ticket_id,satisfaction_score,security_rating,cleanliness_rating,mean_rating,satisfaction_level_id,cleanliness_rating_level_id,security_rating_level_id
3359,8,8,8,8.0,2,2,2
3360,4,8,2,4.67,1,1,2
3361,8,6,5,6.33,2,1,2
3362,8,8,9,8.33,2,3,2
3363,5,8,4,5.67,1,1,2
1900,9,8,4,7.0,3,1,2
3364,8,7,8,7.67,2,2,2
2684,8,9,7,8.0,2,2,3
3365,8,2,5,5.0,2,1,1
3366,7,9,6,7.33,2,2,3
3367,5,9,7,7.0,1,2,3
3368,1,7,6,4.67,1,2,2
3369,2,6,2,3.33,1,1,2
3370,5,9,2,5.33,1,1,3
3371,7,10,6,7.67,2,2,3
3372,6,7,4,5.67,2,1,2
3373,6,7,6,6.33,2,2,2
317,9,8,3,6.67,3,1,2
3374,3,7,3,4.33,1,1,2
3375,2,10,3,5.0,1,1,3
3376,5,8,5,6.0,1,1,2
1444,3,8,1,4.0,1,1,2
3377,1,7,3,3.67,1,1,2
3378,5,9,3,5.67,1,1,3
3379,2,9,7,6.0,1,2,3
3380,8,10,3,7.0,2,1,3
3381,4,9,1,4.67,1,1,3
3382,4,2,3,3.0,1,1,1
3383,8,6,9,7.67,2,3,2
3384,7,10,7,8.0,2,2,3
3385,8,8,5,7.0,2,1,2
3386,5,8,3,5.33,1,1,2
3387,6,9,3,6.0,2,1,3
3388,8,9,10,9.0,2,3,3
3389,8,7,3,6.0,2,1,2
91,5,8,4,5.67,1,1,2
3390,8,6,3,5.67,2,1,2
1517,9,7,6,7.33,3,2,2
289,4,8,5,5.67,1,1,2
2461,8,5,6,6.33,2,2,1
3391,9,6,4,6.33,3,1,2
3392,4,9,3,5.33,1,1,3
3393,9,7,3,6.33,3,1,2
3394,8,5,2,5.0,2,1,1
3395,4,8,2,4.67,1,1,2
3396,5,9,8,7.33,1,2,3
3397,4,10,5,6.33,1,1,3
3398,7,8,9,8.0,2,3,2
2518,4,8,5,5.67,1,1,2
3399,3,9,3,5.0,1,1,3
227,4,10,2,5.33,1,1,3
1792,8,5,7,6.67,2,2,1
3400,5,10,6,7.0,1,2,3
1305,6,8,6,6.67,2,2,2
3401,8,6,4,6.0,2,1,2
3402,8,7,5,6.67,2,1,2
3403,5,8,4,5.67,1,1,2
3404,4,4,2,3.33,1,1,1
3405,8,8,7,7.67,2,2,2
3406,7,7,7,7.0,2,2,2
3407,7,9,6,7.33,2,2,3
3408,4,8,9,7.0,1,3,2
3409,8,8,7,7.67,2,2,2
3410,9,6,7,7.33,3,2,2
3411,4,8,6,6.0,1,2,2
3412,5,4,9,6.0,1,3,1
3413,4,7,3,4.67,1,1,2
3414,8,8,8,8.0,2,2,2
3415,3,10,2,5.0,1,1,3
3416,8,8,10,8.67,2,3,2
527,1,8,10,6.33,1,3,2
3417,9,9,8,8.67,3,2,3
3418,1,6,3,3.33,1,1,2
3419,8,10,4,7.33,2,1,3
3420,8,7,6,7.0,2,2,2
3421,5,6,9,6.67,1,3,2
556,9,6,6,7.0,3,2,2
3422,2,5,7,4.67,1,2,1
3423,8,9,6,7.67,2,2,3
2924,2,8,2,4.0,1,1,2
3424,9,9,6,8.0,3,2,3
3425,8,8,5,7.0,2,1,2
4,4,7,10,7.0,1,3,2
3426,3,7,7,5.67,1,2,2
3427,8,10,6,8.0,2,2,3
3428,1,9,9,6.33,1,3,3
3429,8,8,5,7.0,2,1,2
3430,4,8,2,4.67,1,1,2
3431,9,9,2,6.67,3,1,3
3432,7,6,6,6.33,2,2,2
3433,3,7,5,5.0,1,1,2
3434,2,8,8,6.0,1,2,2
3435,6,8,5,6.33,2,1,2
3436,8,7,5,6.67,2,1,2
3437,8,5,2,5.0,2,1,1
3438,2,8,9,6.33,1,3,2
3439,1,7,7,5.0,1,2,2
3440,1,9,6,5.33,1,2,3
3441,8,9,4,7.0,2,1,3
3442,8,5,3,5.33,2,1,1
3443,1,8,4,4.33,1,1,2
3444,8,6,5,6.33,2,1,2
3445,8,5,3,5.33,2,1,1
3446,1,1,5,2.33,1,1,1
3447,6,8,1,5.0,2,1,2
3448,8,9,6,7.67,2,2,3
3449,9,10,2,7.0,3,1,3
3450,2,8,3,4.33,1,1,2
1862,1,8,10,6.33,1,3,2
2579,4,9,4,5.67,1,1,3
3451,4,9,3,5.33,1,1,3
3452,8,8,2,6.0,2,1,2
3453,6,6,3,5.0,2,1,2
3454,4,8,4,5.33,1,1,2
3455,6,9,5,6.67,2,1,3
870,1,10,6,5.67,1,2,3
694,6,10,4,6.67,2,1,3
3456,10,8,6,8.0,3,2,2
3457,8,9,6,7.67,2,2,3
3458,4,8,8,6.67,1,2,2
3459,4,9,6,6.33,1,2,3
3460,8,7,4,6.33,2,1,2
3461,1,8,3,4.0,1,1,2
3462,9,8,3,6.67,3,1,2
3463,8,6,2,5.33,2,1,2
3042,7,1,10,6.0,2,3,1
3464,1,6,6,4.33,1,2,2
3465,8,10,6,8.0,2,2,3
3466,5,5,2,4.0,1,1,1
3467,8,9,6,7.67,2,2,3
1342,7,8,6,7.0,2,2,2
3114,2,10,6,6.0,1,2,3
1700,8,7,8,7.67,2,2,2
3468,7,7,3,5.67,2,1,2
3469,6,8,6,6.67,2,2,2
1930,7,7,6,6.67,2,2,2
1716,7,8,4,6.33,2,1,2
3470,5,8,3,5.33,1,1,2
3471,5,1,4,3.33,1,1,1
3472,8,9,7,8.0,2,2,3
3473,8,10,6,8.0,2,2,3
3474,4,10,3,5.67,1,1,3
590,1,9,5,5.0,1,1,3
3475,9,9,4,7.33,3,1,3
3476,8,7,2,5.67,2,1,2
3477,1,8,2,3.67,1,1,2
3478,8,9,5,7.33,2,1,3
3479,7,6,6,6.33,2,2,2
1071,2,10,1,4.33,1,1,3
3480,6,5,5,5.33,2,1,1
3481,1,8,4,4.33,1,1,2
3482,8,8,8,8.0,2,2,2
3483,5,8,1,4.67,1,1,2
391,10,7,9,8.67,3,3,2
1919,1,10,3,4.67,1,1,3
3484,5,9,7,7.0,1,2,3
3485,8,10,3,7.0,2,1,3
3486,8,10,10,9.33,2,3,3
3487,2,7,3,4.0,1,1,2
1843,1,2,6,3.0,1,2,1
3488,6,8,2,5.33,2,1,2
3489,9,8,7,8.0,3,2,2
3490,5,8,5,6.0,1,1,2
3491,8,9,4,7.0,2,1,3
653,5,5,6,5.33,1,2,1
3492,8,8,6,7.33,2,2,2
2168,8,5,3,5.33,2,1,1
3493,6,9,4,6.33,2,1,3
2550,4,9,4,5.67,1,1,3
3494,5,7,3,5.0,1,1,2
3495,8,5,3,5.33,2,1,1
3496,4,7,7,6.0,1,2,2
3497,7,8,4,6.33,2,1,2
3498,6,10,3,6.33,2,1,3
3499,6,9,8,7.67,2,2,3
3342,8,5,3,5.33,2,1,1
3377,4,8,3,5.0,1,1,2
3500,8,10,10,9.33,2,3,3
3501,1,9,7,5.67,1,2,3
334,1,7,6,4.67,1,2,2
3502,1,9,7,5.67,1,2,3
2937,5,7,3,5.0,1,1,2
3503,6,6,9,7.0,2,3,2
3252,4,7,3,4.67,1,1,2
3504,8,10,5,7.67,2,1,3
3505,1,10,1,4.0,1,1,3
3506,8,8,5,7.0,2,1,2
2021,8,7,3,6.0,2,1,2
3507,4,8,8,6.67,1,2,2
3508,7,7,8,7.33,2,2,2
612,6,8,5,6.33,2,1,2
1920,8,7,5,6.67,2,1,2
3509,4,7,8,6.33,1,2,2
3510,7,8,4,6.33,2,1,2
2087,8,7,10,8.33,2,3,2
3511,5,1,9,5.0,1,3,1
3512,10,5,6,7.0,3,2,1
3513,8,6,2,5.33,2,1,2
3514,7,7,2,5.33,2,1,2
100,8,7,6,7.0,2,2,2
988,4,8,7,6.33,1,2,2
3032,5,8,6,6.33,1,2,2
3515,4,6,8,6.0,1,2,2
1597,4,7,9,6.67,1,3,2
3516,6,7,2,5.0,2,1,2
3517,8,9,5,7.33,2,1,3
3518,9,6,6,7.0,3,2,2
3519,8,9,4,7.0,2,1,3
1742,6,5,6,5.67,2,2,1
3520,4,10,6,6.67,1,2,3
3521,6,8,3,5.67,2,1,2
3522,6,7,4,5.67,2,1,2
3523,1,6,5,4.0,1,1,2
3524,8,6,5,6.33,2,1,2
3525,2,7,6,5.0,1,2,2
3526,5,10,7,7.33,1,2,3
3527,10,10,8,9.33,3,2,3
3528,8,8,1,5.67,2,1,2
3529,1,7,9,5.67,1,3,2
3530,9,8,7,8.0,3,2,2
3531,1,10,6,5.67,1,2,3
3532,1,10,6,5.67,1,2,3
3533,7,9,3,6.33,2,1,3
3534,4,8,6,6.0,1,2,2
3535,5,9,2,5.33,1,1,3
3536,4,7,4,5.0,1,1,2
3537,6,6,6,6.0,2,2,2
3538,7,9,6,7.33,2,2,3
1413,5,8,4,5.67,1,1,2
3539,6,5,2,4.33,2,1,1
1723,6,6,8,6.67,2,2,2
3540,8,8,1,5.67,2,1,2
973,6,6,4,5.33,2,1,2
3541,8,10,2,6.67,2,1,3
3542,6,9,3,6.0,2,1,3
3543,1,8,4,4.33,1,1,2
3544,8,8,5,7.0,2,1,2
3545,1,9,6,5.33,1,2,3
2850,2,7,7,5.33,1,2,2
3546,7,8,5,6.67,2,1,2
3547,4,10,3,5.67,1,1,3
3548,6,7,4,5.67,2,1,2
1315,1,10,2,4.33,1,1,3
3549,8,7,4,6.33,2,1,2
3550,9,8,5,7.33,3,1,2
3551,4,8,3,5.0,1,1,2
3552,8,7,9,8.0,2,3,2
3553,8,8,6,7.33,2,2,2
1787,4,8,6,6.0,1,2,2
3554,8,9,5,7.33,2,1,3
3555,7,10,3,6.67,2,1,3
1045,8,6,9,7.67,2,3,2
3556,8,8,4,6.67,2,1,2
3557,8,5,9,7.33,2,3,1
3558,6,10,5,7.0,2,1,3
3559,8,7,9,8.0,2,3,2
3560,6,9,6,7.0,2,2,3
3561,9,7,3,6.33,3,1,2
3562,4,10,4,6.0,1,1,3
3563,5,9,7,7.0,1,2,3
3564,4,9,7,6.67,1,2,3
3565,4,7,2,4.33,1,1,2
3566,8,9,7,8.0,2,2,3
3567,9,10,5,8.0,3,1,3
3568,8,7,9,8.0,2,3,2
374,7,7,7,7.0,2,2,2
3535,1,8,3,4.0,1,1,2
3411,7,9,8,8.0,2,2,3
3569,1,8,6,5.0,1,2,2
3570,9,8,6,7.67,3,2,2
3571,6,8,4,6.0,2,1,2
2836,5,7,5,5.67,1,1,2
3572,4,9,1,4.67,1,1,3
1676,8,8,4,6.67,2,1,2
559,7,7,6,6.67,2,2,2
1700,4,9,5,6.0,1,1,3
3573,1,8,3,4.0,1,1,2
3574,7,5,5,5.67,2,1,1
3575,3,7,7,5.67,1,2,2
3576,8,7,5,6.67,2,1,2
1206,3,9,6,6.0,1,2,3
3577,8,9,4,7.0,2,1,3
3578,9,7,7,7.67,3,2,2
3579,9,8,7,8.0,3,2,2
822,6,9,5,6.67,2,1,3
3580,1,8,5,4.67,1,1,2
3581,8,10,8,8.67,2,2,3
3582,8,7,3,6.0,2,1,2
2963,7,8,6,7.0,2,2,2
3583,8,10,6,8.0,2,2,3
3584,7,5,7,6.33,2,2,1
1763,8,9,4,7.0,2,1,3
3585,8,9,6,7.67,2,2,3
829,6,8,5,6.33,2,1,2
3586,7,7,4,6.0,2,1,2
3587,6,7,1,4.67,2,1,2
3588,2,9,7,6.0,1,2,3
3076,8,7,2,5.67,2,1,2
3589,8,1,3,4.0,2,1,1
3590,8,6,3,5.67,2,1,2
3591,8,8,6,7.33,2,2,2
3592,8,4,5,5.67,2,1,1
3593,8,8,4,6.67,2,1,2
3594,8,6,3,5.67,2,1,2
2265,3,9,2,4.67,1,1,3
3595,5,7,1,4.33,1,1,2
3596,4,7,5,5.33,1,1,2
3597,2,9,6,5.67,1,2,3
3598,4,7,1,4.0,1,1,2
3599,7,9,6,7.33,2,2,3
3600,9,9,10,9.33,3,3,3
3601,8,8,4,6.67,2,1,2
3602,2,8,6,5.33,1,2,2
3603,8,7,4,6.33,2,1,2
3604,2,7,3,4.0,1,1,2
3605,8,8,3,6.33,2,1,2
3606,8,7,6,7.0,2,2,2
2721,7,5,7,6.33,2,2,1
2754,8,5,6,6.33,2,2,1
3607,3,9,8,6.67,1,2,3
3608,6,9,10,8.33,2,3,3
3451,2,4,6,4.0,1,2,1
3609,1,10,6,5.67,1,2,3
2608,1,8,5,4.67,1,1,2
3610,8,9,1,6.0,2,1,3
3611,8,8,2,6.0,2,1,2
3612,4,10,7,7.0,1,2,3
3613,1,8,4,4.33,1,1,2
3614,8,9,4,7.0,2,1,3
3615,7,2,10,6.33,2,3,1
3616,4,8,5,5.67,1,1,2
3617,10,6,6,7.33,3,2,2
3618,8,10,6,8.0,2,2,3
3619,9,8,3,6.67,3,1,2
3620,9,9,5,7.67,3,1,3
3621,5,10,5,6.67,1,1,3
1984,8,9,7,8.0,2,2,3
3622,8,7,7,7.33,2,2,2
3623,4,8,2,4.67,1,1,2
3624,8,7,9,8.0,2,3,2
3625,3,8,7,6.0,1,2,2
3626,8,8,5,7.0,2,1,2
3627,6,7,3,5.33,2,1,2
3628,6,7,5,6.0,2,1,2
3629,8,6,5,6.33,2,1,2
3630,6,8,3,5.67,2,1,2
3631,6,9,6,7.0,2,2,3
3632,8,2,6,5.33,2,2,1
3633,2,7,8,5.67,1,2,2
3634,8,7,5,6.67,2,1,2
3635,8,6,1,5.0,2,1,2
3636,2,6,6,4.67,1,2,2
3637,4,8,6,6.0,1,2,2
769,8,8,7,7.67,2,2,2
3638,8,9,5,7.33,2,1,3
3639,9,9,4,7.33,3,1,3
3640,6,9,2,5.67,2,1,3
2303,4,6,8,6.0,1,2,2
2045,1,9,4,4.67,1,1,3
3641,7,9,4,6.67,2,1,3
3642,7,7,10,8.0,2,3,2
3643,8,8,8,8.0,2,2,2
3644,8,10,10,9.33,2,3,3
3645,4,7,3,4.67,1,1,2
1970,8,9,3,6.67,2,1,3
300,8,7,6,7.0,2,2,2
3646,1,7,1,3.0,1,1,2
2473,7,8,3,6.0,2,1,2
3647,4,10,3,5.67,1,1,3
3648,7,5,4,5.33,2,1,1
3649,4,9,4,5.67,1,1,3
3650,8,6,5,6.33,2,1,2
3651,1,10,6,5.67,1,2,3
3652,8,7,7,7.33,2,2,2
3653,7,7,4,6.0,2,1,2
3654,4,8,2,4.67,1,1,2
3655,4,7,3,4.67,1,1,2
3656,9,7,4,6.67,3,1,2
3657,5,5,4,4.67,1,1,1
3658,6,9,2,5.67,2,1,3
1079,7,9,4,6.67,2,1,3
3659,8,9,6,7.67,2,2,3
3660,1,8,7,5.33,1,2,2
3661,1,6,2,3.0,1,1,2
3662,9,5,3,5.67,3,1,1
3663,2,8,2,4.0,1,1,2
3664,4,8,6,6.0,1,2,2
3665,3,6,6,5.0,1,2,2
3666,8,1,9,6.0,2,3,1
2379,1,9,9,6.33,1,3,3
3667,6,8,7,7.0,2,2,2
3668,8,8,3,6.33,2,1,2
2633,6,8,4,6.0,2,1,2
3669,4,9,6,6.33,1,2,3
3670,1,8,6,5.0,1,2,2
3671,1,8,2,3.67,1,1,2
3672,4,8,4,5.33,1,1,2
3673,1,6,10,5.67,1,3,2
3674,7,10,8,8.33,2,2,3
3675,8,8,6,7.33,2,2,2
3676,8,6,5,6.33,2,1,2
3677,8,7,3,6.0,2,1,2
3678,1,7,4,4.0,1,1,2
755,10,10,4,8.0,3,1,3
2928,4,6,6,5.33,1,2,2
3679,8,8,5,7.0,2,1,2
3680,7,8,2,5.67,2,1,2
3681,2,9,2,4.33,1,1,3
3682,10,10,2,7.33,3,1,3
3683,7,9,8,8.0,2,2,3
1830,7,10,2,6.33,2,1,3
3684,6,6,6,6.0,2,2,2
575,8,1,5,4.67,2,1,1
3685,4,10,3,5.67,1,1,3
3686,6,6,5,5.67,2,1,2
2056,8,10,6,8.0,2,2,3
2202,5,7,9,7.0,1,3,2
3022,8,7,6,7.0,2,2,2
3687,4,8,4,5.33,1,1,2
3688,8,8,4,6.67,2,1,2
3689,8,8,1,5.67,2,1,2
3690,8,9,10,9.0,2,3,3
3691,8,10,7,8.33,2,2,3
3692,2,8,6,5.33,1,2,2
3693,8,8,10,8.67,2,3,2
3694,6,6,4,5.33,2,1,2
3695,2,8,7,5.67,1,2,2
3696,6,6,6,6.0,2,2,2
3697,1,9,8,6.0,1,2,3
3698,6,7,10,7.67,2,3,2
3699,4,9,6,6.33,1,2,3
3700,8,10,4,7.33,2,1,3
918,2,7,6,5.0,1,2,2
328,9,1,2,4.0,3,1,1
3701,9,9,4,7.33,3,1,3
344,8,9,5,7.33,2,1,3
3702,8,9,4,7.0,2,1,3
3703,5,6,6,5.67,1,2,2
3704,8,9,1,6.0,2,1,3
3705,3,9,4,5.33,1,1,3
3706,4,8,4,5.33,1,1,2
1612,7,7,2,5.33,2,1,2
3707,8,6,6,6.67,2,2,2
3708,8,8,5,7.0,2,1,2
3709,3,7,5,5.0,1,1,2
2914,4,7,5,5.33,1,1,2
3710,8,7,3,6.0,2,1,2
1831,8,8,4,6.67,2,1,2
3711,4,9,2,5.0,1,1,3
896,1,6,3,3.33,1,1,2
3712,8,7,6,7.0,2,2,2
3251,7,8,7,7.33,2,2,2
3713,6,9,4,6.33,2,1,3
3714,7,10,7,8.0,2,2,3
3715,5,8,6,6.33,1,2,2
3716,8,6,6,6.67,2,2,2
3717,9,10,4,7.67,3,1,3
3718,1,8,10,6.33,1,3,2
3719,4,8,4,5.33,1,1,2
3720,8,9,7,8.0,2,2,3
3721,7,8,5,6.67,2,1,2
2516,1,8,3,4.0,1,1,2
3722,9,7,6,7.33,3,2,2
3723,8,8,6,7.33,2,2,2
3724,9,6,3,6.0,3,1,2
3725,8,10,7,8.33,2,2,3
3726,8,2,2,4.0,2,1,1
3727,5,7,8,6.67,1,2,2
2078,6,7,8,7.0,2,2,2
3728,8,9,6,7.67,2,2,3
3729,8,8,6,7.33,2,2,2
3348,4,8,3,5.0,1,1,2
3730,7,7,6,6.67,2,2,2
3731,9,8,10,9.0,3,3,2
3732,1,9,1,3.67,1,1,3
3733,8,6,2,5.33,2,1,2
3734,6,7,9,7.33,2,3,2
3735,8,7,4,6.33,2,1,2
3736,1,9,6,5.33,1,2,3
3737,8,8,6,7.33,2,2,2
830,8,7,2,5.67,2,1,2
3738,4,2,3,3.0,1,1,1
2481,6,7,6,6.33,2,2,2
3739,8,4,2,4.67,2,1,1
3740,8,7,4,6.33,2,1,2
3741,6,9,6,7.0,2,2,3
3742,9,7,9,8.33,3,3,2
3743,9,7,5,7.0,3,1,2
3744,4,6,7,5.67,1,2,2
3745,8,6,6,6.67,2,2,2
556,2,6,3,3.67,1,1,2
2253,3,9,9,7.0,1,3,3
3746,8,10,1,6.33,2,1,3
3747,6,5,5,5.33,2,1,1
3748,3,7,6,5.33,1,2,2
3749,10,9,7,8.67,3,2,3
330,4,5,5,4.67,1,1,1
3750,8,10,4,7.33,2,1,3
3751,7,6,3,5.33,2,1,2
3752,7,5,10,7.33,2,3,1
3753,4,9,2,5.0,1,1,3
3754,7,6,6,6.33,2,2,2
3755,1,9,8,6.0,1,2,3
3756,4,8,8,6.67,1,2,2
3757,4,1,9,4.67,1,3,1
3758,1,10,2,4.33,1,1,3
3759,5,9,9,7.67,1,3,3
3760,4,7,6,5.67,1,2,2
3761,8,9,4,7.0,2,1,3
3762,9,8,8,8.33,3,2,2
3763,1,6,4,3.67,1,1,2
3764,6,5,5,5.33,2,1,1
3765,6,4,5,5.0,2,1,1
378,8,10,4,7.33,2,1,3
3766,8,10,3,7.0,2,1,3
3767,6,6,6,6.0,2,2,2
3768,1,7,2,3.33,1,1,2
3769,4,6,7,5.67,1,2,2
814,6,2,9,5.67,2,3,1
584,1,7,6,4.67,1,2,2
3770,7,9,4,6.67,2,1,3
3771,8,5,8,7.0,2,2,1
3772,6,10,1,5.67,2,1,3
3773,9,2,4,5.0,3,1,1
3774,4,8,9,7.0,1,3,2
1631,7,9,3,6.33,2,1,3
3775,8,9,6,7.67,2,2,3
3776,6,10,4,6.67,2,1,3
1140,6,10,6,7.33,2,2,3
3777,8,7,6,7.0,2,2,2
3778,4,8,4,5.33,1,1,2
3779,8,9,9,8.67,2,3,3
3780,2,9,1,4.0,1,1,3
3781,8,7,2,5.67,2,1,2
3782,8,6,8,7.33,2,2,2
3783,4,9,3,5.33,1,1,3
3784,4,8,6,6.0,1,2,2
2996,1,5,6,4.0,1,2,1
2277,8,5,4,5.67,2,1,1
1352,6,5,2,4.33,2,1,1
3785,6,8,6,6.67,2,2,2
1395,8,7,3,6.0,2,1,2
3786,2,10,2,4.67,1,1,3
2103,8,9,6,7.67,2,2,3
3787,7,10,6,7.67,2,2,3
2612,1,1,3,1.67,1,1,1
3788,6,10,4,6.67,2,1,3
3789,8,8,3,6.33,2,1,2
3790,2,6,3,3.67,1,1,2
759,3,8,4,5.0,1,1,2
3791,4,7,2,4.33,1,1,2
3689,7,8,9,8.0,2,3,2
3792,8,7,6,7.0,2,2,2
3793,8,10,8,8.67,2,2,3
3794,6,9,8,7.67,2,2,3
1603,2,6,9,5.67,1,3,2
2791,8,5,4,5.67,2,1,1
3795,8,10,10,9.33,2,3,3
3482,8,9,7,8.0,2,2,3
3796,1,7,3,3.67,1,1,2
2854,7,1,2,3.33,2,1,1
1511,4,9,3,5.33,1,1,3
3797,5,7,6,6.0,1,2,2
3798,9,2,5,5.33,3,1,1
3799,8,10,9,9.0,2,3,3
3800,8,8,4,6.67,2,1,2
1410,8,7,3,6.0,2,1,2
3801,6,7,5,6.0,2,1,2
3802,7,10,4,7.0,2,1,3
3803,8,7,9,8.0,2,3,2
3804,8,10,4,7.33,2,1,3
3805,8,10,9,9.0,2,3,3
3184,8,7,2,5.67,2,1,2
3806,6,6,6,6.0,2,2,2
3807,7,8,5,6.67,2,1,2
1102,7,10,4,7.0,2,1,3
3808,6,8,4,6.0,2,1,2
3809,9,7,7,7.67,3,2,2
3810,1,7,5,4.33,1,1,2
3811,1,8,4,4.33,1,1,2
3812,4,8,8,6.67,1,2,2
3813,5,9,2,5.33,1,1,3
1487,7,9,10,8.67,2,3,3
3814,1,9,4,4.67,1,1,3
3815,10,10,8,9.33,3,2,3
1233,9,9,7,8.33,3,2,3
671,3,8,3,4.67,1,1,2
3816,8,9,6,7.67,2,2,3
3817,1,8,3,4.0,1,1,2
3818,9,8,9,8.67,3,3,2
3249,10,5,3,6.0,3,1,1
3819,1,7,7,5.0,1,2,2
3820,8,7,5,6.67,2,1,2
3821,7,10,7,8.0,2,2,3
3822,1,7,6,4.67,1,2,2
3823,3,7,6,5.33,1,2,2
2466,4,10,7,7.0,1,2,3
3824,1,10,6,5.67,1,2,3
2898,8,9,6,7.67,2,2,3
1563,5,9,5,6.33,1,1,3
3442,9,7,9,8.33,3,3,2
3825,2,7,2,3.67,1,1,2
3826,6,9,4,6.33,2,1,3
3827,4,8,3,5.0,1,1,2
3828,10,7,7,8.0,3,2,2
3829,4,7,8,6.33,1,2,2
3830,1,9,9,6.33,1,3,3
3831,6,9,6,7.0,2,2,3
3832,1,9,4,4.67,1,1,3
3833,8,9,7,8.0,2,2,3
3834,4,7,6,5.67,1,2,2
3835,7,7,9,7.67,2,3,2
3836,7,7,9,7.67,2,3,2
3837,8,9,3,6.67,2,1,3
401,7,9,2,6.0,2,1,3
3838,8,9,6,7.67,2,2,3
3839,8,9,1,6.0,2,1,3
1368,8,10,2,6.67,2,1,3
3840,4,8,6,6.0,1,2,2
3841,8,9,8,8.33,2,2,3
3842,3,10,7,6.67,1,2,3
3843,8,8,6,7.33,2,2,2
2124,6,8,9,7.67,2,3,2
121,4,7,6,5.67,1,2,2
3844,8,8,3,6.33,2,1,2
3845,8,9,9,8.67,2,3,3
3846,6,7,4,5.67,2,1,2
3847,9,10,1,6.67,3,1,3
3848,8,8,9,8.33,2,3,2
3849,2,9,5,5.33,1,1,3
3850,8,10,3,7.0,2,1,3
2603,1,8,3,4.0,1,1,2
3851,8,8,2,6.0,2,1,2
3852,8,7,2,5.67,2,1,2
371,7,8,4,6.33,2,1,2
3853,6,8,3,5.67,2,1,2
3854,10,9,5,8.0,3,1,3
3855,8,6,1,5.0,2,1,2
3856,8,9,3,6.67,2,1,3
3857,4,10,5,6.33,1,1,3
3858,8,9,4,7.0,2,1,3
3859,2,8,4,4.67,1,1,2
999,5,9,3,5.67,1,1,3
3860,2,8,3,4.33,1,1,2
3861,5,7,1,4.33,1,1,2
3862,8,8,4,6.67,2,1,2
78,4,5,7,5.33,1,2,1
3863,8,2,6,5.33,2,2,1
3864,10,8,5,7.67,3,1,2
3865,9,7,3,6.33,3,1,2
3866,4,8,6,6.0,1,2,2
3867,9,8,10,9.0,3,3,2
3868,9,8,5,7.33,3,1,2
3869,8,7,3,6.0,2,1,2
1436,7,6,4,5.67,2,1,2
3870,8,10,9,9.0,2,3,3
3871,6,4,7,5.67,2,2,1
3872,8,7,3,6.0,2,1,2
3873,1,8,7,5.33,1,2,2
3874,4,6,6,5.33,1,2,2
3875,6,10,5,7.0,2,1,3
3876,1,7,10,6.0,1,3,2
3877,6,8,2,5.33,2,1,2
3878,4,8,7,6.33,1,2,2
3879,4,8,3,5.0,1,1,2
3880,6,8,3,5.67,2,1,2
3881,4,10,6,6.67,1,2,3
3882,4,8,3,5.0,1,1,2
2908,7,7,2,5.33,2,1,2
2072,4,10,6,6.67,1,2,3
3883,4,8,3,5.0,1,1,2
3884,8,7,3,6.0,2,1,2
2172,7,4,3,4.67,2,1,1
3885,8,6,4,6.0,2,1,2
3707,8,9,5,7.33,2,1,3
688,9,9,10,9.33,3,3,3
3589,8,9,6,7.67,2,2,3
3886,8,6,3,5.67,2,1,2
3768,10,8,3,7.0,3,1,2
3235,2,9,3,4.67,1,1,3
3887,4,10,5,6.33,1,1,3
2902,4,2,7,4.33,1,2,1
2423,2,8,5,5.0,1,1,2
3888,10,9,6,8.33,3,2,3
3889,4,6,6,5.33,1,2,2
1013,1,10,3,4.67,1,1,3
3890,8,9,6,7.67,2,2,3
3891,8,9,6,7.67,2,2,3
3892,6,10,3,6.33,2,1,3
3893,8,2,6,5.33,2,2,1
3894,8,7,8,7.67,2,2,2
3496,8,8,6,7.33,2,2,2
3895,8,8,10,8.67,2,3,2
3896,9,7,5,7.0,3,1,2
3897,7,9,2,6.0,2,1,3
3898,4,6,6,5.33,1,2,2
3899,8,7,3,6.0,2,1,2
3900,8,7,2,5.67,2,1,2
3901,8,10,3,7.0,2,1,3
3902,5,8,4,5.67,1,1,2
376,1,7,6,4.67,1,2,2
3903,7,10,2,6.33,2,1,3
3904,9,10,6,8.33,3,2,3
3905,4,10,2,5.33,1,1,3
3906,8,9,2,6.33,2,1,3
968,4,10,8,7.33,1,2,3
72,1,8,5,4.67,1,1,2
3907,8,10,10,9.33,2,3,3
3908,8,5,6,6.33,2,2,1
3909,1,8,2,3.67,1,1,2
3910,4,10,10,8.0,1,3,3
3911,8,9,9,8.67,2,3,3
3912,4,5,5,4.67,1,1,1
3913,8,6,3,5.67,2,1,2
3914,6,9,2,5.67,2,1,3
3915,1,8,9,6.0,1,3,2
3916,4,7,5,5.33,1,1,2
641,1,10,9,6.67,1,3,3
3917,4,10,1,5.0,1,1,3
3918,1,8,8,5.67,1,2,2
3919,4,9,5,6.0,1,1,3
3920,1,8,6,5.0,1,2,2
3921,7,7,8,7.33,2,2,2
713,7,9,6,7.33,2,2,3
3922,7,10,3,6.67,2,1,3
3923,4,10,2,5.33,1,1,3
3924,8,9,4,7.0,2,1,3
3925,8,7,2,5.67,2,1,2
3926,10,7,3,6.67,3,1,2
632,8,9,2,6.33,2,1,3
3927,7,10,5,7.33,2,1,3
3928,4,9,2,5.0,1,1,3
3929,6,7,2,5.0,2,1,2
3070,8,7,7,7.33,2,2,2
3930,9,7,10,8.67,3,3,2
