ticket_id,food_expense,drink_expense,merch_expense,total_spent,payment_method_id
2286,28.76,39.06,29.49,97.31,1
1027,24.62,23.0,69.51,117.13,2
2287,37.54,22.51,92.46,152.51,2
2288,0.42,5.23,25.98,31.63,1
2289,41.21,16.86,62.78,120.85,2
2290,44.93,3.26,53.99,102.18,2
2291,30.7,0.68,39.87,71.25,2
2292,31.46,10.7,78.06,120.22,1
2293,3.6,32.71,33.27,69.58,2
2294,8.62,42.4,8.43,59.45,2
2295,10.99,30.8,74.03,115.82,1
2296,42.89,33.77,39.38,116.04,2
2297,15.86,24.0,21.44,61.3,2
2298,43.16,32.57,97.65,173.38,2
2299,21.17,50.26,14.39,85.82,2
2300,37.89,16.17,17.92,71.98,2
2301,34.65,22.03,75.08,131.76,1
166,25.47,52.15,19.59,97.21,1
2302,3.22,39.86,67.15,110.23,2
2303,16.58,52.62,63.76,132.96,1
2304,0.49,33.97,55.46,89.92,2
2305,1.49,35.66,15.53,52.68,2
2306,3.95,38.97,80.02,122.94,1
2307,17.43,2.68,68.74,88.85,2
2308,38.01,38.72,49.82,126.55,2
2309,16.62,17.73,85.77,120.12,2
2310,24.62,51.23,2.86,78.71,2
2311,48.14,42.58,30.02,120.74,2
2312,43.01,8.47,14.28,65.76,2
2313,8.11,59.73,92.13,159.97,2
2314,28.03,25.09,86.7,139.82,2
1337,3.65,19.39,36.3,59.34,1
2315,0.06,33.52,89.35,122.93,2
2316,20.6,27.18,47.12,94.9,2
2317,40.7,54.87,43.2,138.77,2
2318,30.35,28.35,0.33,59.03,1
2319,14.54,54.76,42.76,112.06,1
2320,41.24,31.76,7.5,80.5,2
2321,21.13,8.93,67.48,97.54,2
2322,42.48,39.6,97.22,179.3,2
2323,30.27,22.05,53.9,106.22,1
2324,29.23,47.34,69.03,145.6,2
2325,26.55,28.37,39.64,94.56,1
2326,6.15,53.0,16.67,75.82,2
2327,32.05,32.3,80.65,145.0,2
2328,45.15,2.94,94.74,142.83,1
2329,26.26,51.82,9.35,87.43,1
752,21.11,25.81,81.8,128.72,1
377,21.73,38.31,43.87,103.91,2
2330,47.85,59.46,11.01,118.32,1
2331,46.22,43.72,55.15,145.09,1
2332,0.75,38.93,67.2,106.88,2
2333,13.31,51.58,78.62,143.51,1
2334,35.88,20.22,87.77,143.87,2
2335,46.37,58.76,78.27,183.4,2
2336,11.0,32.09,5.09,48.18,1
2337,45.46,28.62,80.36,154.44,2
2338,38.42,4.57,3.25,46.24,2
2339,30.96,16.69,41.58,89.23,1
2340,47.56,9.3,91.7,148.56,1
2341,34.78,52.6,26.15,113.53,2
2342,26.13,35.6,89.82,151.55,2
2343,25.31,19.74,32.47,77.52,2
2344,10.28,15.28,3.63,29.19,2
2345,6.11,17.39,82.64,106.14,2
2346,41.38,32.07,42.28,115.73,1
2347,11.96,27.98,71.98,111.92,2
2348,28.11,22.6,67.9,118.61,2
1998,16.54,3.6,73.78,93.92,2
2349,44.05,39.14,13.28,96.47,2
2350,2.82,38.56,98.37,139.75,1
2351,36.75,14.7,61.35,112.8,2
2352,30.86,12.24,69.94,113.04,1
2353,29.37,48.9,91.37,169.64,2
2354,16.37,44.86,51.62,112.85,2
2355,4.26,0.74,40.08,45.08,2
1348,47.44,22.15,64.89,134.48,1
343,44.92,4.04,37.22,86.18,2
9,39.05,54.04,55.21,148.3,1
2356,23.13,28.99,72.45,124.57,1
2357,27.62,59.56,22.63,109.81,2
2358,28.27,53.6,33.78,115.65,3
2359,39.69,22.6,19.42,81.71,2
1277,19.16,27.82,37.77,84.75,1
2360,49.28,11.61,35.3,96.19,1
1205,25.58,6.19,91.18,122.95,2
2122,37.73,46.34,9.21,93.28,2
2361,16.11,34.3,52.77,103.18,2
2250,38.31,30.52,18.51,87.34,2
2362,2.26,30.72,9.94,42.92,2
2363,22.84,12.14,89.01,123.99,2
2364,47.44,13.0,5.19,65.63,2
2365,31.91,3.43,96.53,131.87,2
2366,21.18,35.34,41.82,98.34,1
2367,42.76,0.65,17.33,60.74,2
727,30.38,32.82,31.01,94.21,2
2368,44.9,51.17,96.16,192.23,1
2369,5.99,7.08,45.58,58.65,2
2370,18.76,37.62,42.54,98.92,1
1382,49.11,34.9,42.3,126.31,2
2371,48.99,5.4,15.21,69.6,2
2372,12.34,21.71,17.69,51.74,2
2373,25.66,0.1,40.48,66.24,3
2374,28.02,34.47,51.96,114.45,2
2375,43.23,2.04,39.38,84.65,1
2376,47.45,42.66,5.43,95.54,1
2377,19.19,0.01,73.45,92.65,1
2378,10.96,22.43,66.77,100.16,2
2379,21.4,15.49,29.19,66.08,2
2380,32.83,49.56,92.36,174.75,2
2381,29.27,0.51,94.71,124.49,2
2382,3.07,54.78,63.05,120.9,1
2383,48.14,28.92,75.23,152.29,2
2384,30.61,29.63,76.67,136.91,2
2385,38.01,45.69,93.86,177.56,2
2386,21.0,15.33,76.67,113.0,2
2387,7.61,22.49,82.4,112.5,1
2388,35.73,22.97,86.1,144.8,2
2389,11.83,29.14,68.69,109.66,1
2390,9.54,0.97,78.37,88.88,1
2391,25.85,41.42,48.58,115.85,3
2392,23.55,28.22,61.37,113.14,2
2393,20.7,49.51,32.32,102.53,2
2394,25.63,40.55,99.34,165.52,2
2395,22.26,21.58,22.27,66.11,2
2396,44.94,16.01,55.5,116.45,2
2397,13.08,31.83,47.27,92.18,1
2026,24.55,10.54,78.45,113.54,2
2398,34.73,17.88,81.18,133.79,1
2399,49.24,40.63,72.43,162.3,2
2400,6.45,17.17,59.99,83.61,3
2401,4.09,43.25,3.39,50.73,2
2402,4.68,45.43,84.09,134.2,1
902,42.31,15.21,52.24,109.76,2
2403,49.3,9.52,80.62,139.44,1
2404,0.72,12.95,15.63,29.3,2
2405,15.09,21.67,56.39,93.15,1
2406,12.45,12.28,55.93,80.66,2
2407,45.14,47.22,73.14,165.5,2
2408,35.52,8.62,13.75,57.89,2
2409,0.44,30.61,5.98,37.03,1
413,16.76,0.26,96.06,113.08,2
2410,39.07,35.1,65.11,139.28,1
1637,8.8,57.8,33.41,100.01,2
2139,31.16,22.78,93.51,147.45,2
2411,12.0,3.52,31.69,47.21,1
2412,21.7,55.4,95.46,172.56,2
2413,24.78,34.63,82.07,141.48,2
2414,7.65,3.74,33.42,44.81,2
907,4.78,18.09,64.2,87.07,2
11,0.71,28.24,72.19,101.14,2
2415,38.68,48.49,54.5,141.67,1
2416,29.99,17.66,90.27,137.92,2
2417,48.47,18.67,30.43,97.57,2
2418,43.69,10.81,57.66,112.16,2
2419,30.9,25.42,72.58,128.9,2
2420,1.64,44.59,98.2,144.43,1
2421,37.34,36.88,64.41,138.63,1
2422,41.36,2.97,60.13,104.46,2
2423,0.2,17.04,19.47,36.71,2
2424,12.19,4.83,95.52,112.54,2
2425,5.1,28.69,30.75,64.54,1
2426,24.82,27.13,51.95,103.9,2
2427,24.24,24.96,66.6,115.8,2
2428,24.38,56.95,61.56,142.89,2
1944,16.46,9.3,20.64,46.4,2
2429,0.61,41.93,64.0,106.54,2
2430,21.28,58.77,23.93,103.98,3
2431,44.24,43.0,1.58,88.82,2
2432,41.84,23.45,1.24,66.53,2
2433,38.59,26.06,64.28,128.93,2
2434,31.53,54.53,29.34,115.4,1
2435,4.15,34.37,35.15,73.67,1
2436,22.97,25.97,58.95,107.89,2
848,10.15,58.85,54.91,123.91,1
2437,41.05,43.3,23.62,107.97,2
1447,24.2,19.05,44.52,87.77,1
2438,38.02,42.09,27.51,107.62,1
2439,18.78,1.98,31.35,52.11,2
2440,36.55,51.26,87.24,175.05,1
2441,44.42,23.64,77.32,145.38,1
2442,4.3,0.36,44.38,49.04,2
2443,47.68,31.16,93.75,172.59,2
2444,16.53,51.04,60.56,128.13,3
2445,44.86,5.76,3.05,53.67,2
2446,44.06,43.18,66.65,153.89,1
2447,6.72,55.32,73.56,135.6,1
1367,0.0,51.31,6.81,58.12,1
663,35.07,5.9,98.38,139.35,2
2448,44.69,41.89,81.78,168.36,1
2449,6.56,59.88,72.04,138.48,2
2450,27.13,38.87,89.81,155.81,1
2451,27.81,24.3,58.46,110.57,1
2452,17.74,44.57,62.89,125.2,2
2453,13.1,45.48,30.82,89.4,1
2454,32.22,14.92,34.05,81.19,2
2455,17.96,53.75,62.13,133.84,2
2456,2.86,2.96,25.3,31.12,3
2115,12.58,53.9,21.39,87.87,2
2457,41.72,10.64,9.96,62.32,1
2458,5.49,13.14,8.01,26.64,1
2459,5.13,0.47,67.94,73.54,1
2460,14.06,44.81,91.71,150.58,2
2461,48.32,7.5,88.64,144.46,2
1412,31.73,12.1,56.92,100.75,2
2462,6.96,20.95,57.64,85.55,2
2463,45.32,15.99,99.82,161.13,3
2464,29.8,54.24,3.27,87.31,2
2465,5.24,46.29,54.03,105.56,2
2466,26.02,49.85,22.84,98.71,2
2467,41.34,21.25,30.07,92.66,2
2468,27.09,32.8,18.22,78.11,2
1626,20.97,3.09,10.16,34.22,1
1224,44.07,57.65,76.37,178.09,1
1347,12.56,26.32,69.41,108.29,2
2469,37.69,3.62,46.34,87.65,2
2470,27.75,35.33,55.55,118.63,2
2471,39.76,56.87,75.31,171.94,2
1803,36.19,6.35,69.7,112.24,1
2472,9.61,56.55,30.94,97.1,2
2473,31.72,21.55,38.29,91.56,2
2474,39.91,43.34,60.49,143.74,2
2475,25.84,23.95,15.83,65.62,2
1446,7.73,29.53,13.72,50.98,2
2476,35.42,41.09,75.33,151.84,1
2477,40.35,23.83,73.32,137.5,2
2478,6.85,9.22,79.33,95.4,3
2479,26.47,3.29,71.79,101.55,1
2480,6.44,3.45,66.03,75.92,1
2481,14.97,53.38,86.95,155.3,2
2164,26.16,46.61,21.81,94.58,2
1571,48.36,3.76,11.87,63.99,2
2482,11.32,12.3,30.84,54.46,2
1460,38.54,11.34,40.53,90.41,1
2483,5.22,58.67,15.38,79.27,1
2484,43.6,33.29,94.15,171.04,2
1905,30.36,8.99,36.71,76.06,2
2485,38.87,0.38,71.08,110.33,1
2486,5.94,39.93,58.5,104.37,3
2487,41.07,28.06,69.71,138.84,2
2488,23.28,8.99,0.78,33.05,1
2489,30.58,19.26,65.61,115.45,2
2490,3.2,20.33,76.1,99.63,2
2491,2.1,2.45,12.29,16.84,1
2492,31.48,26.83,55.65,113.96,1
2493,20.42,55.87,54.92,131.21,1
2494,24.87,12.44,5.39,42.7,1
2495,24.59,28.29,66.94,119.82,2
2496,26.64,8.62,29.74,65.0,1
2497,24.33,3.7,53.48,81.51,2
2498,37.21,39.17,13.11,89.49,2
2499,32.85,42.18,8.45,83.48,2
2500,32.65,15.69,80.27,128.61,2
2501,4.03,48.58,90.65,143.26,1
2502,40.8,51.44,35.42,127.66,1
2503,0.01,51.53,7.21,58.75,2
2504,22.15,32.53,33.14,87.82,2
2505,23.12,5.48,38.59,67.19,2
2506,18.99,49.89,38.03,106.91,1
2507,2.71,31.52,4.19,38.42,2
2508,45.91,14.07,33.26,93.24,2
2509,2.61,48.58,27.78,78.97,2
2510,46.45,57.1,88.3,191.85,2
2511,37.79,48.16,69.69,155.64,2
2512,35.66,51.06,71.4,158.12,2
2513,2.65,21.72,18.47,42.84,1
2514,48.4,5.1,13.13,66.63,2
2515,0.79,22.78,30.09,53.66,1
1596,14.19,45.58,25.86,85.63,1
2516,45.68,9.49,8.13,63.3,2
2517,9.79,19.19,63.19,92.17,3
2518,13.46,10.75,91.19,115.4,1
2519,37.82,14.17,30.97,82.96,2
2520,0.01,18.49,71.22,89.72,2
2521,7.8,53.13,92.31,153.24,2
2522,46.55,26.97,44.07,117.59,2
2523,21.28,23.89,32.49,77.66,3
2524,43.29,33.48,84.78,161.55,2
2525,7.15,5.72,95.71,108.58,1
1203,6.94,34.25,46.14,87.33,2
564,33.46,21.27,17.11,71.84,1
2526,25.97,25.95,95.1,147.02,1
2527,8.0,14.34,66.98,89.32,1
2528,22.27,34.98,63.1,120.35,1
1991,48.43,20.62,68.07,137.12,2
2529,25.79,23.12,28.57,77.48,2
2530,27.61,3.7,28.53,59.84,1
2531,2.52,54.46,22.95,79.93,1
2532,44.72,56.99,28.76,130.47,1
2533,35.07,4.52,43.97,83.56,2
423,3.21,10.66,21.35,35.22,2
469,47.68,16.05,60.69,124.42,2
2534,15.22,52.54,65.57,133.33,2
2535,27.87,5.13,58.55,91.55,3
2536,36.3,45.56,43.89,125.75,3
2537,6.33,31.79,99.3,137.42,2
2538,45.21,5.18,86.98,137.37,2
2539,5.78,20.14,95.23,121.15,3
2540,5.73,39.87,58.17,103.77,3
1177,41.79,58.61,48.76,149.16,2
2541,33.31,50.95,12.34,96.6,2
2542,39.22,56.13,4.86,100.21,2
2543,5.87,20.07,92.77,118.71,1
2544,23.69,5.34,28.67,57.7,1
2545,44.24,30.38,65.17,139.79,3
2546,17.31,54.09,25.32,96.72,2
2547,48.36,1.78,30.21,80.35,2
2548,6.35,14.99,47.06,68.4,2
2549,24.77,52.89,54.3,131.96,2
2550,47.01,14.25,18.89,80.15,1
2551,30.92,57.76,27.77,116.45,2
2552,1.4,20.96,80.31,102.67,2
2553,34.21,26.15,86.83,147.19,2
2554,1.21,28.49,57.35,87.05,2
2555,49.33,17.16,25.96,92.45,2
2556,20.29,39.33,96.48,156.1,2
1672,31.52,25.93,50.12,107.57,2
2557,12.11,45.65,27.57,85.33,1
2558,25.82,48.38,40.18,114.38,2
321,48.15,35.12,36.42,119.69,2
2495,9.0,9.18,94.58,112.76,1
2559,49.12,57.13,63.26,169.51,2
2560,32.41,42.35,1.33,76.09,2
2561,14.1,27.41,48.68,90.19,2
2562,41.93,36.62,15.55,94.1,2
68,5.77,15.92,30.26,51.95,1
2563,29.18,23.06,96.77,149.01,2
2564,42.74,31.77,40.19,114.7,2
2565,26.28,58.08,49.8,134.16,2
2566,13.99,6.22,94.55,114.76,2
2567,19.42,29.86,40.83,90.11,2
2568,22.29,31.56,5.3,59.15,2
2569,2.92,13.88,10.83,27.63,2
2570,15.6,2.09,4.01,21.7,2
2571,28.22,37.86,63.59,129.67,2
2572,29.18,53.66,88.56,171.4,2
2573,35.21,24.53,25.03,84.77,2
2574,11.97,8.18,44.52,64.67,1
2575,24.36,4.4,59.22,87.98,3
2576,16.23,43.94,22.18,82.35,3
2577,31.3,51.27,14.37,96.94,1
2578,21.74,20.32,91.14,133.2,2
2579,47.26,18.59,38.33,104.18,2
2580,6.21,27.39,39.34,72.94,1
2581,20.05,39.11,40.89,100.05,2
2582,24.62,28.69,0.58,53.89,2
2583,11.36,31.89,95.32,138.57,2
2584,40.19,59.2,98.14,197.53,3
2585,46.51,44.49,83.69,174.69,2
2586,22.92,2.69,1.58,27.19,1
2587,12.49,0.81,62.4,75.7,2
1538,1.25,6.49,40.6,48.34,2
2385,36.52,15.73,98.67,150.92,2
2588,47.48,37.54,14.66,99.68,2
2589,26.03,21.0,57.74,104.77,2
2590,18.6,28.75,55.57,102.92,1
2591,24.74,18.09,7.69,50.52,2
2592,34.66,34.3,26.92,95.88,2
2593,38.94,39.35,50.4,128.69,1
2594,10.0,0.27,44.33,54.6,2
2595,49.8,7.01,50.43,107.24,1
2596,25.85,33.28,53.61,112.74,1
2597,29.37,35.51,44.47,109.35,2
2598,22.41,38.7,17.89,79.0,2
2599,31.11,24.57,8.64,64.32,1
1474,42.64,26.77,89.35,158.76,2
2600,45.63,50.01,93.71,189.35,2
2601,48.52,38.8,51.41,138.73,1
2602,42.53,23.51,22.35,88.39,2
2581,40.05,47.83,70.55,158.43,1
186,5.05,34.58,79.39,119.02,2
2603,9.76,2.88,1.29,13.93,2
2604,21.14,42.65,98.44,162.23,2
2605,3.88,1.52,44.31,49.71,2
2606,33.42,27.24,28.5,89.16,1
2607,12.85,26.33,14.4,53.58,3
2608,1.22,18.28,64.8,84.3,2
2517,7.3,8.67,75.45,91.42,2
2609,16.87,10.28,26.75,53.9,2
2610,29.6,53.15,49.1,131.85,2
2611,3.04,55.66,52.87,111.57,2
2612,8.38,27.32,75.91,111.61,1
359,4.81,38.91,29.35,73.07,2
2613,43.82,56.14,78.49,178.45,2
2424,2.85,47.59,36.29,86.73,2
2614,27.48,34.81,41.3,103.59,2
2615,40.01,18.05,49.93,107.99,2
2616,47.55,38.1,74.48,160.13,1
2617,31.96,46.31,76.32,154.59,2
2618,14.54,35.08,45.36,94.98,1
2619,47.13,26.23,18.82,92.18,2
2620,26.12,15.84,11.25,53.21,1
2621,48.99,17.17,17.47,83.63,2
2622,36.24,21.35,13.94,71.53,1
2623,9.09,39.57,27.48,76.14,1
2624,43.68,58.68,38.09,140.45,1
139,22.62,41.55,9.77,73.94,2
2625,23.03,46.57,22.32,91.92,2
2626,17.85,39.05,51.57,108.47,1
2627,0.08,25.29,97.6,122.97,2
2628,41.38,53.15,78.73,173.26,2
2629,38.69,6.38,98.63,143.7,2
2630,27.5,7.28,77.38,112.16,2
2631,11.49,28.8,47.04,87.33,1
2632,36.11,3.44,71.1,110.65,2
2633,39.64,50.24,54.01,143.89,2
2634,42.7,8.91,48.3,99.91,2
2635,2.02,7.91,21.31,31.24,2
1986,46.6,49.09,80.92,176.61,1
2636,17.31,15.25,9.43,41.99,2
2637,13.16,51.29,42.82,107.27,2
2638,35.13,57.72,94.51,187.36,1
2639,16.51,37.28,56.25,110.04,2
2640,41.55,46.86,12.5,100.91,1
1194,36.65,42.95,90.62,170.22,2
2641,20.73,2.83,36.57,60.13,2
2642,13.47,41.84,3.51,58.82,1
2643,15.42,17.39,41.97,74.78,2
2644,12.58,24.03,79.17,115.78,3
2645,49.84,0.89,2.99,53.72,2
2108,7.72,59.85,94.44,162.01,2
2646,48.94,10.97,21.89,81.8,2
2647,8.32,27.67,52.15,88.14,1
2648,28.48,4.55,34.11,67.14,1
2649,37.35,30.44,6.53,74.32,3
2650,15.15,42.03,43.87,101.05,1
2651,3.25,46.85,30.56,80.66,1
1712,28.08,50.18,24.54,102.8,1
2652,14.81,39.58,13.17,67.56,2
2653,20.83,34.32,64.24,119.39,1
2654,31.98,25.03,92.69,149.7,2
2655,45.67,15.81,22.11,83.59,2
2656,2.4,11.78,79.58,93.76,1
1937,29.39,52.6,89.62,171.61,2
2657,15.67,14.67,9.11,39.45,2
2658,32.83,58.49,18.87,110.19,2
2659,47.85,30.99,94.21,173.05,2
2660,32.76,20.45,28.62,81.83,2
2661,5.37,38.37,73.83,117.57,2
2662,40.28,59.77,8.29,108.34,1
2663,14.7,16.98,59.23,90.91,2
2664,3.04,38.13,34.14,75.31,1
2665,7.65,49.55,85.54,142.74,1
2666,45.99,54.68,70.56,171.23,2
2667,45.98,29.23,92.46,167.67,2
2668,49.85,8.86,50.4,109.11,1
2669,34.82,39.22,82.41,156.45,2
2670,29.47,57.14,66.78,153.39,2
1930,26.02,4.39,83.44,113.85,2
16,46.53,57.49,71.23,175.25,2
1173,16.44,29.33,40.31,86.08,1
2671,29.81,39.54,12.3,81.65,2
2672,27.66,47.22,63.53,138.41,1
2673,13.72,45.55,31.18,90.45,2
2674,36.57,33.03,38.95,108.55,2
2675,11.6,29.74,42.2,83.54,2
2676,18.55,20.99,90.58,130.12,2
2677,28.28,29.02,82.2,139.5,1
2678,21.06,43.23,12.41,76.7,1
2679,47.58,26.67,14.14,88.39,1
1312,40.92,44.76,31.52,117.2,2
1488,0.34,47.65,45.18,93.17,2
2680,37.97,24.55,99.07,161.59,1
2681,48.21,17.33,66.04,131.58,1
2682,13.91,7.19,61.03,82.13,2
2683,10.89,3.2,30.93,45.02,1
1405,15.55,59.77,16.07,91.39,3
2684,1.55,44.77,73.51,119.83,2
2685,32.53,15.34,50.72,98.59,1
2686,8.6,9.0,89.1,106.7,2
2687,16.2,27.26,91.77,135.23,2
1495,48.13,30.85,47.93,126.91,2
2688,2.88,31.95,63.7,98.53,2
2589,38.5,41.25,86.48,166.23,2
2689,1.94,16.61,64.21,82.76,2
2690,14.52,58.67,50.74,123.93,2
2691,29.68,9.88,79.41,118.97,2
2692,36.51,8.5,31.91,76.92,2
2693,39.68,19.67,70.74,130.09,2
2694,37.12,32.47,7.34,76.93,1
2695,10.2,5.85,6.89,22.94,1
2696,46.64,42.67,35.06,124.37,1
1257,23.43,25.62,83.89,132.94,2
2697,40.1,46.14,38.04,124.28,1
2698,43.24,58.74,60.47,162.45,2
2699,25.69,57.23,34.6,117.52,1
2700,17.46,45.98,97.24,160.68,2
1942,3.3,30.85,19.72,53.87,1
2701,33.09,51.28,27.44,111.81,1
2702,46.28,22.69,36.89,105.86,1
2703,37.77,28.48,93.12,159.37,2
2704,7.59,53.43,0.83,61.85,2
2705,38.67,24.72,25.55,88.94,2
1340,1.28,45.29,95.32,141.89,1
2706,15.25,50.98,63.61,129.84,2
2707,7.27,46.17,70.9,124.34,2
2708,14.18,44.35,24.97,83.5,1
2709,25.14,1.4,33.47,60.01,2
2710,36.75,54.49,98.72,189.96,2
2711,31.56,29.05,49.46,110.07,1
2712,28.95,55.83,70.81,155.59,2
1111,41.09,40.76,37.05,118.9,3
2713,48.72,29.17,6.35,84.24,2
2714,9.4,55.64,84.54,149.58,2
1919,22.66,21.42,25.8,69.88,1
2715,25.57,36.81,66.77,129.15,1
2716,34.31,8.53,29.7,72.54,1
2717,32.14,46.63,39.3,118.07,2
1510,32.66,36.47,99.71,168.84,1
2718,44.02,4.79,34.82,83.63,2
2719,29.67,22.1,30.38,82.15,2
2720,46.16,51.91,72.69,170.76,3
2721,32.07,24.75,46.85,103.67,2
2722,4.21,42.26,22.39,68.86,2
2723,42.99,47.88,90.71,181.58,2
2724,35.25,54.55,52.66,142.46,1
2725,33.43,33.84,37.53,104.8,2
2726,11.69,43.9,3.46,59.05,1
2727,48.9,18.86,20.41,88.17,2
2728,35.24,22.51,66.48,124.23,1
2729,12.04,55.03,93.47,160.54,2
2730,27.52,30.99,58.04,116.55,2
2731,25.04,27.71,14.03,66.78,1
2732,29.51,44.57,77.71,151.79,2
2733,19.96,52.71,87.2,159.87,2
2675,37.93,20.61,34.83,93.37,1
2734,26.72,16.05,30.35,73.12,2
2735,0.08,23.58,60.33,83.99,1
2736,43.57,50.98,62.4,156.95,1
2737,24.85,48.74,87.14,160.73,2
2738,35.43,19.78,18.15,73.36,2
2739,15.78,20.65,5.41,41.84,2
2740,28.91,23.92,82.19,135.02,2
2741,15.98,17.94,8.59,42.51,2
2742,11.28,57.1,62.52,130.9,2
2743,15.13,38.97,83.12,137.22,1
2744,22.33,17.31,53.8,93.44,1
2745,3.55,3.9,94.4,101.85,1
1159,24.07,21.16,15.08,60.31,3
2746,23.45,44.44,58.6,126.49,2
2747,48.31,4.4,38.27,90.98,1
2748,22.76,7.02,68.72,98.5,2
2749,13.92,23.2,41.66,78.78,1
719,13.14,13.22,88.24,114.6,1
2750,41.65,43.2,79.61,164.46,2
2751,30.47,45.93,42.19,118.59,1
2752,36.01,2.98,23.56,62.55,2
665,11.53,14.4,94.62,120.55,3
1250,33.01,33.7,43.73,110.44,1
1447,45.17,38.31,26.61,110.09,2
2356,41.45,28.68,23.12,93.25,2
117,47.61,52.52,33.78,133.91,1
2753,7.35,16.07,70.47,93.89,2
704,32.42,8.91,37.35,78.68,2
2754,42.25,57.56,56.34,156.15,2
2755,39.61,52.05,20.47,112.13,2
2756,46.46,42.79,97.43,186.68,2
2757,22.57,46.25,51.52,120.34,1
2758,19.01,24.31,4.98,48.3,3
2759,14.63,48.48,43.3,106.41,1
2013,20.77,48.0,6.8,75.57,1
2760,33.73,26.6,77.64,137.97,2
278,17.28,57.02,11.5,85.8,2
2761,18.98,33.06,71.85,123.89,3
2762,3.06,47.72,42.68,93.46,2
2763,29.82,52.24,85.23,167.29,2
2764,3.9,59.64,81.64,145.18,2
2765,19.93,2.5,44.78,67.21,2
2766,45.62,29.62,87.71,162.95,1
2767,15.76,8.84,54.57,79.17,2
1040,28.87,15.57,60.13,104.57,1
2768,36.05,58.06,21.71,115.82,2
2769,44.5,57.54,78.86,180.9,1
2770,46.27,34.27,82.89,163.43,2
2771,27.86,20.83,31.48,80.17,2
1169,21.58,56.72,38.23,116.53,2
2772,0.27,58.39,74.84,133.5,1
1421,36.2,47.32,53.41,136.93,2
2773,38.23,30.68,94.31,163.22,1
2774,33.0,28.68,42.62,104.3,1
2775,11.19,31.06,44.14,86.39,1
2776,48.98,56.57,22.67,128.22,3
2777,43.23,16.41,83.27,142.91,2
2778,14.42,11.49,78.56,104.47,2
2779,5.46,55.55,43.7,104.71,1
2780,10.6,18.92,65.76,95.28,3
2781,16.44,5.57,65.07,87.08,2
2782,42.65,36.35,28.35,107.35,2
2783,32.29,38.9,67.07,138.26,1
2784,48.56,14.65,82.77,145.98,2
2785,25.01,3.82,53.64,82.47,2
2786,31.3,30.66,97.95,159.91,2
2787,23.58,10.34,71.21,105.13,2
2055,15.48,29.53,46.7,91.71,1
2788,11.47,54.39,66.63,132.49,1
2789,3.82,47.84,94.46,146.12,2
2790,45.54,33.01,33.37,111.92,1
2791,39.01,2.42,15.44,56.87,1
2792,29.66,51.14,22.32,103.12,2
2793,44.79,38.86,8.55,92.2,1
2794,9.86,24.27,51.86,85.99,2
2795,36.16,55.42,22.87,114.45,2
2796,43.87,3.04,76.11,123.02,2
2797,37.84,29.76,5.11,72.71,2
2798,24.66,45.48,59.33,129.47,2
2799,45.35,27.16,24.63,97.14,2
2800,16.1,57.71,90.88,164.69,1
2801,7.27,58.24,58.05,123.56,2
2802,49.1,38.84,48.29,136.23,2
2803,13.77,16.65,22.81,53.23,1
2804,36.02,0.16,20.01,56.19,2
2805,27.18,27.7,54.76,109.64,2
2806,38.96,5.15,71.11,115.22,1
2807,20.48,28.88,44.98,94.34,2
356,28.11,24.98,25.85,78.94,2
2808,26.01,22.28,47.58,95.87,1
2809,34.21,29.72,85.02,148.95,1
2810,1.28,28.53,49.02,78.83,2
2811,36.51,5.59,90.71,132.81,1
2812,24.99,10.82,29.78,65.59,2
2813,46.13,42.47,86.16,174.76,1
711,46.08,58.04,68.42,172.54,1
1055,30.69,11.02,71.13,112.84,2
553,8.14,11.02,19.38,38.54,2
2814,42.72,27.55,25.3,95.57,2
2815,29.1,23.88,49.2,102.18,2
2816,32.69,30.84,23.91,87.44,1
2817,1.63,2.41,77.02,81.06,1
2818,41.27,39.36,66.26,146.89,2
2819,38.48,10.63,61.13,110.24,1
2078,32.03,19.05,50.17,101.25,3
2820,17.58,42.89,44.14,104.61,2
2821,38.93,41.79,46.32,127.04,2
2822,13.07,53.96,48.69,115.72,2
2823,49.26,50.66,94.64,194.56,2
2824,16.4,59.48,12.11,87.99,1
2825,48.26,58.53,64.83,171.62,2
2826,17.43,30.27,76.2,123.9,1
2827,26.53,9.28,48.83,84.64,1
2828,45.85,4.11,97.94,147.9,2
2146,49.58,50.26,12.62,112.46,2
2829,6.57,7.02,57.57,71.16,2
2830,4.71,30.37,67.57,102.65,3
2831,8.61,34.35,13.67,56.63,2
2075,36.0,59.22,93.89,189.11,2
629,21.49,20.12,36.65,78.26,1
263,11.76,34.66,81.42,127.84,2
2832,25.45,40.26,45.75,111.46,2
2833,6.66,57.33,57.39,121.38,2
2834,38.57,52.53,62.68,153.78,2
2835,17.09,20.93,39.01,77.03,3
2130,0.17,34.36,56.78,91.31,2
2836,40.37,15.93,25.22,81.52,2
2837,7.09,45.72,80.22,133.03,1
2838,43.05,3.85,69.73,116.63,1
2839,40.83,1.7,38.72,81.25,3
761,14.51,14.61,3.39,32.51,2
2840,28.06,51.39,85.11,164.56,1
2841,49.86,21.28,63.45,134.59,2
2842,44.38,7.24,45.37,96.99,1
2843,11.31,48.4,41.96,101.67,2
2844,3.87,17.17,28.45,49.49,2
2845,20.07,27.4,89.5,136.97,2
2846,1.48,4.07,89.83,95.38,1
2847,28.81,31.7,37.36,97.87,1
2848,13.7,45.14,83.26,142.1,1
