ticket_id,attendance_date,payment_method,food_expense,drink_expense,merch_expense,spent_that_day
3772,2025-05-01,Cash,17.44,9.76,84.43,111.63
3773,2025-05-01,Card,22.16,37.01,25.17,84.34
3774,2025-05-03,Cash,15.98,31.15,94.51,141.64
1631,2025-05-03,Cash,34.0,5.91,32.88,72.79
3775,2025-05-01,Card,17.25,59.11,41.58,117.94
3776,2025-05-03,Cash,8.53,21.72,28.07,58.32
1140,2025-05-02,Card,8.17,35.86,17.52,61.55
3777,2025-05-01,Card,19.18,39.62,45.77,104.57
3778,2025-05-02,Card,34.29,13.37,85.12,132.78
3779,2025-05-02,Card,15.15,53.72,77.04,145.91
3780,2025-05-01,Cash,8.19,0.98,86.59,95.76
3781,2025-05-03,Card,35.71,1.62,8.24,45.57
3782,2025-05-01,Card,22.1,1.11,54.92,78.13
3783,2025-05-02,Cash,16.28,45.33,27.36,88.97
3784,2025-05-03,Festival App,17.49,26.0,86.36,129.85
2996,2025-05-02,Card,14.52,22.64,14.74,51.9
2277,2025-05-03,Card,12.96,50.37,32.66,95.99
1352,2025-05-02,Card,41.0,36.94,47.66,125.6
3785,2025-05-03,Card,40.8,10.06,63.54,114.4
1395,2025-05-03,Card,23.55,58.72,35.88,118.15
3786,2025-05-03,Cash,26.67,13.29,25.05,65.01
2103,2025-05-01,Card,8.84,18.23,33.73,60.8
3787,2025-05-01,Card,35.24,23.6,57.44,116.28
2612,2025-05-01,Card,1.1,37.68,82.45,121.23
3788,2025-05-02,Card,43.37,8.77,75.56,127.7
3789,2025-05-01,Festival App,14.08,7.17,66.23,87.48
3790,2025-05-02,Card,35.94,10.27,86.45,132.66
759,2025-05-03,Card,21.67,27.13,48.77,97.57
3791,2025-05-01,Cash,7.53,46.61,32.06,86.2
3689,2025-05-02,Card,22.63,5.08,97.17,124.88
3792,2025-05-01,Card,28.92,35.39,57.33,121.64
3793,2025-05-02,Card,26.66,57.32,42.89,126.87
3794,2025-05-01,Card,44.46,21.64,1.1,67.2
1603,2025-05-03,Card,22.77,12.71,33.52,69.0
2791,2025-05-01,Card,45.06,57.25,59.11,161.42
3795,2025-05-02,Card,44.61,3.61,70.44,118.66
3482,2025-05-01,Festival App,41.52,36.7,23.74,101.96
3796,2025-05-03,Card,47.48,17.7,91.1,156.28
2854,2025-05-01,Cash,42.46,49.29,59.6,151.35
1511,2025-05-01,Cash,34.45,58.5,72.72,165.67
3797,2025-05-02,Card,3.72,34.63,95.22,133.57
3798,2025-05-01,Card,40.31,14.95,22.06,77.32
3799,2025-05-02,Card,1.8,21.11,5.76,28.67
3800,2025-05-03,Card,42.28,39.19,87.68,169.15
1410,2025-05-03,Cash,36.82,10.5,62.73,110.05
3801,2025-05-02,Cash,1.43,36.58,88.61,126.62
3802,2025-05-02,Festival App,4.8,9.28,48.9,62.98
3803,2025-05-03,Cash,4.36,56.96,82.34,143.66
3804,2025-05-01,Card,12.7,1.1,86.02,99.82
3805,2025-05-01,Card,44.48,37.72,89.1,171.3
3184,2025-05-01,Card,36.8,40.76,18.31,95.87
3806,2025-05-02,Cash,21.9,58.42,29.63,109.95
3807,2025-05-02,Card,28.96,43.75,73.74,146.45
1102,2025-05-02,Card,49.77,11.32,64.17,125.26
3808,2025-05-03,Card,43.81,57.73,1.26,102.8
3809,2025-05-01,Card,8.32,5.0,55.31,68.63
3810,2025-05-01,Cash,45.57,12.99,77.59,136.15
3811,2025-05-03,Cash,18.38,21.74,32.0,72.12
3812,2025-05-03,Card,49.05,4.15,10.64,63.84
3813,2025-05-01,Card,17.18,22.64,99.55,139.37
1487,2025-05-03,Card,20.42,7.57,0.45,28.44
3814,2025-05-02,Card,25.94,10.49,48.07,84.5
3815,2025-05-01,Cash,49.07,26.38,64.14,139.59
1233,2025-05-01,Festival App,4.41,5.58,35.06,45.05
671,2025-05-03,Card,46.99,54.05,57.59,158.63
3816,2025-05-01,Cash,18.21,19.86,48.06,86.13
3817,2025-05-01,Cash,30.48,50.51,90.9,171.89
3818,2025-05-01,Card,28.78,3.93,4.19,36.9
3249,2025-05-03,Festival App,18.97,12.32,58.65,89.94
3819,2025-05-01,Card,34.21,51.58,16.35,102.14
3820,2025-05-02,Card,36.02,15.61,78.39,130.02
3821,2025-05-01,Card,42.78,14.86,64.65,122.29
3822,2025-05-02,Cash,36.01,25.9,60.86,122.77
3823,2025-05-02,Card,22.38,40.93,71.97,135.28
2466,2025-05-01,Card,35.0,44.5,58.93,138.43
3824,2025-05-03,Card,37.12,59.31,42.81,139.24
2898,2025-05-01,Card,15.04,49.24,89.19,153.47
1563,2025-05-02,Card,39.95,18.07,80.56,138.58
3442,2025-05-03,Card,14.48,26.92,99.02,140.42
3825,2025-05-03,Card,38.22,23.01,29.35,90.58
3826,2025-05-01,Cash,2.14,18.96,74.49,95.59
3827,2025-05-02,Card,46.65,46.26,82.25,175.16
3828,2025-05-01,Card,36.01,19.33,81.27,136.61
3829,2025-05-01,Card,17.71,25.94,38.35,82.0
3830,2025-05-01,Card,38.18,41.01,50.28,129.47
3831,2025-05-03,Card,25.61,46.62,32.97,105.2
3832,2025-05-01,Card,29.89,38.69,76.15,144.73
3833,2025-05-01,Cash,7.54,11.21,81.12,99.87
3834,2025-05-03,Card,4.3,41.62,47.51,93.43
3835,2025-05-02,Cash,32.1,28.16,71.09,131.35
3836,2025-05-01,Card,30.82,2.24,41.0,74.06
3837,2025-05-03,Cash,17.73,52.05,34.34,104.12
401,2025-05-02,Card,16.2,7.39,21.13,44.72
3838,2025-05-03,Cash,30.94,59.33,29.52,119.79
3839,2025-05-01,Cash,45.14,46.3,54.96,146.4
1368,2025-05-01,Cash,32.81,22.88,63.64,119.33
3840,2025-05-03,Card,19.09,19.32,34.39,72.8
3841,2025-05-03,Card,16.42,7.55,82.77,106.74
3842,2025-05-02,Card,32.82,19.36,50.59,102.77
3843,2025-05-02,Card,25.93,33.48,63.48,122.89
2124,2025-05-01,Card,13.68,58.07,87.58,159.33
121,2025-05-03,Card,48.95,23.92,66.48,139.35
3844,2025-05-02,Card,6.05,55.17,23.24,84.46
3845,2025-05-02,Card,25.6,1.47,64.74,91.81
3846,2025-05-03,Card,24.05,26.37,86.95,137.37
3847,2025-05-01,Card,14.5,24.57,31.29,70.36
3848,2025-05-03,Card,0.02,57.51,23.16,80.69
3849,2025-05-01,Card,9.98,6.25,8.18,24.41
3850,2025-05-03,Card,26.62,57.19,44.78,128.59
2603,2025-05-02,Card,11.27,18.4,22.44,52.11
3851,2025-05-01,Card,44.5,50.33,57.05,151.88
3852,2025-05-03,Card,15.08,23.92,59.17,98.17
371,2025-05-03,Card,9.08,33.9,32.61,75.59
3853,2025-05-03,Card,30.19,10.6,34.85,75.64
3854,2025-05-03,Festival App,2.77,57.45,57.19,117.41
3855,2025-05-03,Card,35.59,6.31,39.87,81.77
3856,2025-05-03,Cash,24.71,45.03,38.33,108.07
3857,2025-05-02,Cash,13.67,52.82,26.67,93.16
3858,2025-05-03,Cash,29.48,45.25,61.4,136.13
3859,2025-05-02,Card,27.14,41.04,91.68,159.86
999,2025-05-01,Card,27.13,27.4,48.14,102.67
3860,2025-05-01,Card,13.88,8.01,63.01,84.9
3861,2025-05-01,Cash,7.79,4.88,15.72,28.39
3862,2025-05-01,Card,31.19,13.62,97.78,142.59
78,2025-05-02,Card,32.31,39.47,68.88,140.66
3863,2025-05-03,Card,16.36,17.27,9.68,43.31
3864,2025-05-03,Cash,20.48,36.07,44.05,100.6
3865,2025-05-02,Card,31.54,45.64,96.15,173.33
3866,2025-05-03,Cash,29.31,40.27,21.47,91.05
3867,2025-05-02,Card,33.31,36.09,43.84,113.24
3868,2025-05-01,Card,28.37,33.5,68.93,130.8
3869,2025-05-01,Card,40.06,57.3,44.98,142.34
1436,2025-05-02,Cash,29.97,7.04,3.59,40.6
3870,2025-05-03,Card,13.24,9.99,6.93,30.16
3871,2025-05-01,Card,7.55,18.83,68.83,95.21
3872,2025-05-02,Cash,6.67,34.71,8.08,49.46
3873,2025-05-01,Cash,4.48,4.71,3.32,12.51
3874,2025-05-02,Cash,10.02,41.91,8.2,60.13
3875,2025-05-01,Card,14.69,41.69,38.87,95.25
3876,2025-05-02,Festival App,44.03,34.31,24.69,103.03
3877,2025-05-03,Cash,2.26,33.85,56.55,92.66
3878,2025-05-03,Card,23.93,39.18,10.13,73.24
3879,2025-05-02,Card,36.25,12.87,86.54,135.66
3880,2025-05-01,Card,11.08,19.23,97.79,128.1
3881,2025-05-01,Cash,41.69,16.94,1.82,60.45
3882,2025-05-01,Cash,21.88,48.41,49.61,119.9
2908,2025-05-02,Card,34.41,48.54,31.7,114.65
2072,2025-05-03,Card,38.21,34.92,17.62,90.75
3883,2025-05-02,Card,31.23,6.58,72.67,110.48
3884,2025-05-02,Card,23.73,8.35,22.02,54.1
2172,2025-05-02,Cash,22.91,19.7,38.35,80.96
3885,2025-05-03,Festival App,44.22,29.7,7.93,81.85
3707,2025-05-03,Cash,6.75,52.38,21.82,80.95
688,2025-05-02,Cash,22.08,3.86,53.42,79.36
3589,2025-05-02,Card,20.04,6.8,61.08,87.92
3886,2025-05-02,Card,18.13,47.13,19.47,84.73
3768,2025-05-01,Cash,23.23,34.03,44.5,101.76
3235,2025-05-02,Card,16.3,19.67,0.12,36.09
3887,2025-05-02,Card,19.16,15.3,26.5,60.96
2902,2025-05-03,Card,23.52,17.12,97.57,138.21
2423,2025-05-01,Card,49.03,19.19,21.89,90.11
3888,2025-05-02,Cash,18.57,23.26,49.02,90.85
3889,2025-05-03,Card,13.63,15.09,46.7,75.42
1013,2025-05-01,Card,4.08,40.58,61.81,106.47
3890,2025-05-01,Cash,31.72,28.12,48.23,108.07
3891,2025-05-02,Cash,33.0,42.99,27.16,103.15
3892,2025-05-03,Card,21.78,33.4,88.17,143.35
3893,2025-05-01,Cash,19.82,9.02,47.24,76.08
3894,2025-05-03,Cash,47.89,14.94,6.68,69.51
3496,2025-05-03,Festival App,1.64,39.86,18.35,59.85
3895,2025-05-03,Cash,40.01,11.5,27.57,79.08
3896,2025-05-02,Card,3.94,31.03,19.55,54.52
3897,2025-05-03,Card,10.68,18.6,59.17,88.45
3898,2025-05-03,Cash,2.87,22.8,34.95,60.62
3899,2025-05-02,Card,10.03,55.32,81.47,146.82
3900,2025-05-01,Card,2.89,35.11,61.67,99.67
3901,2025-05-01,Card,47.29,32.66,35.92,115.87
3902,2025-05-01,Cash,38.49,4.14,27.11,69.74
376,2025-05-03,Card,11.29,8.84,75.59,95.72
3903,2025-05-01,Card,26.43,13.44,30.78,70.65
3904,2025-05-01,Card,8.83,28.8,36.21,73.84
3905,2025-05-02,Cash,44.33,20.4,91.67,156.4
3906,2025-05-02,Card,27.03,45.38,53.96,126.37
968,2025-05-01,Cash,35.79,32.13,86.54,154.46
72,2025-05-01,Card,36.1,4.11,50.77,90.98
3907,2025-05-03,Card,37.47,29.64,45.91,113.02
3908,2025-05-01,Card,36.1,56.52,49.18,141.8
3909,2025-05-02,Card,4.11,26.5,69.84,100.45
3910,2025-05-01,Card,46.45,56.72,25.37,128.54
3911,2025-05-01,Card,47.03,47.6,69.49,164.12
3912,2025-05-02,Cash,17.45,31.09,53.59,102.13
3913,2025-05-03,Cash,37.78,49.54,39.54,126.86
3914,2025-05-03,Card,17.79,54.74,50.34,122.87
3915,2025-05-01,Cash,42.36,3.83,4.13,50.32
3916,2025-05-03,Card,31.49,11.65,87.12,130.26
641,2025-05-02,Card,5.86,35.97,31.83,73.66
3917,2025-05-01,Cash,21.93,46.71,31.53,100.17
3918,2025-05-02,Card,11.97,12.59,96.95,121.51
3919,2025-05-02,Card,39.76,29.45,89.27,158.48
3920,2025-05-02,Card,31.64,48.59,12.29,92.52
3921,2025-05-01,Card,43.54,47.66,41.54,132.74
713,2025-05-03,Cash,43.04,8.73,95.12,146.89
3922,2025-05-02,Card,41.6,37.95,88.27,167.82
3923,2025-05-01,Card,45.76,2.7,88.5,136.96
3924,2025-05-03,Cash,26.18,5.01,23.12,54.31
3925,2025-05-02,Cash,23.24,37.74,90.6,151.58
3926,2025-05-01,Cash,27.85,18.23,66.18,112.26
632,2025-05-03,Card,43.7,51.57,83.06,178.33
3927,2025-05-03,Cash,49.0,35.08,96.75,180.83
3928,2025-05-03,Card,20.65,12.02,14.63,47.3
3929,2025-05-03,Card,7.32,30.96,59.55,97.83
3070,2025-05-02,Card,43.4,11.5,77.01,131.91
3930,2025-05-03,Card,36.96,17.94,24.7,79.6
2952,2025-05-01,Card,19.01,55.2,87.43,161.64
3931,2025-05-03,Cash,17.43,41.01,60.08,118.52
3932,2025-05-02,Cash,18.15,38.49,77.32,133.96
3933,2025-05-01,Card,34.36,20.96,1.92,57.24
3934,2025-05-02,Cash,6.67,8.79,33.18,48.64
3935,2025-05-01,Card,5.25,8.69,31.46,45.4
3936,2025-05-03,Cash,36.9,15.58,66.32,118.8
3937,2025-05-02,Card,8.1,24.97,11.37,44.44
2091,2025-05-01,Cash,22.99,12.9,96.21,132.1
3938,2025-05-03,Card,33.87,25.13,39.77,98.77
3939,2025-05-02,Card,21.84,24.25,77.14,123.23
3940,2025-05-03,Card,0.09,25.49,41.41,66.99
3941,2025-05-01,Card,30.39,25.22,63.73,119.34
3942,2025-05-02,Cash,9.71,37.39,65.02,112.12
3943,2025-05-02,Card,37.25,4.87,71.79,113.91
3944,2025-05-01,Card,3.78,45.7,93.24,142.72
3945,2025-05-01,Card,31.69,14.19,89.71,135.59
3846,2025-05-01,Card,29.18,17.37,26.85,73.4
3946,2025-05-03,Card,20.75,44.46,88.72,153.93
3947,2025-05-03,Card,9.35,45.94,50.65,105.94
3948,2025-05-03,Card,25.52,45.35,32.62,103.49
2828,2025-05-02,Cash,23.93,15.39,89.91,129.23
3949,2025-05-01,Cash,44.21,54.83,37.42,136.46
3950,2025-05-01,Cash,27.75,33.22,17.0,77.97
2814,2025-05-01,Card,48.6,15.27,69.02,132.89
2751,2025-05-02,Card,22.0,22.05,5.3,49.35
616,2025-05-03,Card,13.27,12.57,26.72,52.56
3951,2025-05-02,Card,4.34,54.39,34.84,93.57
3952,2025-05-01,Card,19.91,49.8,46.75,116.46
3953,2025-05-03,Card,46.43,10.0,21.23,77.66
3954,2025-05-01,Card,43.88,51.51,73.41,168.8
3955,2025-05-03,Cash,39.37,46.41,24.07,109.85
3956,2025-05-03,Card,31.27,11.23,2.34,44.84
3923,2025-05-02,Card,41.94,7.81,16.43,66.18
3957,2025-05-03,Card,6.94,59.76,7.21,73.91
3958,2025-05-03,Cash,44.46,21.13,62.53,128.12
2650,2025-05-01,Card,23.48,54.46,3.91,81.85
3959,2025-05-03,Card,2.95,34.19,89.38,126.52
3927,2025-05-01,Card,33.66,30.31,8.74,72.71
3960,2025-05-01,Cash,13.48,32.62,71.98,118.08
3961,2025-05-02,Card,0.82,29.68,8.93,39.43
3962,2025-05-03,Cash,29.87,40.82,96.82,167.51
3758,2025-05-01,Card,14.52,49.83,85.79,150.14
3963,2025-05-02,Card,18.91,55.45,60.89,135.25
3964,2025-05-02,Card,30.11,0.76,77.77,108.64
3965,2025-05-01,Card,26.54,28.73,94.87,150.14
3966,2025-05-01,Card,42.3,39.33,63.87,145.5
3930,2025-05-02,Festival App,24.94,0.72,75.87,101.53
3967,2025-05-02,Card,49.68,37.52,17.14,104.34
3968,2025-05-01,Card,12.19,28.23,68.82,109.24
3969,2025-05-03,Card,43.8,35.19,50.7,129.69
3097,2025-05-02,Card,17.37,15.76,76.94,110.07
3970,2025-05-02,Card,33.37,32.31,8.63,74.31
3971,2025-05-03,Card,4.81,21.73,33.7,60.24
3972,2025-05-03,Cash,39.33,3.69,6.18,49.2
1479,2025-05-01,Card,4.82,1.74,69.13,75.69
3973,2025-05-01,Card,34.01,36.11,62.09,132.21
3974,2025-05-03,Card,22.06,20.33,35.28,77.67
3975,2025-05-03,Card,30.1,58.12,70.87,159.09
1220,2025-05-03,Card,46.71,53.9,34.56,135.17
3976,2025-05-03,Card,38.46,43.3,58.48,140.24
3977,2025-05-02,Card,20.7,21.87,90.35,132.92
3978,2025-05-03,Cash,8.95,27.89,91.8,128.64
1746,2025-05-01,Card,40.95,5.42,57.52,103.89
3979,2025-05-02,Card,35.93,12.54,85.35,133.82
3980,2025-05-02,Card,18.9,8.97,54.69,82.56
549,2025-05-02,Cash,37.42,35.93,91.06,164.41
3981,2025-05-02,Card,11.12,45.64,54.85,111.61
1011,2025-05-01,Card,12.46,8.92,15.63,37.01
768,2025-05-02,Festival App,14.53,7.22,49.32,71.07
3982,2025-05-01,Festival App,29.53,11.62,28.94,70.09
3983,2025-05-02,Card,41.5,18.59,73.32,133.41
1820,2025-05-02,Cash,38.95,20.84,93.71,153.5
3984,2025-05-03,Card,13.68,42.96,12.87,69.51
727,2025-05-03,Card,4.39,24.55,81.78,110.72
3985,2025-05-01,Card,44.59,24.47,20.95,90.01
3986,2025-05-01,Card,17.08,55.26,77.01,149.35
3987,2025-05-03,Card,40.96,39.85,69.92,150.73
3988,2025-05-03,Card,10.31,9.51,0.54,20.36
2163,2025-05-03,Cash,44.84,47.89,26.48,119.21
3989,2025-05-02,Card,23.43,14.18,57.22,94.83
3990,2025-05-03,Card,16.51,41.33,82.81,140.65
3991,2025-05-01,Card,12.25,18.86,65.39,96.5
3504,2025-05-01,Card,41.3,32.01,26.55,99.86
3992,2025-05-03,Card,36.05,4.38,38.03,78.46
917,2025-05-01,Cash,15.37,17.34,14.01,46.72
1430,2025-05-01,Card,48.27,56.57,0.98,105.82
1794,2025-05-03,Card,49.4,52.19,26.44,128.03
3993,2025-05-03,Card,35.58,17.88,1.61,55.07
3994,2025-05-01,Card,14.01,13.09,28.91,56.01
3995,2025-05-01,Card,9.71,15.97,81.55,107.23
3996,2025-05-01,Cash,28.9,32.31,28.51,89.72
3997,2025-05-01,Card,42.16,15.51,59.17,116.84
3998,2025-05-02,Card,12.91,39.41,64.74,117.06
3999,2025-05-01,Card,30.33,47.27,17.52,95.12
4000,2025-05-01,Card,7.47,33.42,83.7,124.59
4001,2025-05-02,Card,2.04,47.77,97.62,147.43
4002,2025-05-01,Card,42.41,43.26,19.22,104.89
4003,2025-05-01,Card,46.24,7.55,25.4,79.19
4004,2025-05-02,Card,39.16,59.1,3.64,101.9
4005,2025-05-02,Card,49.41,48.86,12.81,111.08
4006,2025-05-03,Cash,17.87,0.71,25.0,43.58
4007,2025-05-01,Cash,21.03,4.98,91.73,117.74
4008,2025-05-03,Card,32.39,54.39,6.74,93.52
4009,2025-05-02,Card,3.36,21.49,19.61,44.46
4010,2025-05-02,Card,47.7,11.3,42.91,101.91
4011,2025-05-02,Card,38.23,33.48,32.3,104.01
4012,2025-05-03,Cash,12.9,6.91,35.41,55.22
4013,2025-05-01,Card,8.19,13.61,95.2,117.0
171,2025-05-03,Card,19.95,36.01,98.74,154.7
4014,2025-05-01,Cash,40.33,32.95,20.04,93.32
4015,2025-05-01,Cash,7.82,54.48,55.29,117.59
3492,2025-05-01,Card,21.95,3.57,94.18,119.7
1293,2025-05-01,Card,47.16,50.6,60.9,158.66
1434,2025-05-03,Cash,3.77,31.18,4.49,39.44
4016,2025-05-03,Card,45.38,53.23,4.79,103.4
1878,2025-05-01,Cash,16.64,37.78,6.32,60.74
4017,2025-05-01,Card,10.4,13.21,76.69,100.3
4018,2025-05-02,Cash,36.34,13.85,11.93,62.12
4019,2025-05-03,Card,41.4,30.53,69.14,141.07
4020,2025-05-01,Cash,41.33,48.07,99.86,189.26
4021,2025-05-03,Cash,17.94,50.55,16.32,84.81
4022,2025-05-03,Card,31.54,29.41,15.6,76.55
2781,2025-05-03,Cash,22.49,58.15,55.31,135.95
1099,2025-05-01,Card,6.74,30.95,86.43,124.12
4023,2025-05-01,Cash,3.07,51.81,29.81,84.69
2773,2025-05-03,Card,36.17,58.25,57.76,152.18
4024,2025-05-03,Cash,23.04,47.19,37.94,108.17
4025,2025-05-02,Cash,16.11,4.1,48.57,68.78
1665,2025-05-03,Card,32.44,48.59,20.47,101.5
4026,2025-05-02,Cash,25.35,25.18,14.24,64.77
4027,2025-05-03,Card,35.08,11.92,25.9,72.9
4028,2025-05-02,Cash,23.03,24.71,61.44,109.18
4029,2025-05-01,Cash,20.74,7.93,56.58,85.25
4030,2025-05-02,Cash,18.24,48.35,89.44,156.03
4031,2025-05-03,Card,19.68,17.99,7.85,45.52
3970,2025-05-03,Cash,6.45,24.21,48.97,79.63
3270,2025-05-02,Card,9.62,0.52,97.61,107.75
4032,2025-05-02,Card,46.74,7.15,19.29,73.18
4033,2025-05-01,Card,3.78,3.52,30.59,37.89
4034,2025-05-03,Card,5.22,32.31,78.09,115.62
4035,2025-05-03,Card,36.06,24.17,27.45,87.68
4025,2025-05-01,Cash,43.03,8.74,3.82,55.59
4036,2025-05-01,Card,31.15,25.92,84.02,141.09
4037,2025-05-02,Card,21.84,59.76,97.55,179.15
4038,2025-05-01,Card,45.45,44.21,46.61,136.27
4039,2025-05-01,Card,17.37,35.47,77.95,130.79
2720,2025-05-02,Card,30.37,52.37,38.84,121.58
4040,2025-05-02,Card,21.19,39.39,57.6,118.18
4041,2025-05-01,Card,22.94,7.63,61.08,91.65
4042,2025-05-02,Cash,7.2,49.36,21.3,77.86
4043,2025-05-01,Card,23.15,27.66,1.49,52.3
4044,2025-05-01,Card,23.39,1.59,24.62,49.6
4045,2025-05-03,Card,41.75,22.85,69.04,133.64
4046,2025-05-01,Cash,46.67,39.9,82.71,169.28
4047,2025-05-03,Card,44.77,54.76,98.63,198.16
793,2025-05-01,Card,19.14,12.47,44.46,76.07
4048,2025-05-02,Card,49.59,33.93,75.8,159.32
4049,2025-05-03,Cash,13.37,18.63,32.39,64.39
4050,2025-05-01,Festival App,7.21,24.81,0.99,33.01
4051,2025-05-01,Card,6.6,41.6,93.14,141.34
4052,2025-05-02,Card,40.05,20.05,44.44,104.54
4053,2025-05-02,Card,46.98,24.74,89.88,161.6
4054,2025-05-03,Cash,19.01,8.14,67.71,94.86
4055,2025-05-01,Card,18.28,30.65,45.36,94.29
4056,2025-05-01,Cash,48.62,25.05,28.23,101.9
640,2025-05-02,Card,38.38,3.14,70.8,112.32
29,2025-05-03,Card,0.77,1.7,45.89,48.36
3909,2025-05-03,Card,37.31,46.01,97.99,181.31
4057,2025-05-03,Card,31.78,25.47,76.42,133.67
4058,2025-05-03,Card,4.11,2.16,57.43,63.7
4059,2025-05-01,Cash,44.68,7.92,35.43,88.03
4060,2025-05-02,Card,27.72,17.91,14.63,60.26
2333,2025-05-03,Card,25.57,37.88,62.86,126.31
4061,2025-05-02,Cash,39.93,2.86,53.53,96.32
4062,2025-05-03,Card,48.57,51.53,78.45,178.55
4063,2025-05-02,Cash,43.97,16.72,29.6,90.29
3964,2025-05-03,Card,7.99,37.43,78.24,123.66
4064,2025-05-02,Card,42.76,33.39,79.49,155.64
4065,2025-05-02,Festival App,34.46,13.06,24.11,71.63
4066,2025-05-01,Card,19.34,19.16,37.52,76.02
4067,2025-05-01,Card,14.94,4.15,83.99,103.08
2171,2025-05-03,Card,40.45,36.71,14.96,92.12
4068,2025-05-01,Card,44.08,15.46,22.52,82.06
4069,2025-05-02,Card,3.16,54.6,58.98,116.74
4070,2025-05-02,Cash,34.11,5.24,98.46,137.81
4071,2025-05-03,Cash,1.06,4.93,98.75,104.74
3832,2025-05-02,Cash,42.32,48.87,9.85,101.04
4072,2025-05-01,Card,47.25,46.74,47.53,141.52
4073,2025-05-01,Card,48.51,7.58,95.72,151.81
2805,2025-05-02,Card,15.96,39.77,55.46,111.19
4074,2025-05-03,Cash,46.81,10.27,47.12,104.2
4075,2025-05-01,Card,17.14,19.38,95.64,132.16
2115,2025-05-02,Cash,47.28,17.03,62.91,127.22
4076,2025-05-02,Card,4.25,48.47,70.47,123.19
4077,2025-05-03,Card,12.76,49.16,42.79,104.71
856,2025-05-01,Card,26.69,1.97,61.78,90.44
4078,2025-05-01,Card,25.42,28.05,6.38,59.85
4079,2025-05-01,Card,48.56,9.59,30.27,88.42
2636,2025-05-02,Card,1.97,25.73,26.79,54.49
4080,2025-05-03,Card,12.55,30.8,94.07,137.42
1754,2025-05-01,Card,34.15,19.85,22.68,76.68
4081,2025-05-02,Card,4.68,35.76,26.29,66.73
1270,2025-05-02,Cash,39.34,27.62,91.8,158.76
4082,2025-05-03,Card,41.14,41.38,46.72,129.24
4083,2025-05-02,Card,44.93,58.27,10.91,114.11
4084,2025-05-01,Card,1.32,12.48,86.5,100.3
4085,2025-05-03,Cash,15.25,18.49,53.26,87.0
4086,2025-05-02,Card,40.19,49.64,89.27,179.1
2695,2025-05-01,Card,37.57,3.47,78.8,119.84
4087,2025-05-03,Card,45.71,2.05,67.26,115.02
4088,2025-05-02,Cash,37.21,52.88,47.01,137.1
4089,2025-05-01,Festival App,43.8,20.81,28.1,92.71
2279,2025-05-03,Cash,25.57,3.92,93.73,123.22
4090,2025-05-02,Cash,19.64,50.45,29.43,99.52
4091,2025-05-03,Cash,29.83,59.34,55.12,144.29
1544,2025-05-02,Cash,45.51,46.44,56.3,148.25
850,2025-05-01,Cash,11.88,54.19,99.39,165.46
4092,2025-05-02,Card,30.71,4.24,95.31,130.26
4093,2025-05-02,Cash,36.3,31.08,35.33,102.71
4094,2025-05-02,Card,2.31,59.25,76.56,138.12
4095,2025-05-03,Card,20.25,43.96,43.83,108.04
4096,2025-05-03,Card,26.93,30.34,52.94,110.21
4097,2025-05-02,Card,40.29,8.45,98.5,147.24
4098,2025-05-02,Festival App,38.1,59.77,10.26,108.13
4064,2025-05-03,Card,12.8,19.83,70.94,103.57
4099,2025-05-01,Card,49.56,0.55,36.27,86.38
3449,2025-05-03,Cash,32.4,52.32,2.4,87.12
4100,2025-05-01,Card,1.75,40.49,18.36,60.6
1502,2025-05-02,Card,3.02,46.57,28.09,77.68
4101,2025-05-02,Card,13.45,47.68,88.85,149.98
4102,2025-05-02,Card,25.42,54.11,31.35,110.88
4103,2025-05-01,Card,5.66,27.5,17.74,50.9
4104,2025-05-03,Card,0.8,37.09,92.73,130.62
4105,2025-05-01,Cash,31.64,12.8,8.0,52.44
4106,2025-05-03,Card,42.16,33.1,94.05,169.31
4107,2025-05-01,Card,27.03,20.57,16.41,64.01
108,2025-05-01,Card,47.96,31.06,3.54,82.56
2466,2025-05-03,Card,17.23,35.03,43.81,96.07
4108,2025-05-02,Card,42.88,37.74,98.04,178.66
4109,2025-05-03,Festival App,45.55,16.5,94.5,156.55
4110,2025-05-03,Card,31.67,48.24,94.32,174.23
4111,2025-05-02,Card,26.01,57.77,11.12,94.9
4112,2025-05-03,Card,49.55,22.02,53.11,124.68
498,2025-05-03,Cash,3.33,56.56,73.46,133.35
4113,2025-05-01,Card,15.68,36.75,34.57,87.0
4114,2025-05-01,Card,26.66,41.46,95.87,163.99
4115,2025-05-01,Card,7.43,0.49,41.05,48.97
4116,2025-05-02,Card,10.5,27.05,44.18,81.73
4117,2025-05-02,Festival App,49.24,32.77,93.59,175.6
1665,2025-05-02,Card,9.33,40.85,81.16,131.34
4118,2025-05-03,Cash,4.84,2.51,30.18,37.53
4119,2025-05-02,Card,34.5,0.11,22.85,57.46
4120,2025-05-02,Card,44.24,1.7,84.47,130.41
4121,2025-05-03,Cash,40.08,18.53,53.14,111.75
198,2025-05-03,Cash,48.74,26.56,0.59,75.89
4122,2025-05-02,Cash,10.34,47.88,39.63,97.85
680,2025-05-03,Card,49.21,1.63,72.45,123.29
1239,2025-05-01,Card,36.87,35.4,48.72,120.99
4123,2025-05-03,Card,24.95,1.27,62.01,88.23
4124,2025-05-02,Cash,11.28,5.23,45.96,62.47
4125,2025-05-03,Card,44.01,20.43,33.27,97.71
4126,2025-05-01,Cash,22.69,25.33,49.04,97.06
