ticket_id,gender,age,age_group,group_size,group_type,ticket_type,is_multiday,favourite_genre,recommend_to_friend
2122,Male,19,18-24,1,Individual,1-day Pass,False,Pop,True
2123,Male,26,25-34,4,Group,3-day Pass,True,Hip-Hop,True
2124,Male,28,25-34,4,Group,VIP,True,Rock,False
2125,Male,24,18-24,5,Group,3-day Pass,True,Hip-Hop,False
2126,Female,30,25-34,3,Group,1-day Pass,False,Rock,True
2127,Female,31,25-34,3,Group,3-day Pass,True,Rock,True
2128,Male,22,18-24,2,Couple,3-day Pass,True,Rock,False
2129,Other,23,18-24,4,Group,3-day Pass,True,Hip-Hop,False
2130,Male,28,25-34,3,Group,3-day Pass,True,Pop,True
2131,Other,23,18-24,5,Group,3-day Pass,True,Rock,True
2132,Female,20,18-24,5,Group,3-day Pass,True,Rock,True
2133,Other,27,25-34,1,Individual,3-day Pass,True,Pop,True
2134,Female,32,25-34,3,Group,VIP,True,Reggaeton,True
2135,Female,19,18-24,5,Group,3-day Pass,True,Rock,False
2136,Female,27,25-34,4,Group,1-day Pass,False,Rock,False
2137,Female,31,25-34,3,Group,3-day Pass,True,Rock,True
2138,Female,18,18-24,2,Couple,3-day Pass,True,Pop,False
2139,Male,31,25-34,3,Group,3-day Pass,True,Hip-Hop,False
2140,Male,28,25-34,5,Group,3-day Pass,True,Electronic,True
2141,Male,30,25-34,2,Couple,1-day Pass,False,Rock,False
2142,Female,28,25-34,3,Group,VIP,True,Hip-Hop,False
2143,Male,27,25-34,2,Couple,VIP,True,Electronic,False
2144,Female,27,25-34,4,Group,3-day Pass,True,Reggaeton,True
2145,Female,29,25-34,3,Group,1-day Pass,False,Rock,True
2146,Female,19,18-24,5,Group,3-day Pass,True,Rock,False
2147,Female,18,18-24,5,Group,3-day Pass,True,Pop,False
2148,Female,23,18-24,3,Group,1-day Pass,False,Rock,True
2149,Male,18,18-24,3,Group,1-day Pass,False,Rock,False
2150,Male,29,25-34,3,Group,3-day Pass,True,Rock,False
2151,Female,18,18-24,3,Group,3-day Pass,True,Electronic,False
2152,Male,26,25-34,3,Group,1-day Pass,False,Pop,True
2153,Female,24,18-24,5,Group,3-day Pass,True,Rock,True
2154,Female,28,25-34,3,Group,3-day Pass,True,Hip-Hop,False
2155,Female,28,25-34,1,Individual,VIP,True,Pop,False
2156,Female,22,18-24,1,Individual,VIP,True,Rock,False
2157,Male,23,18-24,3,Group,1-day Pass,False,Pop,True
2158,Female,29,25-34,5,Group,3-day Pass,True,Pop,True
2159,Female,29,25-34,3,Group,3-day Pass,True,Electronic,False
2160,Male,25,25-34,2,Couple,1-day Pass,False,Rock,True
2161,Male,30,25-34,3,Group,3-day Pass,True,Rock,True
2162,Female,25,25-34,3,Group,3-day Pass,True,Rock,True
2163,Female,30,25-34,3,Group,1-day Pass,False,Pop,False
2164,Female,18,18-24,1,Individual,3-day Pass,True,Reggaeton,True
2165,Female,19,18-24,4,Group,3-day Pass,True,Rock,False
2166,Male,28,25-34,3,Group,VIP,True,Rock,True
2167,Female,29,25-34,5,Group,VIP,True,Pop,True
2168,Female,24,18-24,5,Group,VIP,True,Pop,True
2169,Male,25,25-34,5,Group,3-day Pass,True,Rock,True
2170,Male,26,25-34,5,Group,VIP,True,Rock,True
2171,Other,29,25-34,2,Couple,3-day Pass,True,Rock,True
2172,Male,24,18-24,2,Couple,VIP,True,Rock,True
2173,Female,29,25-34,2,Couple,3-day Pass,True,Reggaeton,True
2174,Female,18,18-24,4,Group,3-day Pass,True,Hip-Hop,True
2175,Female,18,18-24,3,Group,1-day Pass,False,Hip-Hop,True
2176,Female,26,25-34,1,Individual,VIP,True,Pop,False
2177,Female,21,18-24,3,Group,3-day Pass,True,Pop,True
2178,Male,26,25-34,4,Group,3-day Pass,True,Rock,False
2179,Male,22,18-24,2,Couple,3-day Pass,True,Hip-Hop,False
2180,Male,29,25-34,3,Group,3-day Pass,True,Hip-Hop,True
2181,Female,18,18-24,2,Couple,3-day Pass,True,Reggaeton,True
2182,Female,26,25-34,4,Group,VIP,True,Rock,True
2183,Female,18,18-24,5,Group,VIP,True,Rock,False
2184,Male,19,18-24,2,Couple,3-day Pass,True,Rock,True
2185,Female,26,25-34,1,Individual,VIP,True,Rock,True
2186,Female,32,25-34,4,Group,3-day Pass,True,Pop,False
2187,Female,29,25-34,4,Group,3-day Pass,True,Hip-Hop,True
2188,Female,25,25-34,3,Group,3-day Pass,True,Reggaeton,False
2189,Male,26,25-34,3,Group,1-day Pass,False,Electronic,True
2190,Male,25,25-34,4,Group,3-day Pass,True,Rock,False
2191,Female,26,25-34,2,Couple,3-day Pass,True,Rock,False
2192,Other,25,25-34,5,Group,3-day Pass,True,Rock,True
2193,Female,24,18-24,3,Group,3-day Pass,True,Hip-Hop,True
2194,Male,25,25-34,2,Couple,1-day Pass,False,Hip-Hop,True
2195,Male,19,18-24,1,Individual,3-day Pass,True,Rock,True
2196,Male,28,25-34,4,Group,VIP,True,Electronic,False
2197,Female,21,18-24,4,Group,3-day Pass,True,Electronic,True
2198,Female,18,18-24,2,Couple,VIP,True,Pop,False
2199,Male,18,18-24,3,Group,3-day Pass,True,Rock,True
2200,Female,20,18-24,1,Individual,1-day Pass,False,Electronic,True
2201,Male,21,18-24,1,Individual,3-day Pass,True,Hip-Hop,False
2202,Female,22,18-24,4,Group,3-day Pass,True,Rock,False
2203,Female,26,25-34,2,Couple,1-day Pass,False,Rock,True
2204,Female,25,25-34,3,Group,3-day Pass,True,Reggaeton,False
2205,Male,28,25-34,3,Group,VIP,True,Pop,True
2206,Female,23,18-24,5,Group,VIP,True,Reggaeton,False
2207,Other,27,25-34,5,Group,3-day Pass,True,Pop,True
2208,Male,23,18-24,3,Group,3-day Pass,True,Rock,True
2209,Female,25,25-34,2,Couple,3-day Pass,True,Pop,True
2210,Male,25,25-34,3,Group,3-day Pass,True,Rock,False
2211,Male,18,18-24,5,Group,3-day Pass,True,Rock,True
2212,Female,26,25-34,1,Individual,1-day Pass,False,Hip-Hop,True
2213,Female,25,25-34,2,Couple,VIP,True,Pop,True
2214,Female,22,18-24,4,Group,3-day Pass,True,Hip-Hop,True
2215,Female,28,25-34,4,Group,VIP,True,Pop,True
2216,Female,22,18-24,5,Group,3-day Pass,True,Reggaeton,False
2217,Male,28,25-34,2,Couple,VIP,True,Rock,False
2218,Female,30,25-34,1,Individual,3-day Pass,True,Electronic,False
2219,Male,24,18-24,5,Group,3-day Pass,True,Hip-Hop,True
2220,Other,18,18-24,4,Group,1-day Pass,False,Rock,True
2221,Female,21,18-24,5,Group,3-day Pass,True,Pop,True
2222,Male,28,25-34,4,Group,1-day Pass,False,Rock,True
2223,Female,30,25-34,3,Group,3-day Pass,True,Pop,True
2224,Female,18,18-24,3,Group,VIP,True,Rock,True
2225,Other,31,25-34,4,Group,3-day Pass,True,Reggaeton,False
2226,Female,28,25-34,3,Group,3-day Pass,True,Electronic,True
2227,Male,26,25-34,4,Group,1-day Pass,False,Reggaeton,False
2228,Male,26,25-34,2,Couple,3-day Pass,True,Rock,False
2229,Female,30,25-34,4,Group,3-day Pass,True,Electronic,True
2230,Female,26,25-34,1,Individual,VIP,True,Rock,True
2231,Female,25,25-34,3,Group,3-day Pass,True,Pop,False
2232,Female,18,18-24,3,Group,3-day Pass,True,Hip-Hop,False
2233,Male,19,18-24,3,Group,1-day Pass,False,Hip-Hop,True
2234,Male,18,18-24,4,Group,VIP,True,Reggaeton,False
2235,Female,29,25-34,2,Couple,3-day Pass,True,Pop,False
2236,Male,21,18-24,1,Individual,VIP,True,Rock,True
2237,Female,18,18-24,2,Couple,3-day Pass,True,Electronic,False
2238,Female,29,25-34,3,Group,3-day Pass,True,Electronic,True
2239,Male,26,25-34,4,Group,1-day Pass,False,Rock,False
2240,Female,18,18-24,3,Group,3-day Pass,True,Pop,True
2241,Female,30,25-34,5,Group,3-day Pass,True,Rock,True
2242,Male,27,25-34,3,Group,1-day Pass,False,Pop,True
2243,Female,23,18-24,3,Group,VIP,True,Pop,True
2244,Male,25,25-34,5,Group,3-day Pass,True,Reggaeton,False
2245,Female,19,18-24,2,Couple,3-day Pass,True,Electronic,False
2246,Male,23,18-24,3,Group,3-day Pass,True,Pop,False
2247,Female,29,25-34,4,Group,VIP,True,Hip-Hop,False
2248,Male,19,18-24,1,Individual,3-day Pass,True,Hip-Hop,False
2249,Male,26,25-34,5,Group,VIP,True,Rock,False
2250,Female,29,25-34,5,Group,3-day Pass,True,Rock,True
2251,Female,22,18-24,5,Group,3-day Pass,True,Rock,True
2252,Female,22,18-24,3,Group,1-day Pass,False,Electronic,True
2253,Female,27,25-34,3,Group,VIP,True,Rock,True
2254,Male,27,25-34,4,Group,1-day Pass,False,Pop,True
2255,Male,29,25-34,3,Group,1-day Pass,False,Hip-Hop,True
2256,Male,21,18-24,2,Couple,3-day Pass,True,Pop,True
2257,Female,21,18-24,2,Couple,1-day Pass,False,Reggaeton,False
2258,Male,25,25-34,5,Group,1-day Pass,False,Pop,True
2259,Female,26,25-34,3,Group,VIP,True,Hip-Hop,False
2260,Female,20,18-24,3,Group,VIP,True,Rock,True
2261,Male,27,25-34,3,Group,VIP,True,Hip-Hop,True
2262,Male,29,25-34,3,Group,VIP,True,Electronic,True
2263,Female,25,25-34,3,Group,3-day Pass,True,Rock,True
2264,Other,24,18-24,3,Group,3-day Pass,True,Electronic,False
2265,Male,27,25-34,5,Group,3-day Pass,True,Pop,True
2266,Male,27,25-34,2,Couple,3-day Pass,True,Hip-Hop,False
2267,Female,26,25-34,2,Couple,VIP,True,Pop,False
2268,Male,27,25-34,1,Individual,3-day Pass,True,Rock,False
2269,Female,23,18-24,3,Group,1-day Pass,False,Electronic,True
2270,Female,27,25-34,3,Group,1-day Pass,False,Pop,True
2271,Female,18,18-24,2,Couple,3-day Pass,True,Rock,True
2272,Male,24,18-24,4,Group,3-day Pass,True,Reggaeton,False
2273,Female,24,18-24,4,Group,3-day Pass,True,Hip-Hop,True
2274,Female,18,18-24,2,Couple,3-day Pass,True,Rock,True
2275,Male,25,25-34,1,Individual,3-day Pass,True,Electronic,True
2276,Female,27,25-34,1,Individual,1-day Pass,False,Hip-Hop,True
2277,Female,18,18-24,5,Group,3-day Pass,True,Hip-Hop,True
2278,Male,18,18-24,3,Group,3-day Pass,True,Hip-Hop,False
2279,Female,18,18-24,4,Group,VIP,True,Electronic,True
2280,Male,27,25-34,3,Group,3-day Pass,True,Rock,True
2281,Female,28,25-34,3,Group,3-day Pass,True,Rock,False
2282,Male,25,25-34,4,Group,3-day Pass,True,Pop,False
2283,Male,23,18-24,2,Couple,1-day Pass,False,Rock,False
2284,Male,31,25-34,1,Individual,VIP,True,Rock,True
2285,Female,31,25-34,2,Couple,3-day Pass,True,Electronic,True
2286,Female,23,18-24,4,Group,3-day Pass,True,Hip-Hop,True
2287,Female,18,18-24,1,Individual,3-day Pass,True,Hip-Hop,True
2288,Female,25,25-34,5,Group,3-day Pass,True,Hip-Hop,True
2289,Male,18,18-24,5,Group,VIP,True,Rock,True
2290,Female,30,25-34,3,Group,3-day Pass,True,Rock,True
2291,Female,22,18-24,5,Group,3-day Pass,True,Electronic,True
2292,Female,24,18-24,3,Group,1-day Pass,False,Pop,True
2293,Female,18,18-24,3,Group,3-day Pass,True,Pop,True
2294,Female,19,18-24,3,Group,3-day Pass,True,Rock,True
2295,Female,25,25-34,3,Group,3-day Pass,True,Rock,False
2296,Male,23,18-24,2,Couple,1-day Pass,False,Pop,False
2297,Female,24,18-24,5,Group,3-day Pass,True,Pop,False
2298,Female,22,18-24,5,Group,3-day Pass,True,Reggaeton,True
2299,Female,21,18-24,5,Group,3-day Pass,True,Pop,True
2300,Female,25,25-34,3,Group,1-day Pass,False,Reggaeton,True
2301,Female,22,18-24,3,Group,VIP,True,Reggaeton,False
2302,Female,18,18-24,4,Group,VIP,True,Rock,True
2303,Male,26,25-34,5,Group,3-day Pass,True,Hip-Hop,True
2304,Male,23,18-24,4,Group,1-day Pass,False,Pop,True
2305,Female,18,18-24,2,Couple,3-day Pass,True,Pop,False
2306,Female,31,25-34,5,Group,3-day Pass,True,Pop,False
2307,Male,18,18-24,2,Couple,1-day Pass,False,Rock,True
2308,Male,28,25-34,5,Group,1-day Pass,False,Rock,False
2309,Male,19,18-24,4,Group,3-day Pass,True,Pop,False
2310,Female,28,25-34,4,Group,VIP,True,Pop,False
2311,Male,30,25-34,5,Group,VIP,True,Reggaeton,False
2312,Female,18,18-24,3,Group,VIP,True,Pop,True
2313,Female,29,25-34,1,Individual,1-day Pass,False,Rock,False
2314,Male,28,25-34,4,Group,VIP,True,Reggaeton,True
2315,Other,26,25-34,4,Group,1-day Pass,False,Rock,True
2316,Female,30,25-34,3,Group,VIP,True,Rock,True
2317,Male,22,18-24,2,Couple,3-day Pass,True,Pop,True
2318,Female,18,18-24,2,Couple,1-day Pass,False,Electronic,True
2319,Female,27,25-34,4,Group,1-day Pass,False,Rock,True
2320,Male,18,18-24,4,Group,3-day Pass,True,Pop,False
2321,Female,25,25-34,5,Group,3-day Pass,True,Rock,False
2322,Male,22,18-24,5,Group,3-day Pass,True,Rock,False
2323,Female,20,18-24,3,Group,1-day Pass,False,Hip-Hop,True
2324,Female,27,25-34,1,Individual,1-day Pass,False,Hip-Hop,True
2325,Male,18,18-24,4,Group,3-day Pass,True,Reggaeton,True
2326,Male,26,25-34,3,Group,3-day Pass,True,Pop,True
2327,Other,28,25-34,1,Individual,3-day Pass,True,Rock,True
2328,Female,20,18-24,4,Group,3-day Pass,True,Pop,False
2329,Male,27,25-34,4,Group,3-day Pass,True,Hip-Hop,True
2330,Male,25,25-34,5,Group,3-day Pass,True,Pop,True
2331,Female,24,18-24,3,Group,1-day Pass,False,Rock,True
2332,Male,26,25-34,5,Group,3-day Pass,True,Electronic,True
2333,Male,33,25-34,2,Couple,3-day Pass,True,Pop,True
2334,Female,29,25-34,4,Group,1-day Pass,False,Rock,False
2335,Female,33,25-34,5,Group,3-day Pass,True,Pop,True
2336,Female,31,25-34,2,Couple,3-day Pass,True,Rock,False
2337,Female,21,18-24,3,Group,3-day Pass,True,Hip-Hop,True
2338,Female,26,25-34,3,Group,3-day Pass,True,Reggaeton,True
2339,Female,26,25-34,4,Group,3-day Pass,True,Electronic,False
2340,Female,24,18-24,3,Group,VIP,True,Pop,False
2341,Female,27,25-34,3,Group,3-day Pass,True,Rock,True
2342,Female,22,18-24,1,Individual,3-day Pass,True,Reggaeton,True
2343,Female,21,18-24,4,Group,1-day Pass,False,Rock,False
2344,Female,24,18-24,4,Group,1-day Pass,False,Rock,True
2345,Male,27,25-34,4,Group,VIP,True,Reggaeton,False
2346,Male,28,25-34,3,Group,3-day Pass,True,Electronic,True
2347,Female,24,18-24,4,Group,3-day Pass,True,Hip-Hop,True
2348,Male,27,25-34,5,Group,3-day Pass,True,Pop,True
2349,Female,18,18-24,3,Group,3-day Pass,True,Electronic,True
2350,Male,25,25-34,3,Group,3-day Pass,True,Hip-Hop,True
2351,Male,20,18-24,4,Group,3-day Pass,True,Electronic,True
2352,Female,20,18-24,3,Group,1-day Pass,False,Electronic,False
2353,Male,27,25-34,2,Couple,3-day Pass,True,Rock,False
2354,Female,25,25-34,4,Group,3-day Pass,True,Pop,True
2355,Male,18,18-24,1,Individual,1-day Pass,False,Pop,True
2356,Female,18,18-24,3,Group,VIP,True,Reggaeton,True
2357,Male,31,25-34,3,Group,VIP,True,Pop,False
2358,Female,22,18-24,3,Group,1-day Pass,False,Hip-Hop,False
2359,Female,20,18-24,4,Group,3-day Pass,True,Electronic,True
2360,Male,31,25-34,4,Group,1-day Pass,False,Pop,True
2361,Female,18,18-24,5,Group,3-day Pass,True,Reggaeton,False
2362,Male,28,25-34,3,Group,1-day Pass,False,Reggaeton,True
2363,Female,24,18-24,2,Couple,3-day Pass,True,Rock,True
2364,Male,23,18-24,3,Group,3-day Pass,True,Reggaeton,True
2365,Female,28,25-34,2,Couple,VIP,True,Rock,True
2366,Male,28,25-34,5,Group,3-day Pass,True,Pop,True
2367,Female,20,18-24,4,Group,VIP,True,Rock,True
2368,Female,28,25-34,5,Group,1-day Pass,False,Pop,True
2369,Male,18,18-24,1,Individual,3-day Pass,True,Pop,True
2370,Male,18,18-24,3,Group,1-day Pass,False,Pop,True
2371,Male,21,18-24,3,Group,3-day Pass,True,Hip-Hop,False
2372,Female,27,25-34,3,Group,3-day Pass,True,Rock,True
2373,Male,27,25-34,5,Group,3-day Pass,True,Rock,False
2374,Male,25,25-34,2,Couple,1-day Pass,False,Rock,True
2375,Female,20,18-24,5,Group,3-day Pass,True,Pop,True
2376,Female,30,25-34,3,Group,3-day Pass,True,Electronic,True
2377,Male,26,25-34,5,Group,1-day Pass,False,Hip-Hop,True
2378,Male,29,25-34,1,Individual,VIP,True,Rock,True
2379,Male,26,25-34,4,Group,3-day Pass,True,Electronic,False
2380,Male,25,25-34,3,Group,3-day Pass,True,Rock,True
2381,Female,30,25-34,3,Group,3-day Pass,True,Rock,True
2382,Female,32,25-34,5,Group,3-day Pass,True,Rock,False
2383,Female,25,25-34,3,Group,3-day Pass,True,Hip-Hop,True
2384,Female,27,25-34,4,Group,VIP,True,Rock,True
2385,Female,24,18-24,5,Group,1-day Pass,False,Rock,False
2386,Female,27,25-34,3,Group,3-day Pass,True,Electronic,True
2387,Female,27,25-34,3,Group,3-day Pass,True,Rock,True
2388,Male,21,18-24,3,Group,VIP,True,Hip-Hop,False
2389,Male,29,25-34,4,Group,1-day Pass,False,Pop,True
2390,Male,25,25-34,3,Group,1-day Pass,False,Electronic,False
2391,Female,21,18-24,4,Group,1-day Pass,False,Pop,True
2392,Female,29,25-34,2,Couple,3-day Pass,True,Reggaeton,True
2393,Male,23,18-24,5,Group,3-day Pass,True,Electronic,True
2394,Female,26,25-34,1,Individual,3-day Pass,True,Rock,True
2395,Male,22,18-24,5,Group,3-day Pass,True,Pop,False
2396,Female,28,25-34,5,Group,3-day Pass,True,Hip-Hop,True
2397,Female,18,18-24,4,Group,3-day Pass,True,Pop,True
2398,Female,26,25-34,2,Couple,3-day Pass,True,Rock,False
2399,Female,29,25-34,3,Group,3-day Pass,True,Pop,False
2400,Male,30,25-34,3,Group,3-day Pass,True,Pop,False
2401,Female,28,25-34,2,Couple,3-day Pass,True,Rock,True
2402,Female,24,18-24,2,Couple,3-day Pass,True,Pop,False
2403,Male,29,25-34,4,Group,1-day Pass,False,Pop,True
2404,Other,25,25-34,3,Group,3-day Pass,True,Pop,True
2405,Female,30,25-34,2,Couple,VIP,True,Rock,False
2406,Female,23,18-24,4,Group,1-day Pass,False,Pop,True
2407,Female,26,25-34,2,Couple,3-day Pass,True,Pop,True
2408,Female,22,18-24,5,Group,1-day Pass,False,Rock,True
2409,Female,28,25-34,2,Couple,3-day Pass,True,Hip-Hop,False
2410,Male,29,25-34,4,Group,3-day Pass,True,Electronic,True
2411,Female,20,18-24,5,Group,3-day Pass,True,Reggaeton,False
2412,Female,24,18-24,1,Individual,3-day Pass,True,Rock,True
2413,Female,19,18-24,3,Group,3-day Pass,True,Rock,True
2414,Other,26,25-34,5,Group,1-day Pass,False,Hip-Hop,False
2415,Male,27,25-34,4,Group,3-day Pass,True,Rock,False
2416,Male,18,18-24,3,Group,1-day Pass,False,Pop,False
2417,Female,25,25-34,2,Couple,VIP,True,Pop,True
2418,Male,25,25-34,4,Group,3-day Pass,True,Hip-Hop,True
2419,Male,24,18-24,2,Couple,1-day Pass,False,Electronic,True
2420,Male,21,18-24,3,Group,1-day Pass,False,Rock,True
2421,Female,25,25-34,3,Group,VIP,True,Pop,True
2422,Male,28,25-34,5,Group,3-day Pass,True,Electronic,True
2423,Female,26,25-34,1,Individual,1-day Pass,False,Rock,True
2424,Male,30,25-34,1,Individual,3-day Pass,True,Rock,False
2425,Female,25,25-34,3,Group,VIP,True,Reggaeton,True
2426,Female,21,18-24,1,Individual,3-day Pass,True,Electronic,True
2427,Female,19,18-24,3,Group,3-day Pass,True,Hip-Hop,False
2428,Male,20,18-24,5,Group,1-day Pass,False,Reggaeton,True
2429,Female,18,18-24,4,Group,1-day Pass,False,Rock,True
2430,Female,26,25-34,3,Group,1-day Pass,False,Rock,True
2431,Female,28,25-34,4,Group,3-day Pass,True,Rock,True
2432,Male,26,25-34,3,Group,3-day Pass,True,Pop,True
2433,Male,23,18-24,1,Individual,3-day Pass,True,Reggaeton,True
2434,Other,24,18-24,3,Group,3-day Pass,True,Reggaeton,True
2435,Female,27,25-34,3,Group,3-day Pass,True,Pop,True
2436,Male,30,25-34,3,Group,3-day Pass,True,Hip-Hop,True
2437,Male,27,25-34,4,Group,3-day Pass,True,Hip-Hop,True
2438,Male,18,18-24,3,Group,VIP,True,Hip-Hop,True
2439,Male,28,25-34,3,Group,3-day Pass,True,Electronic,True
2440,Male,23,18-24,3,Group,3-day Pass,True,Reggaeton,True
2441,Female,27,25-34,4,Group,3-day Pass,True,Hip-Hop,True
2442,Male,20,18-24,2,Couple,3-day Pass,True,Hip-Hop,True
2443,Male,28,25-34,2,Couple,3-day Pass,True,Pop,True
2444,Male,18,18-24,3,Group,VIP,True,Pop,False
2445,Male,32,25-34,3,Group,3-day Pass,True,Hip-Hop,True
2446,Female,20,18-24,1,Individual,3-day Pass,True,Rock,True
2447,Male,28,25-34,4,Group,VIP,True,Pop,True
2448,Male,23,18-24,3,Group,3-day Pass,True,Electronic,False
2449,Female,23,18-24,5,Group,VIP,True,Pop,True
2450,Male,24,18-24,3,Group,3-day Pass,True,Rock,False
2451,Male,19,18-24,2,Couple,3-day Pass,True,Pop,False
2452,Female,30,25-34,5,Group,3-day Pass,True,Hip-Hop,True
2453,Female,30,25-34,3,Group,3-day Pass,True,Reggaeton,True
2454,Female,23,18-24,5,Group,VIP,True,Hip-Hop,True
2455,Male,18,18-24,2,Couple,3-day Pass,True,Electronic,True
2456,Male,27,25-34,1,Individual,1-day Pass,False,Electronic,True
2457,Female,25,25-34,4,Group,3-day Pass,True,Rock,True
2458,Male,18,18-24,3,Group,3-day Pass,True,Rock,True
2459,Female,22,18-24,3,Group,3-day Pass,True,Reggaeton,False
2460,Female,28,25-34,1,Individual,3-day Pass,True,Pop,False
2461,Female,26,25-34,5,Group,VIP,True,Rock,True
2462,Male,19,18-24,5,Group,3-day Pass,True,Rock,True
2463,Male,24,18-24,4,Group,3-day Pass,True,Rock,True
2464,Male,18,18-24,4,Group,3-day Pass,True,Rock,True
2465,Female,28,25-34,3,Group,3-day Pass,True,Pop,False
2466,Female,21,18-24,4,Group,3-day Pass,True,Electronic,False
2467,Female,22,18-24,5,Group,3-day Pass,True,Rock,True
2468,Male,21,18-24,2,Couple,3-day Pass,True,Electronic,False
2469,Female,22,18-24,5,Group,1-day Pass,False,Hip-Hop,True
2470,Other,22,18-24,4,Group,3-day Pass,True,Rock,False
2471,Female,24,18-24,3,Group,3-day Pass,True,Rock,True
2472,Female,20,18-24,3,Group,VIP,True,Pop,True
2473,Female,31,25-34,3,Group,3-day Pass,True,Rock,True
2474,Male,30,25-34,4,Group,3-day Pass,True,Electronic,True
2475,Female,26,25-34,5,Group,3-day Pass,True,Reggaeton,True
2476,Male,24,18-24,3,Group,3-day Pass,True,Pop,True
2477,Female,25,25-34,2,Couple,3-day Pass,True,Rock,True
2478,Female,19,18-24,3,Group,3-day Pass,True,Pop,True
2479,Female,27,25-34,3,Group,3-day Pass,True,Electronic,False
2480,Female,25,25-34,3,Group,VIP,True,Reggaeton,True
2481,Female,31,25-34,3,Group,1-day Pass,False,Rock,False
2482,Female,19,18-24,3,Group,3-day Pass,True,Rock,True
2483,Female,32,25-34,1,Individual,3-day Pass,True,Rock,True
2484,Male,21,18-24,3,Group,VIP,True,Hip-Hop,False
2485,Male,30,25-34,4,Group,VIP,True,Hip-Hop,True
2486,Female,18,18-24,3,Group,1-day Pass,False,Rock,True
2487,Male,24,18-24,4,Group,3-day Pass,True,Pop,True
2488,Female,23,18-24,2,Couple,3-day Pass,True,Pop,True
2489,Female,30,25-34,2,Couple,1-day Pass,False,Pop,True
2490,Female,27,25-34,3,Group,3-day Pass,True,Electronic,True
2491,Male,20,18-24,5,Group,3-day Pass,True,Pop,True
2492,Male,26,25-34,5,Group,VIP,True,Pop,True
2493,Male,18,18-24,1,Individual,3-day Pass,True,Rock,True
2494,Female,18,18-24,5,Group,3-day Pass,True,Rock,False
2495,Female,19,18-24,5,Group,1-day Pass,False,Rock,True
2496,Female,19,18-24,4,Group,3-day Pass,True,Rock,True
2497,Other,22,18-24,2,Couple,3-day Pass,True,Electronic,True
2498,Male,18,18-24,5,Group,3-day Pass,True,Hip-Hop,True
2499,Female,30,25-34,3,Group,3-day Pass,True,Pop,False
2500,Female,29,25-34,5,Group,1-day Pass,False,Hip-Hop,True
2501,Female,30,25-34,3,Group,VIP,True,Rock,True
2502,Female,28,25-34,4,Group,3-day Pass,True,Pop,True
2503,Other,24,18-24,5,Group,VIP,True,Electronic,False
2504,Other,27,25-34,2,Couple,VIP,True,Rock,True
2505,Female,18,18-24,2,Couple,3-day Pass,True,Rock,False
2506,Female,28,25-34,4,Group,1-day Pass,False,Electronic,True
2507,Female,25,25-34,4,Group,VIP,True,Hip-Hop,True
2508,Male,31,25-34,3,Group,VIP,True,Pop,True
2509,Other,24,18-24,3,Group,1-day Pass,False,Reggaeton,True
2510,Male,28,25-34,3,Group,3-day Pass,True,Pop,True
2511,Female,22,18-24,3,Group,3-day Pass,True,Reggaeton,True
