ticket_id,payment_method,food_expense,drink_expense,merch_expense,total_spent
2120,Cash,6.79,28.54,55.79,91.12
2121,Festival App,63.76,28.26,56.54,148.56
2122,Cash,87.56,71.06,79.03,237.65
2123,Card,81.48,74.31,216.61,372.4
2124,Card,68.52,143.92,123.39,335.83
2125,Cash,23.31,40.53,19.48,83.32
2126,Card,96.47,94.75,130.98,322.2
2127,Cash,35.47,49.76,35.77,121.0
2128,Card,24.5,6.63,44.4,75.53
2129,Card,38.88,80.08,155.55,274.51
2130,Festival App,62.13,141.52,158.61,362.26
2131,Cash,43.84,55.73,130.9,230.47
2132,Card,52.96,66.09,101.19,220.24
2133,Cash,13.0,44.75,31.17,88.92
2134,Card,36.94,22.31,84.48,143.73
2135,Card,64.24,101.79,178.16,344.19
2136,Card,56.38,94.26,194.02,344.66
2137,Card,16.56,47.0,71.13,134.69
2138,Card,48.25,15.33,7.48,71.06
2139,Card,76.38,82.67,180.8,339.85
2140,Card,63.06,90.09,127.63,280.78
2141,Card,44.43,55.38,77.47,177.28
2142,Card,94.07,92.31,89.14,275.52
2143,Card,70.32,89.02,148.29,307.63
2144,Cash,33.19,6.4,21.2,60.79
2145,Cash,45.47,1.3,45.86,92.63
2146,Festival App,78.74,99.7,102.39,280.83
2147,Card,25.65,23.23,2.3,51.18
2148,Card,41.68,11.24,90.96,143.88
2149,Cash,41.33,34.54,93.53,169.4
2150,Card,75.53,52.54,113.48,241.55
2151,Card,48.39,58.86,63.36,170.61
2152,Card,84.54,74.65,124.34,283.53
2153,Cash,18.5,21.52,55.62,95.64
2154,Card,7.59,34.44,54.06,96.09
2155,Card,55.95,60.12,37.78,153.85
2156,Cash,29.22,56.13,44.85,130.2
2157,Festival App,20.36,17.27,72.81,110.44
2158,Card,40.9,26.85,98.82,166.57
2159,Card,112.36,80.88,56.98,250.22
2160,Card,53.18,67.22,72.79,193.19
2161,Card,68.03,58.38,105.93,232.34
2162,Cash,74.56,57.15,49.11,180.82
2163,Card,61.54,91.2,64.9,217.64
2164,Card,47.26,70.28,43.52,161.06
2165,Card,58.45,54.57,116.1,229.12
2166,Card,112.35,70.65,118.24,301.24
2167,Cash,64.83,117.58,170.04,352.45
2168,Cash,65.96,32.23,109.9,208.09
2169,Cash,4.38,11.03,29.91,45.32
2170,Card,22.07,39.15,54.1,115.32
2171,Card,125.37,101.5,124.73,351.6
2172,Card,37.54,27.65,121.72,186.91
2173,Card,49.74,25.3,71.89,146.93
2174,Card,36.92,92.45,112.82,242.19
2175,Card,63.97,83.62,194.04,341.63
2176,Cash,78.22,31.76,68.97,178.95
2177,Card,13.41,24.97,24.59,62.97
2178,Card,26.18,49.34,25.96,101.48
2179,Cash,21.16,59.93,81.43,162.52
2180,Cash,44.71,80.64,251.47,376.82
2181,Cash,48.82,38.59,79.65,167.06
2182,Card,45.85,3.31,53.44,102.6
2183,Cash,44.63,55.06,80.94,180.63
2184,Cash,53.98,91.43,239.77,385.18
2185,Card,47.73,23.25,87.19,158.17
2186,Festival App,14.88,25.89,72.98,113.75
2187,Card,23.21,38.59,29.55,91.35
2188,Card,74.65,90.81,112.52,277.98
2189,Card,29.86,67.37,29.01,126.24
2190,Cash,43.09,76.76,26.05,145.9
2191,Cash,27.18,91.79,86.26,205.23
2192,Card,46.46,36.48,82.6,165.54
2193,Card,73.29,26.52,9.97,109.78
2194,Card,38.95,44.98,76.72,160.65
2195,Card,25.21,49.87,70.76,145.84
2196,Cash,20.94,30.71,85.56,137.21
2197,Cash,6.4,44.42,49.1,99.92
2198,Card,81.09,70.14,60.52,211.75
2199,Card,18.67,40.49,35.7,94.86
2200,Card,55.44,32.55,65.93,153.92
2201,Card,22.24,140.91,127.92,291.07
2202,Cash,51.31,60.46,110.61,222.38
2203,Card,11.89,35.04,25.66,72.59
2204,Cash,39.08,13.08,90.34,142.5
2205,Cash,29.86,2.11,77.32,109.29
2206,Cash,45.12,73.46,91.67,210.25
2207,Cash,110.89,104.16,90.23,305.28
2208,Festival App,48.0,51.87,76.06,175.93
2209,Festival App,56.12,72.99,118.41,247.52
2210,Card,41.67,12.65,72.11,126.43
2211,Cash,46.06,104.24,76.22,226.52
2212,Card,18.42,28.24,88.26,134.92
2213,Card,48.53,18.88,72.12,139.53
2214,Card,48.87,8.57,52.12,109.56
2215,Card,27.22,46.44,113.67,187.33
2216,Card,68.19,82.24,125.81,276.24
2217,Card,60.06,70.16,131.13,261.35
2218,Cash,44.48,66.81,139.79,251.08
2219,Cash,5.05,24.69,82.65,112.39
2220,Card,68.79,72.05,37.17,178.01
2221,Cash,39.7,31.02,41.55,112.27
2222,Card,14.67,16.2,45.14,76.01
2223,Card,74.38,43.93,74.26,192.57
2224,Festival App,31.65,58.43,95.98,186.06
2225,Card,46.22,52.82,48.36,147.4
2226,Card,76.4,125.37,189.33,391.1
2227,Card,39.96,38.58,93.85,172.39
2228,Card,78.77,31.93,113.47,224.17
2229,Card,113.28,111.38,131.27,355.93
2230,Card,92.92,93.15,99.77,285.84
2231,Card,30.34,10.91,16.73,57.98
2232,Cash,27.95,78.14,210.23,316.32
2233,Card,40.51,44.52,60.57,145.6
2234,Card,13.99,22.89,60.02,96.9
2235,Card,36.86,34.44,15.5,86.8
2236,Card,6.8,39.51,65.55,111.86
2237,Card,40.72,85.7,66.62,193.04
2238,Card,5.34,26.89,80.78,113.01
2239,Cash,42.72,5.44,66.07,114.23
2240,Card,47.51,18.28,64.65,130.44
2241,Card,15.68,39.45,35.89,91.02
2242,Card,47.63,56.15,66.33,170.11
2243,Card,33.53,24.38,67.34,125.25
2244,Card,48.4,21.8,82.09,152.29
2245,Card,26.86,7.48,98.42,132.76
2246,Cash,101.69,79.82,162.73,344.24
2247,Cash,9.85,59.38,93.26,162.49
2248,Cash,30.04,54.79,49.51,134.34
2249,Cash,48.36,59.33,80.52,188.21
2250,Cash,72.3,57.05,101.39,230.74
2251,Cash,48.27,75.64,92.56,216.47
2252,Card,55.94,86.84,45.28,188.06
2253,Cash,35.93,16.05,103.03,155.01
2254,Card,10.64,58.68,20.73,90.05
2255,Card,53.97,53.54,86.84,194.35
2256,Card,48.49,11.2,69.05,128.74
2257,Cash,14.65,54.74,82.11,151.5
2258,Card,43.8,8.86,47.71,100.37
2259,Card,42.03,27.17,14.9,84.1
2260,Cash,43.0,17.46,97.15,157.61
2261,Card,41.9,39.42,83.64,164.96
2262,Card,44.47,57.38,162.96,264.81
2263,Card,49.48,57.92,130.78,238.18
2264,Card,40.66,34.45,48.66,123.77
2265,Cash,62.65,72.69,65.15,200.49
2266,Cash,34.63,58.08,133.78,226.49
2267,Card,42.0,48.31,11.23,101.54
2268,Card,6.03,18.95,94.87,119.85
2269,Card,26.37,52.67,166.64,245.68
2270,Card,45.07,56.53,1.64,103.24
2271,Card,14.23,1.17,28.76,44.16
2272,Card,13.03,34.55,74.31,121.89
2273,Cash,21.57,11.51,79.54,112.62
2274,Card,61.59,68.0,167.6,297.19
2275,Card,33.22,84.72,100.86,218.8
2276,Card,58.06,104.37,78.36,240.79
2277,Card,59.75,57.38,125.98,243.11
2278,Cash,44.22,12.45,171.18,227.85
2279,Cash,29.97,37.08,149.44,216.49
2280,Card,101.65,92.5,190.93,385.08
2281,Card,34.98,93.74,94.24,222.96
2282,Festival App,20.44,27.79,96.48,144.71
2283,Card,19.83,33.63,34.48,87.94
2284,Card,25.76,36.3,26.62,88.68
2285,Festival App,41.75,13.87,11.48,67.1
2286,Cash,50.02,85.31,112.3,247.63
2287,Cash,74.66,27.65,101.35,203.66
2288,Card,0.42,5.23,25.98,31.63
2289,Card,41.21,16.86,62.78,120.85
2290,Card,57.97,57.8,64.71,180.48
2291,Cash,30.7,0.68,39.87,71.25
2292,Card,43.57,39.51,85.63,168.71
2293,Cash,3.6,32.71,33.27,69.58
2294,Card,8.62,42.4,8.43,59.45
2295,Card,10.99,30.8,74.03,115.82
2296,Card,42.89,33.77,39.38,116.04
2297,Cash,114.09,86.92,124.87,325.88
2298,Card,89.2,92.09,156.91,338.2
2299,Card,47.27,117.09,132.46,296.82
2300,Cash,87.25,60.26,37.57,185.08
2301,Cash,85.64,103.79,187.48,376.91
2302,Card,32.83,45.28,136.04,214.15
2303,Card,59.48,90.12,89.76,239.36
2304,Card,0.49,33.97,55.46,89.92
2305,Cash,14.48,55.51,55.1,125.09
2306,Card,69.13,143.3,175.59,388.02
2307,Cash,65.48,15.27,243.16,323.91
2308,Card,51.25,78.03,141.15,270.43
2309,Cash,16.62,17.73,85.77,120.12
2310,Card,82.88,61.61,86.55,231.04
2311,Card,60.7,98.56,86.05,245.31
2312,Card,86.12,61.43,44.42,191.97
2313,Card,8.11,59.73,92.13,159.97
2314,Card,28.03,25.09,86.7,139.82
2315,Cash,0.06,33.52,89.35,122.93
2316,Card,20.6,27.18,47.12,94.9
2317,Card,54.11,83.31,122.73,260.15
2318,Card,30.35,28.35,0.33,59.03
2319,Card,14.54,54.76,42.76,112.06
2320,Card,103.29,114.75,106.24,324.28
2321,Card,21.84,54.2,136.13,212.17
2322,Cash,57.01,91.35,182.17,330.53
2323,Cash,67.83,63.72,68.35,199.9
2324,Cash,36.32,83.11,98.87,218.3
2325,Card,46.75,83.5,102.4,232.65
2326,Card,34.46,125.34,182.91,342.71
2327,Card,67.65,80.28,124.34,272.27
2328,Card,45.15,2.94,94.74,142.83
2329,Card,69.64,78.49,21.33,169.46
2330,Card,47.85,59.46,11.01,118.32
2331,Festival App,47.46,64.26,72.06,183.78
2332,Card,60.66,126.39,101.0,288.05
2333,Cash,48.1,124.43,162.35,334.88
2334,Card,35.88,20.22,87.77,143.87
2335,Card,46.37,58.76,78.27,183.4
2336,Card,11.0,32.09,5.09,48.18
2337,Card,53.72,34.46,108.0,196.18
2338,Card,72.39,48.4,30.61,151.4
2339,Festival App,42.62,67.63,101.91,212.16
2340,Card,47.56,9.3,91.7,148.56
2341,Card,37.81,77.03,59.73,174.57
2342,Festival App,26.13,35.6,89.82,151.55
2343,Card,56.71,65.61,109.87,232.19
2344,Card,10.28,15.28,3.63,29.19
2345,Card,54.15,63.72,85.03,202.9
2346,Card,41.38,32.07,42.28,115.73
2347,Card,11.96,27.98,71.98,111.92
2348,Card,28.11,22.6,67.9,118.61
2349,Card,44.05,39.14,13.28,96.47
2350,Card,35.38,120.83,281.35,437.56
2351,Cash,72.11,61.53,69.25,202.89
2352,Card,40.21,62.76,104.62,207.59
2353,Card,29.37,48.9,91.37,169.64
2354,Card,16.37,44.86,51.62,112.85
2355,Card,4.26,0.74,40.08,45.08
2356,Card,64.58,57.67,95.57,217.82
2357,Card,27.62,59.56,22.63,109.81
2358,Cash,79.75,122.71,105.54,308.0
2359,Card,89.71,59.82,145.77,295.3
2360,Card,49.28,11.61,35.3,96.19
2361,Cash,55.68,62.16,120.35,238.19
2362,Cash,2.26,30.72,9.94,42.92
2363,Cash,63.09,66.38,129.74,259.21
2364,Card,47.44,13.0,5.19,65.63
2365,Cash,66.67,47.12,231.18,344.97
2366,Cash,52.5,131.19,147.34,331.03
2367,Card,70.36,0.82,59.47,130.65
2368,Cash,76.31,96.73,146.83,319.87
2369,Cash,33.93,29.09,121.39,184.41
2370,Card,18.76,37.62,42.54,98.92
2371,Card,75.12,61.83,20.3,157.25
2372,Festival App,50.33,48.82,167.9,267.05
2373,Cash,25.66,0.1,40.48,66.24
2374,Card,28.02,34.47,51.96,114.45
2375,Card,66.36,4.1,63.76,134.22
2376,Card,93.57,52.22,49.5,195.29
2377,Card,60.54,18.63,164.87,244.04
2378,Card,10.96,22.43,66.77,100.16
2379,Card,66.55,58.66,127.65,252.86
2380,Cash,57.81,85.82,129.54,273.17
2381,Card,53.12,36.92,108.36,198.4
2382,Card,62.38,126.85,172.91,362.14
2383,Card,48.14,28.92,75.23,152.29
2384,Card,44.51,56.97,147.63,249.11
2385,Card,79.46,84.73,248.2,412.39
2386,Card,21.0,15.33,76.67,113.0
2387,Cash,47.14,41.09,130.06,218.29
2388,Card,35.73,22.97,86.1,144.8
2389,Card,55.24,35.19,77.51,167.94
2390,Card,49.71,86.19,178.11,314.01
2391,Cash,25.85,41.42,48.58,115.85
2392,Card,25.78,31.66,86.38,143.82
2393,Cash,27.54,97.87,92.64,218.05
2394,Card,72.94,87.93,192.62,353.49
2395,Card,22.26,21.58,22.27,66.11
2396,Card,44.94,16.01,55.5,116.45
2397,Cash,58.5,39.0,93.86,191.36
2398,Card,85.71,79.55,201.81,367.07
2399,Card,140.23,80.66,257.06,477.95
2400,Card,9.58,19.29,69.49,98.36
2401,Card,4.09,43.25,3.39,50.73
2402,Cash,4.68,45.43,84.09,134.2
2403,Card,80.06,58.58,138.35,276.99
2404,Card,75.27,97.65,100.94,273.86
2405,Cash,15.09,21.67,56.39,93.15
2406,Card,12.45,12.28,55.93,80.66
2407,Cash,78.29,73.71,91.64,243.64
2408,Card,108.98,92.76,112.71,314.45
2409,Card,0.44,30.61,5.98,37.03
2410,Card,39.07,35.1,65.11,139.28
2411,Card,50.57,26.09,142.29,218.95
2412,Card,57.74,94.94,133.08,285.76
2413,Card,24.78,34.63,82.07,141.48
2414,Festival App,22.38,62.77,99.1,184.25
2415,Cash,48.36,113.64,135.54,297.54
2416,Card,29.99,17.66,90.27,137.92
2417,Cash,74.51,65.75,95.03,235.29
2418,Card,43.69,10.81,57.66,112.16
2419,Festival App,32.46,28.91,99.97,161.34
2420,Card,1.64,44.59,98.2,144.43
2421,Card,74.44,78.55,154.94,307.93
2422,Card,41.36,2.97,60.13,104.46
2423,Card,49.23,36.23,41.36,126.82
2424,Card,15.04,52.42,131.81,199.27
2425,Card,5.1,28.69,30.75,64.54
2426,Card,56.07,87.05,84.53,227.65
2427,Card,24.24,24.96,66.6,115.8
2428,Card,44.84,122.48,182.76,350.08
2429,Card,0.61,41.93,64.0,106.54
2430,Festival App,67.95,102.12,111.91,281.98
2431,Card,44.24,43.0,1.58,88.82
2432,Cash,54.0,83.62,119.05,256.67
2433,Card,83.58,56.82,133.83,274.23
2434,Cash,31.53,54.53,29.34,115.4
2435,Card,4.15,34.37,35.15,73.67
2436,Cash,24.76,81.64,140.32,246.72
2437,Card,41.05,43.3,23.62,107.97
2438,Card,38.02,42.09,27.51,107.62
2439,Cash,18.78,1.98,31.35,52.11
2440,Cash,66.19,66.01,105.21,237.41
2441,Cash,45.14,50.04,100.2,195.38
2442,Cash,43.04,54.95,55.92,153.91
2443,Cash,66.65,75.83,188.35,330.83
2444,Card,60.23,97.63,81.43,239.29
2445,Card,74.57,68.3,91.92,234.79
2446,Card,44.06,43.18,66.65,153.89
2447,Card,6.72,55.32,73.56,135.6
2448,Card,44.69,41.89,81.78,168.36
2449,Card,49.57,93.79,139.57,282.93
2450,Card,27.13,38.87,89.81,155.81
2451,Card,27.81,24.3,58.46,110.57
2452,Card,46.43,65.75,115.33,227.51
2453,Card,13.1,45.48,30.82,89.4
2454,Card,32.22,14.92,34.05,81.19
2455,Card,17.96,53.75,62.13,133.84
2456,Card,2.86,2.96,25.3,31.12
2457,Card,67.64,32.96,147.9,248.5
2458,Card,5.49,13.14,8.01,26.64
2459,Card,42.57,34.29,105.97,182.83
2460,Cash,14.06,44.81,91.71,150.58
2461,Cash,73.65,103.12,272.48,449.25
2462,Festival App,6.96,20.95,57.64,85.55
2463,Card,45.32,15.99,99.82,161.13
2464,Cash,29.8,54.24,3.27,87.31
2465,Card,38.88,47.14,105.67,191.69
2466,Card,78.25,129.38,125.58,333.21
2467,Cash,41.34,21.25,30.07,92.66
2468,Card,27.09,32.8,18.22,78.11
2469,Card,37.69,3.62,46.34,87.65
2470,Card,29.22,88.39,107.92,225.53
2471,Festival App,113.12,80.54,189.86,383.52
2472,Card,9.61,56.55,30.94,97.1
2473,Card,77.2,60.12,132.35,269.67
2474,Card,50.32,80.28,88.98,219.58
2475,Card,25.84,23.95,15.83,65.62
2476,Card,62.97,47.65,136.57,247.19
2477,Card,81.26,48.64,74.38,204.28
2478,Cash,6.85,9.22,79.33,95.4
2479,Festival App,26.47,3.29,71.79,101.55
2480,Card,6.44,3.45,66.03,75.92
2481,Cash,48.17,88.93,102.39,239.49
2482,Card,11.32,12.3,30.84,54.46
2483,Cash,5.22,58.67,15.38,79.27
2484,Cash,43.6,33.29,94.15,171.04
2485,Card,38.87,0.38,71.08,110.33
2486,Cash,5.94,39.93,58.5,104.37
2487,Card,41.07,28.06,69.71,138.84
2488,Card,68.85,46.99,50.26,166.1
2489,Card,30.58,19.26,65.61,115.45
2490,Card,52.27,73.75,89.36,215.38
2491,Card,2.1,2.45,12.29,16.84
2492,Card,65.8,60.57,133.67,260.04
2493,Card,39.06,86.53,129.37,254.96
2494,Card,24.87,12.44,5.39,42.7
2495,Card,33.59,37.47,161.52,232.58
2496,Card,26.64,8.62,29.74,65.0
2497,Card,24.33,3.7,53.48,81.51
2498,Card,54.08,99.17,102.57,255.82
2499,Cash,32.85,42.18,8.45,83.48
2500,Card,78.07,53.2,163.46,294.73
2501,Cash,14.93,59.14,94.4,168.47
2502,Cash,40.8,51.44,35.42,127.66
2503,Cash,37.3,109.15,120.23,266.68
2504,Card,39.75,38.2,105.08,183.03
2505,Card,23.12,5.48,38.59,67.19
2506,Card,18.99,49.89,38.03,106.91
2507,Card,2.71,31.52,4.19,38.42
2508,Card,45.91,14.07,33.26,93.24
2509,Festival App,22.28,75.88,70.02,168.18
2510,Cash,88.36,81.7,163.61,333.67
2511,Cash,46.18,55.61,150.2,251.99
2512,Card,35.66,51.06,71.4,158.12
2513,Card,34.47,33.74,176.8,245.01
2514,Cash,72.5,15.36,71.34,159.2
2515,Festival App,44.16,65.85,65.8,175.81
2516,Card,62.42,57.12,49.42,168.96
2517,Festival App,17.09,27.86,138.64,183.59
2518,Card,59.25,27.72,236.65,323.62
2519,Festival App,47.71,43.22,37.65,128.58
2520,Cash,0.01,18.49,71.22,89.72
2521,Cash,22.94,75.48,184.72,283.14
2522,Cash,46.55,26.97,44.07,117.59
2523,Cash,31.37,37.17,103.12,171.66
2524,Card,43.29,33.48,84.78,161.55
2525,Card,7.15,5.72,95.71,108.58
2526,Card,45.88,73.38,111.57,230.83
2527,Card,8.0,14.34,66.98,89.32
2528,Cash,32.8,52.3,99.12,184.22
2529,Card,85.03,95.06,209.62,389.71
2530,Cash,27.61,3.7,28.53,59.84
2531,Card,2.52,54.46,22.95,79.93
2532,Card,73.84,65.29,34.93,174.06
2533,Card,52.64,25.39,128.18,206.21
2534,Card,50.19,93.13,111.34,254.66
2535,Cash,45.13,12.2,101.55,158.88
2536,Card,80.25,103.51,93.47,277.23
2537,Festival App,40.15,82.54,190.25,312.94
2538,Cash,45.21,5.18,86.98,137.37
2539,Card,33.02,26.55,166.26,225.83
2540,Card,5.73,39.87,58.17,103.77
2541,Card,33.31,50.95,12.34,96.6
2542,Card,45.19,83.35,64.75,193.29
2543,Card,35.23,24.16,176.61,236.0
2544,Cash,23.69,5.34,28.67,57.7
2545,Cash,44.24,30.38,65.17,139.79
2546,Cash,26.18,70.09,92.54,188.81
2547,Card,135.53,63.4,189.2,388.13
2548,Card,6.35,14.99,47.06,68.4
2549,Card,24.77,52.89,54.3,131.96
2550,Card,65.41,50.82,100.91,217.14
2551,Card,63.98,100.14,105.0,269.12
2552,Card,44.8,69.24,192.36,306.4
2553,Card,34.21,26.15,86.83,147.19
2554,Card,9.36,66.58,70.13,146.07
2555,Card,49.33,17.16,25.96,92.45
2556,Card,20.29,39.33,96.48,156.1
2557,Card,12.11,45.65,27.57,85.33
2558,Card,25.82,48.38,40.18,114.38
2559,Cash,49.12,57.13,63.26,169.51
2560,Cash,68.98,94.1,60.7,223.78
2561,Card,14.1,27.41,48.68,90.19
2562,Card,41.93,36.62,15.55,94.1
2563,Cash,29.18,23.06,96.77,149.01
2564,Card,42.74,31.77,40.19,114.7
2565,Card,54.01,74.62,94.19,222.82
2566,Card,13.99,6.22,94.55,114.76
2567,Cash,19.42,29.86,40.83,90.11
2568,Card,22.29,31.56,5.3,59.15
2569,Card,2.92,13.88,10.83,27.63
2570,Card,15.6,2.09,4.01,21.7
2571,Cash,28.22,37.86,63.59,129.67
2572,Card,38.37,97.17,137.23,272.77
2573,Cash,35.21,24.53,25.03,84.77
2574,Card,38.34,51.88,119.32,209.54
2575,Card,51.22,57.95,93.52,202.69
2576,Card,16.23,43.94,22.18,82.35
2577,Cash,31.3,51.27,14.37,96.94
2578,Card,21.74,20.32,91.14,133.2
2579,Cash,67.52,42.1,106.71,216.33
2580,Card,21.84,80.27,66.92,169.03
2581,Cash,60.1,86.94,111.44,258.48
2582,Card,41.5,71.59,28.55,141.64
2583,Cash,44.81,83.76,280.75,409.32
2584,Cash,78.5,72.58,171.73,322.81
2585,Card,46.51,44.49,83.69,174.69
2586,Cash,66.36,27.52,24.77,118.65
2587,Card,20.45,15.85,105.43,141.73
2588,Card,47.48,37.54,14.66,99.68
2589,Card,64.53,62.25,144.22,271.0
2590,Card,50.87,55.78,134.84,241.49
2591,Card,27.95,26.71,30.23,84.89
2592,Card,108.75,106.18,84.21,299.14
2593,Card,95.63,92.96,92.32,280.91
2594,Cash,10.0,0.27,44.33,54.6
2595,Card,56.03,15.39,71.09,142.51
2596,Card,25.85,33.28,53.61,112.74
2597,Cash,29.53,88.69,110.45,228.67
2598,Cash,22.41,38.7,17.89,79.0
2599,Festival App,34.03,72.43,46.47,152.93
2600,Cash,45.63,50.01,93.71,189.35
2601,Card,48.52,38.8,51.41,138.73
2602,Cash,42.53,23.51,22.35,88.39
2603,Cash,21.03,21.28,23.73,66.04
2604,Cash,21.14,42.65,98.44,162.23
2605,Cash,3.88,1.52,44.31,49.71
2606,Card,91.96,118.53,104.73,315.22
2607,Cash,12.85,26.33,14.4,53.58
2608,Card,39.83,51.04,156.11,246.98
2609,Card,16.87,10.28,26.75,53.9
2610,Card,29.6,53.15,49.1,131.85
2611,Card,3.04,55.66,52.87,111.57
2612,Card,9.48,65.0,158.36,232.84
2613,Cash,43.82,56.14,78.49,178.45
2614,Cash,27.48,34.81,41.3,103.59
2615,Cash,40.01,18.05,49.93,107.99
2616,Card,47.55,38.1,74.48,160.13
2617,Card,31.96,46.31,76.32,154.59
2618,Card,57.05,65.87,83.12,206.04
2619,Card,134.04,126.85,27.81,288.7
2620,Cash,26.12,15.84,11.25,53.21
2621,Card,48.99,17.17,17.47,83.63
2622,Festival App,36.24,21.35,13.94,71.53
2623,Cash,9.46,48.79,43.7,101.95
2624,Card,43.68,58.68,38.09,140.45
2625,Card,23.03,46.57,22.32,91.92
2626,Cash,17.85,39.05,51.57,108.47
2627,Cash,27.11,91.7,181.12,299.93
2628,Festival App,85.37,92.4,150.74,328.51
2629,Cash,38.69,6.38,98.63,143.7
2630,Card,29.22,42.23,81.93,153.38
2631,Card,11.49,28.8,47.04,87.33
2632,Card,45.69,44.7,165.95,256.34
2633,Cash,114.66,92.32,164.91,371.89
2634,Card,42.7,8.91,48.3,99.91
2635,Card,2.02,7.91,21.31,31.24
2636,Card,19.28,40.98,36.22,96.48
2637,Cash,13.16,51.29,42.82,107.27
2638,Festival App,35.13,57.72,94.51,187.36
2639,Cash,62.55,81.59,145.24,289.38
2640,Cash,49.73,98.0,101.46,249.19
2641,Card,24.35,17.49,69.68,111.52
2642,Card,25.3,64.35,86.83,176.48
2643,Card,56.45,41.29,42.45,140.19
2644,Card,12.58,24.03,79.17,115.78
2645,Card,67.42,3.37,48.42,119.21
2646,Card,83.39,13.36,27.2,123.95
2647,Cash,8.32,27.67,52.15,88.14
2648,Card,34.2,44.54,42.0,120.74
2649,Card,37.35,30.44,6.53,74.32
2650,Card,38.63,96.49,47.78,182.9
2651,Card,3.25,46.85,30.56,80.66
2652,Card,29.98,65.15,50.67,145.8
2653,Card,55.61,36.94,88.61,181.16
2654,Card,31.98,25.03,92.69,149.7
2655,Cash,49.83,50.43,51.9,152.16
2656,Cash,67.81,89.97,208.66,366.44
2657,Card,15.67,14.67,9.11,39.45
2658,Cash,32.83,58.49,18.87,110.19
2659,Card,47.85,30.99,94.21,173.05
2660,Card,67.81,50.94,110.55,229.3
2661,Cash,25.3,49.09,123.96,198.35
2662,Card,87.21,82.85,51.41,221.47
2663,Card,26.66,70.38,62.74,159.78
2664,Card,22.04,120.58,177.7,320.32
2665,Cash,7.65,49.55,85.54,142.74
2666,Card,62.1,110.65,79.92,252.67
2667,Card,78.71,49.36,181.34,309.41
2668,Card,49.85,8.86,50.4,109.11
2669,Card,34.82,39.22,82.41,156.45
2670,Cash,29.47,57.14,66.78,153.39
2671,Card,29.81,39.54,12.3,81.65
2672,Card,27.66,47.22,63.53,138.41
2673,Cash,13.72,45.55,31.18,90.45
2674,Card,57.63,139.16,83.33,280.12
2675,Festival App,74.43,86.15,159.37,319.95
2676,Card,18.55,20.99,90.58,130.12
2677,Festival App,28.28,29.02,82.2,139.5
2678,Card,67.67,78.53,61.29,207.49
2679,Card,82.01,65.28,108.82,256.11
2680,Card,37.97,24.55,99.07,161.59
2681,Cash,94.76,40.74,114.14,249.64
2682,Card,13.91,7.19,61.03,82.13
2683,Card,10.89,3.2,30.93,45.02
2684,Card,30.68,46.48,138.52,215.68
2685,Card,32.53,15.34,50.72,98.59
2686,Card,32.74,46.11,116.09,194.94
2687,Card,16.2,27.26,91.77,135.23
2688,Cash,9.57,57.19,112.13,178.89
2689,Card,1.94,16.61,64.21,82.76
2690,Card,77.36,64.69,178.95,321.0
2691,Card,72.1,54.26,105.9,232.26
2692,Cash,46.83,45.17,50.09,142.09
2693,Card,39.68,19.67,70.74,130.09
2694,Card,37.12,32.47,7.34,76.93
2695,Card,47.77,9.32,85.69,142.78
2696,Cash,46.64,42.67,35.06,124.37
2697,Cash,40.1,46.14,38.04,124.28
2698,Card,69.37,59.81,101.74,230.92
2699,Card,70.2,100.33,62.01,232.54
2700,Card,17.46,45.98,97.24,160.68
2701,Cash,33.09,51.28,27.44,111.81
2702,Card,46.28,22.69,36.89,105.86
2703,Card,37.77,28.48,93.12,159.37
2704,Card,51.98,68.77,60.24,180.99
2705,Card,38.67,24.72,25.55,88.94
2706,Card,54.75,94.15,170.17,319.07
2707,Card,49.74,81.03,142.14,272.91
2708,Card,18.69,75.43,62.48,156.6
2709,Card,46.04,25.92,81.59,153.55
2710,Cash,71.59,66.14,189.12,326.85
2711,Card,31.56,29.05,49.46,110.07
2712,Cash,76.01,79.43,129.02,284.46
2713,Card,58.1,55.91,99.7,213.71
2714,Card,44.24,71.41,161.29,276.94
2715,Card,25.57,36.81,66.77,129.15
2716,Cash,34.31,8.53,29.7,72.54
2717,Cash,71.42,105.37,124.04,300.83
2718,Card,76.62,22.55,115.06,214.23
2719,Card,56.9,61.6,40.17,158.67
2720,Card,108.05,130.78,124.91,363.74
2721,Cash,48.18,79.79,114.26,242.23
2722,Card,95.99,94.99,162.89,353.87
2723,Cash,57.77,87.15,177.49,322.41
2724,Cash,35.25,54.55,52.66,142.46
2725,Cash,43.39,35.81,95.43,174.63
2726,Card,78.97,70.9,117.96,267.83
2727,Card,87.53,40.76,25.28,153.57
2728,Cash,35.24,22.51,66.48,124.23
2729,Card,56.25,104.99,152.61,313.85
2730,Cash,27.52,30.99,58.04,116.55
2731,Card,25.04,27.71,14.03,66.78
2732,Festival App,38.67,73.5,114.97,227.14
2733,Festival App,34.2,81.79,178.19,294.18
2734,Cash,107.73,90.14,196.46,394.33
2735,Cash,0.08,23.58,60.33,83.99
2736,Card,43.57,50.98,62.4,156.95
2737,Cash,37.44,124.85,127.36,289.65
2738,Cash,70.55,78.48,62.01,211.04
2739,Cash,15.78,20.65,5.41,41.84
2740,Card,28.91,23.92,82.19,135.02
2741,Card,49.43,74.11,69.99,193.53
2742,Card,69.37,86.22,158.64,314.23
