attendance_date,age,group_size,food_expense,drink_expense,merch_expense,satisfaction_score,security_rating,cleanliness_rating,recommend_to_friend,total_spent,is_multiday,mean_rating,ticket_id,gender_id,favourite_genre_id,payment_method_id,ticket_type_id,satisfaction_level_id,cleanliness_rating_level_id,security_rating_level_id,group_type_id,age_group_id
2025-05-02,26,4,40.87,18.99,4.42,7,8,3,False,64.28,False,6.0,1616,3,2,2,1,2,1,2,3,2
2025-05-02,22,5,29.89,44.14,9.79,6,6,3,True,83.82,True,5.0,1617,2,5,2,2,2,1,2,3,1
2025-05-01,24,1,36.39,30.36,90.84,4,7,3,True,157.59,True,4.67,1618,2,2,2,3,1,1,2,3,1
2025-05-03,18,3,0.67,11.24,1.29,7,7,4,True,13.2,True,6.0,1515,2,4,3,2,2,1,2,3,1
2025-05-01,26,3,23.11,12.52,54.41,2,8,5,True,90.04,True,5.0,1619,1,2,2,2,1,1,2,3,2
2025-05-01,26,4,23.31,18.69,6.76,8,8,3,False,48.76,True,6.33,1620,2,3,2,2,2,1,2,3,2
2025-05-01,23,3,37.31,16.37,48.35,9,9,3,True,102.03,True,7.0,1621,2,2,1,3,3,1,3,3,1
2025-05-01,18,4,49.32,24.81,65.55,8,6,4,False,139.68,True,6.0,1622,2,4,2,3,2,1,2,3,1
2025-05-01,33,1,49.8,30.32,99.55,8,10,4,True,179.67,False,7.33,1623,2,2,2,1,2,1,3,3,2
2025-05-01,30,1,40.74,56.6,48.11,9,9,4,False,145.45,True,7.33,1624,2,2,2,3,3,1,3,3,2
2025-05-02,30,4,25.4,42.15,50.59,8,9,6,True,118.14,True,7.67,906,2,2,3,2,2,2,3,3,2
2025-05-03,33,4,23.72,15.44,27.86,4,7,7,True,67.02,True,6.0,1625,3,2,2,2,1,2,2,3,2
2025-05-03,23,2,7.59,29.83,77.71,8,10,2,False,115.13,False,6.67,1626,1,1,1,1,2,1,3,3,1
2025-05-01,24,4,16.57,52.58,70.27,6,10,3,True,139.42,True,6.33,1627,1,4,2,2,2,1,3,3,1
2025-05-01,18,4,34.71,45.08,12.65,6,6,3,True,92.44,True,5.0,1628,1,3,2,2,2,1,2,3,1
2025-05-03,31,5,34.05,10.74,38.35,8,10,3,False,83.14,True,7.0,1629,1,3,1,2,2,1,3,3,2
2025-05-01,26,4,22.28,1.82,5.5,7,7,8,True,29.6,True,7.33,1630,1,3,2,2,2,2,2,3,2
2025-05-01,28,3,42.93,6.82,34.28,1,2,6,True,84.03,True,3.0,1631,1,2,2,2,1,2,1,3,2
2025-05-01,18,5,37.06,14.66,5.73,4,8,3,True,57.45,False,5.0,1632,1,1,1,1,1,1,2,3,1
2025-05-01,18,4,17.18,17.83,90.87,6,7,7,False,125.88,True,6.67,1633,3,3,1,2,2,2,2,3,1
2025-05-01,18,3,17.36,58.75,82.35,1,5,2,False,158.46,True,2.67,1634,1,2,1,2,1,1,1,3,1
2025-05-02,29,2,12.52,27.62,98.58,4,9,2,False,138.72,True,5.0,1635,1,2,1,2,1,1,3,3,2
2025-05-03,26,2,18.72,49.95,46.82,6,9,3,True,115.49,True,6.0,1636,2,2,2,2,2,1,3,3,2
2025-05-03,19,3,6.79,53.92,74.01,4,9,2,False,134.72,False,5.0,1637,1,1,1,1,1,1,3,3,1
2025-05-01,23,3,9.1,21.06,74.71,1,8,7,True,104.87,True,5.33,1638,1,5,2,3,1,2,2,3,1
2025-05-02,18,2,23.31,57.19,74.98,4,6,3,True,155.48,True,4.33,1639,2,3,2,2,1,1,2,3,1
2025-05-03,21,3,27.42,27.59,54.51,7,8,1,False,109.52,True,5.33,1640,1,4,2,2,2,1,2,3,1
2025-05-03,27,5,42.47,12.77,28.38,5,6,4,False,83.62,True,5.0,1641,2,2,2,2,1,1,2,3,2
2025-05-02,25,2,33.09,5.11,75.49,8,10,4,True,113.69,True,7.33,1136,2,1,2,2,2,1,3,3,2
2025-05-01,18,4,32.19,42.36,86.13,1,8,7,False,160.68,True,5.33,1642,2,3,2,2,1,2,2,3,1
2025-05-02,26,1,27.96,50.13,74.2,2,9,5,True,152.29,True,5.33,1643,1,3,2,3,1,1,3,3,2
2025-05-02,20,3,13.8,58.86,62.34,9,7,4,True,135.0,True,6.67,1644,1,2,2,2,3,1,2,3,1
2025-05-02,22,3,29.81,39.33,94.0,6,7,2,True,163.14,True,5.0,1645,2,3,2,2,2,1,2,3,1
2025-05-03,27,3,34.06,22.61,37.38,4,8,3,True,94.05,True,5.0,1646,2,3,1,2,1,1,2,3,2
2025-05-01,27,4,21.87,59.26,97.7,3,8,3,False,178.83,True,4.67,1647,3,5,2,3,1,1,2,3,2
2025-05-01,21,3,3.13,21.83,86.13,8,6,7,False,111.09,True,7.0,1648,2,3,1,2,2,2,2,3,1
2025-05-01,27,4,4.91,37.61,37.89,9,6,6,True,80.41,True,7.0,1649,2,1,2,2,3,2,2,3,2
2025-05-02,28,4,8.72,29.19,17.1,8,7,5,False,55.01,True,6.67,1650,2,3,1,2,2,1,2,3,2
2025-05-01,23,3,34.61,30.5,2.36,7,7,2,True,67.47,True,5.33,1651,1,4,2,2,2,1,2,3,1
2025-05-01,28,5,27.57,18.03,54.87,3,7,4,True,100.47,True,4.67,1652,1,2,2,2,1,1,2,3,2
2025-05-02,23,3,22.03,16.57,96.88,8,10,6,True,135.48,True,8.0,1653,2,2,1,2,2,2,3,3,1
2025-05-01,22,4,18.02,45.38,52.73,9,7,4,True,116.13,True,6.67,1654,2,1,1,2,3,1,2,3,1
2025-05-01,18,2,30.89,34.31,82.08,9,8,6,False,147.28,True,7.67,1655,1,1,2,2,3,2,2,3,1
2025-05-01,28,4,49.71,17.08,72.85,4,1,8,True,139.64,True,4.33,1656,2,1,2,2,1,2,1,3,2
2025-05-02,30,5,43.89,7.37,67.6,6,8,8,True,118.86,True,7.33,1657,3,3,1,2,2,2,2,3,2
2025-05-01,24,5,27.46,25.19,17.59,4,6,5,True,70.24,False,5.0,1658,1,1,2,1,1,1,2,3,1
2025-05-02,29,2,13.19,58.0,13.11,8,9,6,True,84.3,True,7.67,1659,1,2,1,3,2,2,3,3,2
2025-05-01,18,3,15.52,4.3,81.67,8,9,5,True,101.49,True,7.33,1660,3,2,2,2,2,1,3,3,1
2025-05-03,29,3,8.17,44.56,14.9,6,6,3,True,67.63,True,5.0,1661,1,2,1,2,2,1,2,3,2
2025-05-02,21,3,10.61,42.25,64.36,1,8,6,True,117.22,False,5.0,1662,1,2,2,1,1,2,2,3,1
2025-05-01,23,3,24.87,34.89,8.43,5,7,7,True,68.19,True,6.33,1663,2,5,1,2,1,2,2,3,1
2025-05-01,24,3,43.06,47.97,0.74,8,8,5,True,91.77,True,7.0,1664,1,3,2,2,2,1,2,3,1
2025-05-01,23,1,5.36,50.74,64.8,3,7,4,True,120.9,False,4.67,1665,2,1,2,1,1,1,2,3,1
2025-05-03,23,4,18.68,27.59,81.24,5,8,6,True,127.51,True,6.33,1666,3,2,2,2,1,2,2,3,1
2025-05-01,23,3,19.34,41.95,78.26,8,5,7,True,139.55,True,6.67,1667,1,5,1,2,2,2,1,3,1
2025-05-03,19,2,27.59,35.56,86.73,8,8,9,True,149.88,True,8.33,1668,1,1,1,2,2,3,2,3,1
2025-05-03,31,3,4.69,51.0,84.35,6,7,6,False,140.04,True,6.33,1669,1,3,2,2,2,2,2,3,2
2025-05-03,24,4,16.51,26.72,83.36,8,8,1,True,126.59,True,5.67,1670,2,1,2,2,2,1,2,3,1
2025-05-01,27,1,21.27,56.94,63.3,4,8,5,False,141.51,True,5.67,1671,1,1,2,3,1,1,2,3,2
2025-05-02,18,4,12.24,19.81,45.95,1,9,5,False,78.0,False,5.0,1672,2,3,2,1,1,1,3,3,1
2025-05-01,27,5,35.35,17.42,22.52,8,8,8,False,75.29,True,8.0,407,1,5,2,2,2,2,2,3,2
2025-05-02,26,3,19.2,33.56,73.35,2,5,4,True,126.11,True,3.67,1673,1,2,1,3,1,1,1,3,2
2025-05-03,26,4,16.17,54.4,90.45,8,1,4,False,161.02,True,4.33,126,3,4,2,2,2,1,1,3,2
2025-05-02,25,4,21.33,52.27,48.28,2,7,3,False,121.88,False,4.0,1674,1,4,2,1,1,1,2,3,2
2025-05-02,18,2,14.63,57.93,51.65,4,8,1,True,124.21,True,4.33,1675,1,3,1,2,1,1,2,3,1
2025-05-02,27,2,24.55,36.6,5.06,8,5,2,True,66.21,True,5.0,1676,1,1,1,2,2,1,1,3,2
2025-05-01,18,4,2.01,57.26,51.56,8,7,5,False,110.83,True,6.67,1677,2,2,2,2,2,1,2,3,1
2025-05-03,21,3,40.15,32.49,21.73,6,10,6,False,94.37,True,7.33,1678,2,4,1,2,2,2,3,3,1
2025-05-03,23,3,34.69,4.77,96.61,5,7,3,True,136.07,True,5.0,1679,1,3,1,3,1,1,2,3,1
2025-05-01,18,4,27.34,35.92,93.74,6,10,7,False,157.0,True,7.67,1680,2,1,1,2,2,2,3,3,1
2025-05-03,18,3,21.7,17.09,57.83,4,7,7,False,96.62,True,6.0,1681,1,2,2,2,1,2,2,3,1
2025-05-01,20,4,1.89,15.83,43.53,5,7,3,True,61.25,True,5.0,1682,1,2,2,2,1,1,2,3,1
2025-05-03,28,4,21.19,39.29,25.33,8,10,4,False,85.81,True,7.33,1683,2,5,2,2,2,1,3,3,2
2025-05-03,33,3,28.31,43.4,91.0,8,5,6,True,162.71,True,6.33,1684,2,2,2,2,2,2,1,3,2
2025-05-03,30,4,9.85,34.62,66.53,1,9,6,False,111.0,False,5.33,1685,3,3,2,1,1,2,3,3,2
2025-05-01,18,3,36.2,31.92,19.45,6,9,6,True,87.57,True,7.0,1686,1,2,2,2,2,2,3,3,1
2025-05-03,18,5,14.45,8.47,0.26,8,9,2,True,23.18,True,6.33,1687,1,2,1,3,2,1,3,3,1
2025-05-03,26,2,11.21,39.32,2.26,1,8,6,True,52.79,False,5.0,1688,2,2,1,1,1,2,2,3,2
2025-05-02,30,1,9.43,25.49,83.77,9,6,4,False,118.69,True,6.33,1689,2,2,2,2,3,1,2,3,2
2025-05-02,18,3,24.51,27.7,95.09,5,8,3,False,147.3,False,5.33,1200,1,2,2,1,1,1,2,3,1
2025-05-02,22,4,1.88,8.59,7.93,7,8,7,True,18.4,False,7.33,1690,2,1,2,1,2,2,2,3,1
2025-05-01,25,4,33.62,53.75,10.83,8,9,10,True,98.2,False,9.0,1691,2,1,1,1,2,3,3,3,2
2025-05-03,19,4,1.0,50.8,16.44,9,7,8,True,68.24,True,8.0,1692,2,1,2,3,3,2,2,3,1
2025-05-02,23,3,9.99,13.34,27.23,8,10,9,False,50.56,True,9.0,691,1,1,2,2,2,3,3,3,1
2025-05-03,28,3,16.96,41.34,67.96,4,4,2,False,126.26,True,3.33,1693,1,3,2,2,1,1,1,3,2
2025-05-02,24,3,35.18,22.54,21.56,8,8,2,True,79.28,True,6.0,1694,2,2,2,2,2,1,2,3,1
2025-05-01,27,3,8.32,18.8,74.67,8,7,2,True,101.79,False,5.67,1695,2,2,2,1,2,1,2,3,2
2025-05-01,22,3,43.75,16.44,33.73,8,7,5,False,93.92,True,6.67,1696,1,5,2,2,2,1,2,3,1
2025-05-03,26,3,29.43,17.91,30.47,7,6,6,True,77.81,True,6.33,1697,1,1,2,2,2,2,2,3,2
2025-05-01,21,5,3.99,56.32,26.4,5,8,4,False,86.71,True,5.67,1698,2,4,1,2,1,1,2,3,1
2025-05-03,25,1,25.59,24.22,72.12,1,7,6,True,121.93,True,4.67,193,2,2,2,2,1,2,2,3,2
2025-05-02,25,2,13.3,37.57,2.68,6,5,3,True,53.55,True,4.67,1699,1,3,2,2,2,1,1,3,2
2025-05-01,28,2,34.62,40.57,72.18,4,9,2,True,147.37,True,5.0,1700,2,2,2,2,1,1,3,3,2
2025-05-01,28,2,3.64,1.93,55.9,8,8,10,False,61.47,True,8.67,1095,2,5,2,2,2,3,2,3,2
2025-05-03,30,3,40.17,28.24,76.3,6,5,3,True,144.71,True,4.67,1701,1,2,2,2,2,1,1,3,2
2025-05-03,29,1,32.75,35.51,18.12,10,8,4,True,86.38,True,7.33,1702,2,4,2,2,3,1,2,3,2
2025-05-01,23,2,15.73,57.56,92.1,2,7,4,True,165.39,True,4.33,1703,1,1,2,2,1,1,2,3,1
2025-05-01,21,2,41.85,34.13,18.32,1,2,5,False,94.3,True,2.67,1704,2,2,2,3,1,1,1,3,1
2025-05-02,21,4,36.49,19.77,30.96,7,8,4,True,87.22,True,6.33,1705,1,1,1,2,2,1,2,3,1
2025-05-02,31,5,8.09,34.4,65.42,8,10,7,True,107.91,True,8.33,1706,2,1,1,3,2,2,3,3,2
2025-05-01,31,4,9.01,31.23,52.13,6,10,9,True,92.37,True,8.33,395,1,2,2,2,2,3,3,3,2
2025-05-03,27,3,14.17,41.58,16.46,8,10,6,True,72.21,True,8.0,1707,2,4,2,2,2,2,3,3,2
2025-05-03,27,3,20.77,44.37,54.71,4,6,6,False,119.85,True,5.33,1708,1,1,2,2,1,2,2,3,2
2025-05-02,19,3,36.17,55.01,50.56,10,8,2,True,141.74,True,6.67,1709,1,3,2,2,3,1,2,3,1
2025-05-03,25,3,30.2,10.15,64.17,9,9,9,False,104.52,True,9.0,1710,1,4,1,2,3,3,3,3,2
2025-05-03,21,2,31.97,18.04,18.74,3,9,3,True,68.75,False,5.0,1711,1,4,1,1,1,1,3,3,1
2025-05-03,26,4,19.72,57.05,15.32,9,9,4,False,92.09,True,7.33,1712,1,2,2,2,3,1,3,3,2
2025-05-02,21,3,12.94,29.15,48.02,5,7,3,True,90.11,True,5.0,1713,1,2,2,2,1,1,2,3,1
2025-05-02,23,2,29.7,54.65,85.15,5,10,3,False,169.5,True,6.0,1714,1,4,2,2,1,1,3,3,1
2025-05-03,21,3,20.77,44.32,44.15,5,10,2,True,109.24,False,5.67,1715,2,2,2,1,1,1,3,3,1
2025-05-03,18,4,8.35,11.32,66.34,8,7,6,False,86.01,True,7.0,1716,3,5,1,2,2,2,2,3,1
2025-05-02,30,4,18.84,20.8,47.56,8,9,3,False,87.2,True,6.67,1717,2,3,2,3,2,1,3,3,2
2025-05-03,29,4,19.72,51.64,13.82,8,8,6,True,85.18,True,7.33,1718,2,5,3,3,2,2,2,3,2
2025-05-02,21,3,41.89,37.37,22.83,9,6,6,False,102.09,True,7.0,1719,2,5,2,3,3,2,2,3,1
2025-05-03,27,5,12.55,11.25,41.25,5,8,6,True,65.05,True,6.33,1720,2,1,1,2,1,2,2,3,2
2025-05-01,27,3,21.14,42.92,77.49,1,7,3,True,141.55,True,3.67,1721,1,1,2,2,1,1,2,3,2
2025-05-03,26,5,41.85,18.59,37.87,6,7,4,True,98.31,False,5.67,1722,1,1,2,1,2,1,2,3,2
2025-05-01,25,5,27.58,56.25,91.22,4,6,3,True,175.05,True,4.33,1263,3,1,2,2,1,1,2,3,2
2025-05-03,23,5,15.46,54.24,80.24,2,8,2,True,149.94,True,4.0,731,1,1,2,2,1,1,2,3,1
2025-05-03,22,3,26.8,37.05,33.61,7,7,6,True,97.46,True,6.67,1723,2,1,2,2,2,2,2,3,1
2025-05-01,27,4,33.91,8.54,85.78,1,9,4,False,128.23,False,4.67,1724,2,5,1,1,1,1,3,3,2
2025-05-01,28,5,39.35,42.53,12.71,1,6,3,False,94.59,True,3.33,1725,1,3,2,2,1,1,2,3,2
2025-05-01,26,1,34.48,22.98,48.94,1,9,3,True,106.4,True,4.33,1726,1,1,1,2,1,1,3,3,2
2025-05-02,27,3,14.59,32.86,59.22,8,8,5,True,106.67,False,7.0,1727,2,2,2,1,2,1,2,3,2
2025-05-02,31,5,9.51,16.91,16.7,4,5,2,True,43.12,False,3.67,1728,1,1,2,1,1,1,1,3,2
2025-05-03,20,3,17.31,14.65,83.89,8,5,4,True,115.85,False,5.67,1729,2,1,1,1,2,1,1,3,1
2025-05-01,25,4,46.09,30.33,41.7,5,10,1,True,118.12,False,5.33,1730,1,1,2,1,1,1,3,3,2
2025-05-01,23,4,49.51,10.65,95.01,8,6,6,True,155.17,False,6.67,1731,1,4,2,1,2,2,2,3,1
2025-05-02,27,5,35.24,45.8,31.53,6,8,2,True,112.57,True,5.33,1732,2,1,1,2,2,1,2,3,2
2025-05-03,18,3,48.78,8.27,5.62,4,5,3,True,62.67,True,4.0,1733,1,1,2,2,1,1,1,3,1
2025-05-02,24,5,30.22,9.08,90.63,8,7,6,False,129.93,True,7.0,1734,2,3,1,2,2,2,2,3,1
2025-05-03,18,1,39.54,1.51,13.01,5,8,6,False,54.06,True,6.33,1735,2,2,2,2,1,2,2,3,1
2025-05-03,25,2,25.12,35.8,72.03,10,9,6,True,132.95,True,8.33,1736,1,2,2,2,3,2,3,3,2
2025-05-01,26,4,43.01,3.55,24.34,8,10,3,True,70.9,True,7.0,1737,1,1,3,2,2,1,3,3,2
2025-05-03,18,5,32.78,3.97,59.55,3,6,3,True,96.3,True,4.0,1738,1,3,2,2,1,1,2,3,1
2025-05-03,24,2,47.43,44.91,38.79,8,9,4,False,131.13,True,7.0,1739,2,2,2,2,2,1,3,3,1
2025-05-02,28,5,44.06,58.9,27.61,1,5,6,True,130.57,True,4.0,1740,2,2,1,3,1,2,1,3,2
2025-05-02,24,3,48.4,47.05,8.33,8,7,4,True,103.78,True,6.33,1741,2,3,1,2,2,1,2,3,1
2025-05-01,18,1,20.36,48.08,5.02,5,7,4,True,73.46,True,5.33,68,1,4,2,2,1,1,2,3,1
2025-05-03,28,3,31.55,47.0,60.18,7,8,7,True,138.73,True,7.33,1742,3,2,2,3,2,2,2,3,2
2025-05-01,27,4,0.99,52.23,61.41,1,7,2,True,114.63,False,3.33,1743,1,5,1,1,1,1,2,3,2
2025-05-01,23,2,12.46,31.57,10.45,3,10,5,True,54.48,True,6.0,1744,2,3,1,2,1,1,3,3,1
2025-05-02,18,3,33.74,30.6,28.26,8,7,4,True,92.6,False,6.33,1745,1,2,2,1,2,1,2,3,1
2025-05-03,27,1,26.42,4.11,98.7,8,9,7,True,129.23,False,8.0,1746,1,2,2,1,2,2,3,3,2
2025-05-01,18,2,31.17,12.22,50.31,2,2,5,False,93.7,True,3.0,1747,1,3,1,2,1,1,1,3,1
2025-05-03,18,3,5.44,9.3,80.5,7,5,3,False,95.24,True,5.0,1748,1,3,2,3,2,1,1,3,1
2025-05-01,18,3,22.62,38.04,92.09,8,6,3,True,152.75,True,5.67,1749,1,3,2,2,2,1,2,3,1
2025-05-02,31,3,16.4,19.88,29.77,3,6,9,False,66.05,True,6.0,1750,2,3,1,2,1,3,2,3,2
2025-05-03,28,2,44.9,6.18,40.68,7,10,7,True,91.76,True,8.0,1751,1,1,2,2,2,2,3,3,2
2025-05-03,25,5,17.48,4.82,17.12,8,10,4,True,39.42,True,7.33,1752,1,1,2,3,2,1,3,3,2
2025-05-01,27,4,41.88,56.42,77.41,4,8,8,True,175.71,True,6.67,1753,1,2,2,3,1,2,2,3,2
2025-05-02,18,3,13.09,6.3,57.64,6,9,10,True,77.03,False,8.33,1754,3,5,2,1,2,3,3,3,1
2025-05-02,24,2,4.24,34.68,87.04,5,8,3,True,125.96,True,5.33,1755,1,5,2,2,1,1,2,3,1
2025-05-03,26,4,25.86,23.74,49.96,1,9,3,False,99.56,True,4.33,1756,1,5,2,2,1,1,3,3,2
2025-05-02,28,1,46.7,47.75,63.55,7,8,5,True,158.0,True,6.67,1757,3,2,2,2,2,1,2,3,2
2025-05-02,18,5,22.43,5.71,56.67,4,8,2,True,84.81,False,4.67,1758,1,1,2,1,1,1,2,3,1
2025-05-03,18,2,27.98,11.0,47.32,4,9,9,False,86.3,True,7.33,1759,2,4,2,2,1,3,3,3,1
2025-05-03,25,3,35.64,2.45,8.58,5,6,4,True,46.67,True,5.0,1760,2,4,2,2,1,1,2,3,2
2025-05-03,23,3,12.33,31.02,65.74,1,8,2,True,109.09,False,3.67,1761,1,1,3,1,1,1,2,3,1
2025-05-01,24,3,25.5,20.76,5.63,8,5,8,True,51.89,True,7.0,732,1,1,1,3,2,2,1,3,1
2025-05-01,25,2,31.29,50.78,70.59,3,5,4,True,152.66,True,4.0,1762,2,4,2,2,1,1,1,3,2
2025-05-02,26,3,25.78,48.37,91.32,8,8,9,False,165.47,False,8.33,1763,1,3,2,1,2,3,2,3,2
2025-05-01,18,3,15.96,23.96,66.87,5,10,8,True,106.79,False,7.67,1764,1,3,2,1,1,2,3,3,1
2025-05-03,18,2,10.14,38.74,6.45,3,8,8,True,55.33,True,6.33,1765,1,1,2,2,1,2,2,3,1
2025-05-01,28,4,35.92,31.06,4.33,8,7,6,False,71.31,False,7.0,1766,2,1,1,1,2,2,2,3,2
2025-05-02,22,5,10.74,51.21,67.73,2,10,9,True,129.68,True,7.0,1767,2,5,2,2,1,3,3,3,1
2025-05-03,30,3,17.15,21.18,40.02,8,9,2,True,78.35,True,6.33,1768,2,1,2,2,2,1,3,3,2
2025-05-01,30,5,37.25,27.07,1.82,4,9,10,True,66.14,True,7.67,1769,2,1,2,2,1,3,3,3,2
2025-05-03,24,3,26.25,20.24,47.07,7,6,6,False,93.56,True,6.33,414,1,4,1,2,2,2,2,3,1
2025-05-03,22,3,25.4,10.19,97.04,9,9,7,False,132.63,True,8.33,1770,1,5,2,3,3,2,3,3,1
2025-05-02,25,4,12.95,59.27,10.99,8,7,7,True,83.21,True,7.33,388,1,1,1,2,2,2,2,3,2
2025-05-01,18,2,2.67,38.5,59.01,2,8,9,True,100.18,False,6.33,1771,2,2,2,1,1,3,2,3,1
2025-05-02,30,3,9.78,14.58,90.8,4,8,2,True,115.16,False,4.67,1772,2,2,2,1,1,1,2,3,2
2025-05-03,27,5,44.18,0.19,44.58,9,7,3,False,88.95,True,6.33,1773,2,1,2,2,3,1,2,3,2
2025-05-03,23,3,8.62,31.46,94.15,5,8,6,True,134.23,False,6.33,1774,2,1,1,1,1,2,2,3,1
2025-05-03,18,3,7.04,24.11,33.06,9,10,7,True,64.21,True,8.67,1775,1,3,2,2,3,2,3,3,1
2025-05-01,18,5,6.14,55.05,62.78,3,8,6,True,123.97,True,5.67,142,1,1,2,2,1,2,2,3,1
2025-05-02,22,4,41.83,36.21,8.14,6,8,6,True,86.18,True,6.67,1776,1,2,2,2,2,2,2,3,1
2025-05-03,24,2,3.68,18.49,64.31,1,7,3,False,86.48,True,3.67,1777,2,3,2,2,1,1,2,3,1
2025-05-02,27,1,49.68,41.62,15.03,9,10,5,True,106.33,False,8.0,1778,2,5,3,1,3,1,3,3,2
2025-05-01,27,2,26.14,9.5,65.39,6,6,8,True,101.03,True,6.67,1779,3,2,1,2,2,2,2,3,2
2025-05-01,18,5,8.96,3.93,62.51,8,10,9,True,75.4,False,9.0,1780,2,1,2,1,2,3,3,3,1
2025-05-02,26,2,26.32,20.98,87.99,8,6,3,False,135.29,False,5.67,1781,1,1,2,1,2,1,2,3,2
2025-05-02,29,1,0.58,28.63,28.54,3,7,6,True,57.75,True,5.33,788,2,3,3,3,1,2,2,3,2
2025-05-02,18,5,20.52,22.09,52.62,8,9,7,True,95.23,True,8.0,1782,3,3,2,2,2,2,3,3,1
2025-05-03,18,3,38.52,19.34,83.7,6,8,5,True,141.56,True,6.33,1783,1,2,1,3,2,1,2,3,1
2025-05-02,28,1,28.11,3.24,78.83,8,9,8,True,110.18,True,8.33,1784,1,1,2,2,2,2,3,3,2
2025-05-01,28,4,24.7,39.99,70.03,4,10,5,False,134.72,True,6.33,1785,3,3,1,2,1,1,3,3,2
2025-05-02,29,3,40.03,1.11,92.29,8,8,4,True,133.43,False,6.67,1786,2,4,2,1,2,1,2,3,2
2025-05-01,22,4,24.79,11.25,12.96,6,8,3,True,49.0,True,5.67,1787,1,1,2,2,2,1,2,3,1
2025-05-03,25,3,45.73,13.83,21.02,9,9,8,False,80.58,False,8.67,205,1,2,2,1,3,2,3,3,2
2025-05-01,26,5,46.65,59.59,90.64,7,7,1,True,196.88,False,5.0,1788,1,5,1,1,2,1,2,3,2
2025-05-03,27,5,42.47,46.43,51.24,8,7,2,False,140.14,False,5.67,1789,2,2,2,1,2,1,2,3,2
2025-05-02,28,2,47.46,31.17,93.14,9,8,4,False,171.77,True,7.0,1790,1,5,2,2,3,1,2,3,2
2025-05-01,27,2,8.83,26.47,89.6,8,6,9,True,124.9,True,7.67,1791,1,5,1,2,2,3,2,3,2
2025-05-01,30,4,44.71,26.93,63.51,8,7,5,True,135.15,True,6.67,1792,1,5,2,3,2,1,2,3,2
2025-05-02,18,2,42.15,0.67,34.62,8,6,8,False,77.44,True,7.33,1793,2,4,2,2,2,2,2,3,1
2025-05-02,26,4,26.87,33.45,73.96,8,7,3,False,134.28,True,6.0,1794,2,2,2,2,2,1,2,3,2
2025-05-02,21,2,38.73,13.71,92.8,8,5,2,False,145.24,True,5.0,1795,2,1,2,2,2,1,1,3,1
2025-05-01,25,5,9.61,10.8,32.78,4,1,6,True,53.19,True,3.67,1796,1,4,2,3,1,2,1,3,2
2025-05-01,26,4,25.48,15.14,68.12,4,9,4,True,108.74,True,5.67,1797,2,5,2,3,1,1,3,3,2
2025-05-02,25,3,39.04,13.46,32.99,7,10,8,False,85.49,True,8.33,1798,2,3,2,2,2,2,3,3,2
2025-05-02,21,5,14.48,24.33,91.89,1,7,7,True,130.7,False,5.0,1799,1,1,2,1,1,2,2,3,1
2025-05-03,24,2,5.47,42.37,12.39,2,7,5,True,60.23,False,4.67,1800,1,5,2,1,1,1,2,3,1
2025-05-03,18,3,36.44,57.79,73.34,1,6,6,False,167.57,True,4.33,1801,1,3,2,2,1,2,2,3,1
2025-05-01,21,1,28.13,38.17,55.49,1,7,3,True,121.79,False,3.67,1802,1,3,2,1,1,1,2,3,1
2025-05-02,31,4,6.46,59.95,55.32,8,4,6,False,121.73,True,6.0,1803,1,3,1,2,2,2,1,3,2
2025-05-01,23,4,15.97,50.45,19.48,7,6,7,True,85.9,False,6.67,1804,2,1,2,1,2,2,2,3,1
2025-05-01,30,2,6.67,27.67,16.19,8,10,2,False,50.53,True,6.67,1805,1,2,2,2,2,1,3,3,2
2025-05-03,23,4,48.9,10.37,61.55,1,9,8,False,120.82,True,6.0,1806,1,3,2,2,1,2,3,3,1
2025-05-01,25,3,49.13,53.22,31.33,6,4,6,True,133.68,True,5.33,1807,2,1,1,2,2,2,1,3,2
2025-05-02,19,3,12.09,35.34,25.34,6,9,5,True,72.77,True,6.67,1808,1,4,1,3,2,1,3,3,1
2025-05-03,18,5,43.84,50.39,88.98,10,5,10,True,183.21,True,8.33,1809,1,2,1,2,3,3,1,3,1
2025-05-01,22,5,38.38,12.37,84.22,4,7,4,True,134.97,True,5.0,1810,2,2,2,2,1,1,2,3,1
2025-05-01,26,5,23.47,7.8,33.31,7,9,7,False,64.58,True,7.67,1811,1,1,2,2,2,2,3,3,2
2025-05-03,27,5,49.44,3.44,39.98,6,7,4,True,92.86,True,5.67,1812,1,1,2,2,2,1,2,3,2
2025-05-03,32,3,6.98,47.82,39.27,1,10,6,True,94.07,True,5.67,1813,2,2,2,2,1,2,3,3,2
2025-05-01,23,5,28.5,46.8,11.51,8,10,7,True,86.81,True,8.33,1814,1,3,2,2,2,2,3,3,1
2025-05-01,18,4,9.65,55.03,10.79,3,7,1,True,75.47,True,3.67,1815,1,1,2,2,1,1,2,3,1
2025-05-02,24,2,49.79,51.39,7.03,4,8,9,True,108.21,True,7.0,1816,1,4,1,2,1,3,2,3,1
2025-05-03,28,3,23.77,24.45,11.19,4,8,6,False,59.41,True,6.0,1817,2,3,2,3,1,2,2,3,2
2025-05-01,18,4,16.8,54.9,81.64,5,6,7,True,153.34,False,6.0,1818,2,5,2,1,1,2,2,3,1
2025-05-02,30,4,1.21,37.41,57.77,8,9,5,True,96.39,True,7.33,1819,2,1,2,2,2,1,3,3,2
