ticket_id,ticket_type,attendance_date,age,gender,group_size,food_expense,drink_expense,merch_expense,payment_method,favourite_genre,satisfaction_rating,security_rating,cleanliness_rating,recommend_to_friend
1684,3-day Pass,2025-05-03,25,Male,4,28.31,43.4,91.0,Card,Rock,1,8,6,True
1685,1-day Pass,2025-05-03,29,Male,2,9.85,34.62,66.53,Card,Hip-Hop,1,7,5,False
1686,3-day Pass,2025-05-01,25,Female,5,36.2,31.92,19.45,Card,Rock,9,8,5,True
1687,VIP,2025-05-03,30,Female,3,14.45,8.47,0.26,Card,Rock,5,7,8,True
1688,1-day Pass,2025-05-03,21,Male,3,11.21,39.32,2.26,Card,Rock,8,9,5,True
1689,3-day Pass,2025-05-02,20,Male,5,9.43,25.49,83.77,Card,Rock,1,8,5,False
1200,1-day Pass,2025-05-02,24,Female,3,24.51,27.7,95.09,Card,Rock,7,10,7,False
1690,1-day Pass,2025-05-02,26,Female,2,1.88,8.59,7.93,Card,Pop,7,9,3,True
1691,1-day Pass,2025-05-01,18,Male,5,33.62,53.75,10.83,Card,Pop,9,10,1,True
1692,VIP,2025-05-03,28,Male,5,1.0,50.8,16.44,Cash,Pop,4,6,3,True
691,3-day Pass,2025-05-02,25,Other,3,9.99,13.34,27.23,Card,Pop,7,8,7,False
1693,3-day Pass,2025-05-03,27,Other,4,16.96,41.34,67.96,Card,Hip-Hop,6,8,7,False
1694,3-day Pass,2025-05-02,18,Male,4,35.18,22.54,21.56,Cash,Rock,1,8,5,True
1695,1-day Pass,2025-05-01,30,Other,1,8.32,18.8,74.67,Card,Rock,9,8,6,True
1696,3-day Pass,2025-05-01,27,Female,2,43.75,16.44,33.73,Card,Electronic,7,10,3,False
1697,3-day Pass,2025-05-03,21,Female,5,29.43,17.91,30.47,Card,Pop,7,9,4,True
1698,3-day Pass,2025-05-01,21,Male,4,3.99,56.32,26.4,Card,Reggaeton,6,5,3,False
193,3-day Pass,2025-05-03,24,Male,3,25.59,24.22,72.12,Card,Rock,8,7,2,True
1699,3-day Pass,2025-05-02,21,Female,3,13.3,37.57,2.68,Card,Hip-Hop,1,8,2,True
1700,3-day Pass,2025-05-01,18,Male,3,34.62,40.57,72.18,Cash,Rock,8,9,10,True
1095,3-day Pass,2025-05-01,29,Male,2,3.64,1.93,55.9,Cash,Electronic,10,10,8,False
1701,3-day Pass,2025-05-03,30,Female,3,40.17,28.24,76.3,Card,Rock,2,9,1,True
1702,3-day Pass,2025-05-03,18,Male,5,32.75,35.51,18.12,Card,Reggaeton,7,8,6,True
1703,3-day Pass,2025-05-01,23,Male,4,15.73,57.56,92.1,Card,Pop,1,9,1,True
1704,VIP,2025-05-01,29,Male,2,41.85,34.13,18.32,Cash,Rock,5,9,3,False
1705,3-day Pass,2025-05-02,21,Female,4,36.49,19.77,30.96,Card,Pop,5,10,1,True
1706,VIP,2025-05-02,19,Male,2,8.09,34.4,65.42,Card,Pop,4,6,3,True
395,3-day Pass,2025-05-01,30,Female,5,9.01,31.23,52.13,Cash,Rock,6,7,7,True
1707,3-day Pass,2025-05-03,22,Male,5,14.17,41.58,16.46,Card,Reggaeton,1,10,4,True
1708,3-day Pass,2025-05-03,25,Female,5,20.77,44.37,54.71,Cash,Pop,8,10,2,False
1709,3-day Pass,2025-05-02,20,Female,3,36.17,55.01,50.56,Cash,Hip-Hop,5,7,2,True
1710,3-day Pass,2025-05-03,22,Female,3,30.2,10.15,64.17,Cash,Reggaeton,3,7,2,False
1711,1-day Pass,2025-05-03,20,Female,3,31.97,18.04,18.74,Cash,Reggaeton,8,9,5,True
1712,3-day Pass,2025-05-03,28,Female,4,19.72,57.05,15.32,Cash,Rock,5,5,7,False
1713,3-day Pass,2025-05-02,31,Female,1,12.94,29.15,48.02,Cash,Rock,9,8,3,True
1714,3-day Pass,2025-05-02,18,Female,5,29.7,54.65,85.15,Card,Reggaeton,7,8,4,False
1715,1-day Pass,2025-05-03,25,Male,5,20.77,44.32,44.15,Cash,Rock,2,7,4,True
1716,3-day Pass,2025-05-03,28,Female,3,8.35,11.32,66.34,Cash,Electronic,8,9,2,False
1717,VIP,2025-05-02,27,Male,2,18.84,20.8,47.56,Cash,Hip-Hop,4,6,6,False
1718,VIP,2025-05-03,23,Male,1,19.72,51.64,13.82,Card,Electronic,1,10,9,True
1719,VIP,2025-05-02,25,Male,5,41.89,37.37,22.83,Card,Electronic,5,8,4,False
1720,3-day Pass,2025-05-03,27,Male,2,12.55,11.25,41.25,Cash,Pop,5,6,2,True
1721,3-day Pass,2025-05-01,26,Female,5,21.14,42.92,77.49,Card,Pop,8,9,10,True
1722,1-day Pass,2025-05-03,23,Female,1,41.85,18.59,37.87,Festival App,Pop,8,8,6,True
1263,3-day Pass,2025-05-01,27,Male,1,27.58,56.25,91.22,Festival App,Pop,6,10,8,True
731,3-day Pass,2025-05-03,27,Female,2,15.46,54.24,80.24,Cash,Pop,8,5,2,True
1723,3-day Pass,2025-05-03,26,Male,3,26.8,37.05,33.61,Card,Pop,8,6,3,True
1724,1-day Pass,2025-05-01,23,Male,2,33.91,8.54,85.78,Cash,Electronic,8,8,2,False
1725,3-day Pass,2025-05-01,25,Female,3,39.35,42.53,12.71,Card,Hip-Hop,9,7,5,False
1726,3-day Pass,2025-05-01,33,Male,1,34.48,22.98,48.94,Cash,Pop,9,2,4,True
1727,1-day Pass,2025-05-02,31,Male,3,14.59,32.86,59.22,Card,Rock,8,10,4,True
1728,1-day Pass,2025-05-02,26,Female,5,9.51,16.91,16.7,Cash,Pop,6,8,1,True
1729,1-day Pass,2025-05-03,29,Female,1,17.31,14.65,83.89,Card,Pop,1,10,8,True
1730,1-day Pass,2025-05-01,18,Female,3,46.09,30.33,41.7,Festival App,Pop,8,9,3,True
1731,1-day Pass,2025-05-01,27,Female,3,49.51,10.65,95.01,Card,Reggaeton,9,10,2,True
1732,3-day Pass,2025-05-02,22,Male,5,35.24,45.8,31.53,Card,Pop,6,8,3,True
1733,3-day Pass,2025-05-03,28,Female,3,48.78,8.27,5.62,Cash,Pop,1,7,2,True
1734,3-day Pass,2025-05-02,20,Male,2,30.22,9.08,90.63,Card,Hip-Hop,1,8,10,False
1735,3-day Pass,2025-05-03,21,Male,4,39.54,1.51,13.01,Cash,Rock,1,10,9,False
1736,3-day Pass,2025-05-03,24,Female,3,25.12,35.8,72.03,Card,Rock,8,8,4,True
1737,3-day Pass,2025-05-01,25,Male,2,43.01,3.55,24.34,Card,Pop,8,7,4,True
1738,3-day Pass,2025-05-03,27,Male,2,32.78,3.97,59.55,Card,Hip-Hop,5,10,8,True
1739,3-day Pass,2025-05-03,22,Male,3,47.43,44.91,38.79,Card,Rock,8,10,9,False
1740,VIP,2025-05-02,23,Male,5,44.06,58.9,27.61,Card,Rock,4,5,2,True
1741,3-day Pass,2025-05-02,27,Male,3,48.4,47.05,8.33,Card,Hip-Hop,2,9,3,True
68,3-day Pass,2025-05-01,26,Female,1,20.36,48.08,5.02,Cash,Reggaeton,8,9,3,True
1742,VIP,2025-05-03,27,Female,5,31.55,47.0,60.18,Card,Rock,8,9,8,True
1743,1-day Pass,2025-05-01,23,Female,5,0.99,52.23,61.41,Cash,Electronic,6,6,3,True
1744,3-day Pass,2025-05-01,25,Male,5,12.46,31.57,10.45,Cash,Hip-Hop,3,9,3,True
1745,1-day Pass,2025-05-02,26,Female,1,33.74,30.6,28.26,Card,Rock,6,8,5,True
1746,1-day Pass,2025-05-03,29,Female,2,26.42,4.11,98.7,Card,Rock,7,10,6,True
1747,3-day Pass,2025-05-01,25,Female,4,31.17,12.22,50.31,Card,Hip-Hop,4,9,6,False
1748,VIP,2025-05-03,26,Female,2,5.44,9.3,80.5,Cash,Hip-Hop,8,7,9,False
1749,3-day Pass,2025-05-01,23,Female,4,22.62,38.04,92.09,Card,Hip-Hop,6,8,8,True
1750,3-day Pass,2025-05-02,28,Male,3,16.4,19.88,29.77,Card,Hip-Hop,8,9,3,False
1751,3-day Pass,2025-05-03,24,Female,4,44.9,6.18,40.68,Card,Pop,6,10,7,True
1752,VIP,2025-05-03,30,Female,4,17.48,4.82,17.12,Card,Pop,9,9,5,True
1753,VIP,2025-05-01,20,Female,3,41.88,56.42,77.41,Cash,Rock,8,7,6,True
1754,1-day Pass,2025-05-02,34,Other,3,13.09,6.3,57.64,Cash,Electronic,8,7,4,True
1755,3-day Pass,2025-05-02,24,Female,2,4.24,34.68,87.04,Card,Electronic,8,8,4,True
1756,3-day Pass,2025-05-03,21,Female,4,25.86,23.74,49.96,Cash,Electronic,10,9,6,False
1757,3-day Pass,2025-05-02,21,Male,4,46.7,47.75,63.55,Cash,Rock,1,7,8,True
1758,1-day Pass,2025-05-02,30,Female,4,22.43,5.71,56.67,Card,Pop,4,10,2,True
1759,3-day Pass,2025-05-03,18,Male,3,27.98,11.0,47.32,Card,Reggaeton,3,1,3,False
1760,3-day Pass,2025-05-03,22,Female,2,35.64,2.45,8.58,Card,Reggaeton,7,7,5,True
1761,1-day Pass,2025-05-03,18,Female,4,12.33,31.02,65.74,Cash,Pop,8,8,6,True
732,VIP,2025-05-01,27,Female,3,25.5,20.76,5.63,Card,Pop,1,9,3,True
1762,3-day Pass,2025-05-01,24,Male,3,31.29,50.78,70.59,Cash,Reggaeton,5,8,5,True
1763,1-day Pass,2025-05-02,26,Female,4,25.78,48.37,91.32,Card,Hip-Hop,8,10,6,False
1764,1-day Pass,2025-05-01,18,Male,4,15.96,23.96,66.87,Cash,Hip-Hop,8,9,6,True
1765,3-day Pass,2025-05-03,27,Female,3,10.14,38.74,6.45,Card,Pop,4,10,5,True
1766,1-day Pass,2025-05-01,33,Male,4,35.92,31.06,4.33,Card,Pop,8,8,6,False
1767,3-day Pass,2025-05-02,23,Female,4,10.74,51.21,67.73,Cash,Electronic,7,7,5,True
1768,3-day Pass,2025-05-03,23,Male,3,17.15,21.18,40.02,Card,Pop,5,8,5,True
1769,3-day Pass,2025-05-01,18,Male,2,37.25,27.07,1.82,Cash,Pop,7,9,1,True
414,3-day Pass,2025-05-03,28,Female,4,26.25,20.24,47.07,Card,Reggaeton,8,9,4,False
1770,VIP,2025-05-03,33,Female,5,25.4,10.19,97.04,Card,Electronic,3,9,3,False
388,3-day Pass,2025-05-02,22,Female,5,12.95,59.27,10.99,Card,Pop,2,9,4,True
1771,1-day Pass,2025-05-01,19,Female,2,2.67,38.5,59.01,Cash,Rock,8,10,5,True
1772,1-day Pass,2025-05-02,19,Male,3,9.78,14.58,90.8,Card,Rock,4,9,2,True
1773,3-day Pass,2025-05-03,27,Male,2,44.18,0.19,44.58,Card,Pop,2,7,2,False
1774,1-day Pass,2025-05-03,29,Female,3,8.62,31.46,94.15,Cash,Pop,3,10,6,True
1775,3-day Pass,2025-05-03,34,Female,2,7.04,24.11,33.06,Card,Hip-Hop,8,6,7,True
142,3-day Pass,2025-05-01,21,Female,5,6.14,55.05,62.78,Card,Pop,8,7,3,True
1776,3-day Pass,2025-05-02,25,Female,5,41.83,36.21,8.14,Card,Rock,9,9,3,True
1777,1-day Pass,2025-05-03,18,Male,5,3.68,18.49,64.31,Cash,Hip-Hop,10,7,6,False
1778,1-day Pass,2025-05-02,20,Male,5,49.68,41.62,15.03,Cash,Electronic,8,9,3,True
1779,3-day Pass,2025-05-01,22,Female,3,26.14,9.5,65.39,Card,Rock,4,8,6,True
1780,1-day Pass,2025-05-01,31,Male,3,8.96,3.93,62.51,Card,Pop,1,7,1,True
1781,1-day Pass,2025-05-02,30,Female,3,26.32,20.98,87.99,Festival App,Pop,8,9,3,False
788,VIP,2025-05-02,32,Male,4,0.58,28.63,28.54,Card,Hip-Hop,9,10,3,True
1782,3-day Pass,2025-05-02,30,Female,5,20.52,22.09,52.62,Festival App,Hip-Hop,8,4,7,True
1783,VIP,2025-05-03,34,Other,3,38.52,19.34,83.7,Card,Rock,10,5,2,True
1784,3-day Pass,2025-05-02,25,Female,4,28.11,3.24,78.83,Card,Pop,3,9,3,True
1785,3-day Pass,2025-05-01,20,Female,4,24.7,39.99,70.03,Card,Hip-Hop,4,10,7,False
1786,1-day Pass,2025-05-02,18,Male,4,40.03,1.11,92.29,Cash,Reggaeton,1,10,2,True
1787,3-day Pass,2025-05-01,24,Female,5,24.79,11.25,12.96,Card,Pop,2,7,4,True
205,1-day Pass,2025-05-03,23,Female,3,45.73,13.83,21.02,Card,Rock,6,9,10,False
1788,1-day Pass,2025-05-01,20,Female,3,46.65,59.59,90.64,Card,Electronic,8,10,2,True
1789,1-day Pass,2025-05-03,18,Male,5,42.47,46.43,51.24,Card,Rock,1,8,9,False
1790,3-day Pass,2025-05-02,19,Other,3,47.46,31.17,93.14,Festival App,Electronic,8,9,6,False
1791,3-day Pass,2025-05-01,25,Female,4,8.83,26.47,89.6,Card,Electronic,3,6,4,True
1792,VIP,2025-05-01,28,Female,3,44.71,26.93,63.51,Card,Electronic,6,7,9,True
1793,3-day Pass,2025-05-02,23,Male,4,42.15,0.67,34.62,Cash,Reggaeton,2,10,4,False
1794,3-day Pass,2025-05-02,19,Male,4,26.87,33.45,73.96,Card,Rock,2,8,6,False
1795,3-day Pass,2025-05-02,28,Male,3,38.73,13.71,92.8,Card,Pop,8,8,2,False
1796,VIP,2025-05-01,20,Female,4,9.61,10.8,32.78,Cash,Reggaeton,9,8,9,True
1797,VIP,2025-05-01,26,Male,3,25.48,15.14,68.12,Card,Electronic,1,5,5,True
1798,3-day Pass,2025-05-02,27,Male,5,39.04,13.46,32.99,Card,Hip-Hop,8,7,3,False
1799,1-day Pass,2025-05-02,18,Female,1,14.48,24.33,91.89,Cash,Pop,1,8,3,True
1800,1-day Pass,2025-05-03,27,Female,5,5.47,42.37,12.39,Card,Electronic,5,7,4,True
1801,3-day Pass,2025-05-03,28,Female,3,36.44,57.79,73.34,Card,Hip-Hop,4,9,9,False
1802,1-day Pass,2025-05-01,21,Male,2,28.13,38.17,55.49,Card,Hip-Hop,2,9,2,True
1803,3-day Pass,2025-05-02,26,Female,4,6.46,59.95,55.32,Cash,Hip-Hop,3,8,2,False
1804,1-day Pass,2025-05-01,31,Male,2,15.97,50.45,19.48,Cash,Pop,8,8,2,True
1805,3-day Pass,2025-05-01,26,Female,3,6.67,27.67,16.19,Card,Rock,8,10,4,False
1806,3-day Pass,2025-05-03,20,Female,3,48.9,10.37,61.55,Cash,Hip-Hop,2,10,7,False
1807,3-day Pass,2025-05-01,32,Male,5,49.13,53.22,31.33,Card,Pop,8,9,2,True
1808,VIP,2025-05-02,27,Female,5,12.09,35.34,25.34,Card,Reggaeton,5,10,6,True
1809,3-day Pass,2025-05-03,18,Female,3,43.84,50.39,88.98,Card,Rock,2,7,3,True
1810,3-day Pass,2025-05-01,28,Male,2,38.38,12.37,84.22,Card,Rock,1,9,2,True
1811,3-day Pass,2025-05-01,21,Female,4,23.47,7.8,33.31,Card,Pop,8,10,5,False
1812,3-day Pass,2025-05-03,26,Female,3,49.44,3.44,39.98,Card,Pop,8,8,8,True
1813,3-day Pass,2025-05-03,18,Male,3,6.98,47.82,39.27,Card,Rock,4,8,6,True
1814,3-day Pass,2025-05-01,31,Female,2,28.5,46.8,11.51,Card,Hip-Hop,4,10,3,True
1815,3-day Pass,2025-05-01,23,Female,1,9.65,55.03,10.79,Cash,Pop,6,9,3,True
1816,3-day Pass,2025-05-02,32,Male,3,49.79,51.39,7.03,Card,Reggaeton,1,10,3,True
1817,VIP,2025-05-03,18,Male,3,23.77,24.45,11.19,Card,Hip-Hop,10,9,2,False
1818,1-day Pass,2025-05-01,19,Male,5,16.8,54.9,81.64,Card,Electronic,6,10,2,True
1819,3-day Pass,2025-05-02,22,Male,4,1.21,37.41,57.77,Card,Pop,8,9,6,True
1820,3-day Pass,2025-05-03,29,Female,4,33.71,7.52,2.81,Card,Rock,5,9,2,True
1821,1-day Pass,2025-05-03,24,Other,5,30.36,40.85,23.14,Cash,Pop,8,10,2,True
1822,3-day Pass,2025-05-02,29,Female,3,3.9,22.43,55.62,Card,Pop,1,8,2,True
1823,3-day Pass,2025-05-03,29,Male,3,14.91,12.28,46.43,Festival App,Pop,5,9,9,True
1824,3-day Pass,2025-05-03,18,Female,5,6.86,54.91,98.4,Card,Rock,6,7,1,False
1825,VIP,2025-05-02,30,Female,3,40.69,8.88,64.1,Card,Hip-Hop,8,8,4,True
1826,3-day Pass,2025-05-02,19,Male,3,25.15,37.58,58.84,Card,Rock,8,8,4,True
1827,VIP,2025-05-03,18,Male,2,19.65,11.1,19.84,Card,Hip-Hop,8,9,6,True
1136,1-day Pass,2025-05-03,30,Female,3,40.31,9.45,95.68,Card,Pop,6,10,10,True
1828,3-day Pass,2025-05-02,18,Male,5,22.31,6.5,81.56,Card,Rock,6,8,3,True
1829,3-day Pass,2025-05-02,29,Female,3,46.1,43.34,82.21,Cash,Hip-Hop,7,8,8,False
738,3-day Pass,2025-05-03,29,Female,3,5.45,53.79,12.99,Card,Hip-Hop,9,8,5,False
1830,3-day Pass,2025-05-02,19,Female,3,46.47,22.52,51.38,Card,Rock,4,8,3,True
1831,3-day Pass,2025-05-01,27,Male,4,13.61,43.45,62.8,Cash,Electronic,1,9,2,False
1832,3-day Pass,2025-05-03,28,Male,3,13.16,15.11,49.92,Card,Pop,8,7,1,False
1833,1-day Pass,2025-05-02,25,Female,4,26.49,52.04,8.09,Card,Electronic,8,9,6,False
96,3-day Pass,2025-05-02,18,Female,3,36.87,2.3,37.12,Card,Pop,6,8,4,True
1834,3-day Pass,2025-05-03,28,Other,4,10.63,31.09,13.37,Card,Hip-Hop,6,5,1,False
1835,3-day Pass,2025-05-01,29,Female,2,27.48,33.47,21.41,Cash,Rock,6,8,8,True
1836,3-day Pass,2025-05-03,24,Female,3,33.14,33.6,78.01,Card,Rock,4,8,2,True
1837,3-day Pass,2025-05-01,18,Female,3,30.15,25.68,47.01,Card,Rock,6,8,2,False
1838,3-day Pass,2025-05-02,26,Female,2,48.47,4.0,50.27,Cash,Pop,1,8,8,True
1324,3-day Pass,2025-05-01,23,Female,3,8.53,14.44,6.77,Cash,Rock,1,10,3,True
1839,1-day Pass,2025-05-01,20,Male,2,45.59,40.99,75.59,Card,Rock,8,9,4,True
1840,3-day Pass,2025-05-01,28,Male,1,2.22,56.21,33.62,Card,Hip-Hop,10,8,5,True
1841,VIP,2025-05-02,29,Female,2,2.48,5.17,66.36,Card,Rock,3,7,6,True
1842,1-day Pass,2025-05-03,24,Male,4,47.66,25.6,95.94,Festival App,Hip-Hop,5,7,9,True
1843,VIP,2025-05-01,25,Male,5,48.21,41.59,34.35,Cash,Hip-Hop,1,9,5,False
1844,VIP,2025-05-02,26,Female,4,28.31,48.13,31.74,Cash,Rock,7,9,6,False
1845,3-day Pass,2025-05-01,27,Male,3,7.21,33.69,9.66,Card,Pop,8,8,6,True
1846,VIP,2025-05-02,30,Female,3,32.13,7.05,46.19,Card,Rock,4,7,7,True
1847,3-day Pass,2025-05-01,27,Female,4,47.32,40.73,95.12,Cash,Reggaeton,1,1,5,False
1848,VIP,2025-05-03,22,Female,4,13.95,11.15,13.23,Cash,Reggaeton,8,7,4,False
1849,3-day Pass,2025-05-02,21,Male,5,48.24,46.15,56.34,Card,Rock,8,10,3,False
1850,VIP,2025-05-01,28,Female,2,44.91,31.61,93.65,Card,Electronic,8,10,3,False
1851,VIP,2025-05-01,26,Female,3,23.65,49.31,8.93,Card,Rock,3,5,8,False
1852,VIP,2025-05-03,20,Male,3,8.56,38.81,64.07,Cash,Hip-Hop,10,8,9,False
1853,1-day Pass,2025-05-01,28,Male,4,13.46,17.93,12.15,Card,Pop,6,10,4,True
1854,1-day Pass,2025-05-03,21,Female,5,0.24,43.86,44.92,Cash,Rock,5,8,3,True
1855,3-day Pass,2025-05-01,25,Female,4,5.66,47.87,29.41,Card,Rock,1,6,6,False
1856,VIP,2025-05-01,25,Male,1,25.92,53.22,28.79,Festival App,Pop,4,7,6,True
1857,1-day Pass,2025-05-03,28,Male,4,15.99,59.43,50.48,Card,Hip-Hop,8,7,8,True
1097,3-day Pass,2025-05-01,28,Male,3,1.25,41.57,71.53,Card,Pop,8,6,7,True
666,3-day Pass,2025-05-02,26,Female,4,24.16,23.9,65.03,Card,Pop,5,7,1,True
1858,3-day Pass,2025-05-03,18,Male,4,8.03,37.73,83.2,Card,Pop,1,8,6,True
1859,VIP,2025-05-01,25,Male,4,10.06,8.84,23.41,Card,Rock,8,10,3,False
1860,VIP,2025-05-01,26,Male,3,20.83,17.22,53.08,Card,Reggaeton,8,7,4,True
1861,VIP,2025-05-02,26,Male,4,11.01,14.56,58.97,Card,Rock,9,10,6,True
1862,3-day Pass,2025-05-03,18,Male,2,21.56,42.28,35.96,Cash,Pop,9,9,8,True
1863,3-day Pass,2025-05-01,30,Female,4,10.44,25.83,54.52,Card,Hip-Hop,1,7,7,False
298,VIP,2025-05-01,26,Female,2,48.89,7.76,38.02,Cash,Hip-Hop,5,1,6,True
1864,3-day Pass,2025-05-03,21,Male,3,14.04,22.12,76.99,Cash,Pop,4,7,7,True
837,3-day Pass,2025-05-02,27,Female,2,35.39,29.88,5.55,Card,Rock,9,7,4,True
1865,1-day Pass,2025-05-02,22,Female,3,6.08,50.28,2.17,Card,Rock,8,9,8,True
1068,3-day Pass,2025-05-02,22,Male,5,1.93,49.12,31.49,Cash,Hip-Hop,8,7,7,True
1866,1-day Pass,2025-05-01,29,Female,3,9.67,59.7,38.56,Card,Hip-Hop,5,10,6,True
230,VIP,2025-05-02,26,Female,2,49.39,38.11,82.48,Cash,Rock,3,7,3,True
1867,3-day Pass,2025-05-03,24,Male,1,9.58,19.77,76.16,Card,Rock,8,10,3,True
1868,3-day Pass,2025-05-03,22,Female,4,13.52,36.9,60.83,Card,Rock,1,7,3,True
1869,VIP,2025-05-02,31,Female,3,35.14,31.44,20.31,Card,Pop,4,7,3,True
115,3-day Pass,2025-05-03,27,Female,4,24.2,23.78,36.94,Card,Rock,8,8,4,False
1870,3-day Pass,2025-05-03,26,Female,5,0.67,31.95,67.13,Card,Hip-Hop,1,7,10,True
1506,VIP,2025-05-01,24,Female,5,5.85,8.37,74.47,Card,Pop,9,8,4,True
1871,3-day Pass,2025-05-03,26,Other,2,43.59,12.38,93.33,Card,Reggaeton,6,9,6,True
1872,3-day Pass,2025-05-03,20,Other,3,42.53,46.58,81.14,Cash,Pop,4,7,4,True
1313,1-day Pass,2025-05-02,20,Female,3,15.7,21.01,60.61,Card,Pop,6,7,2,True
1873,1-day Pass,2025-05-01,24,Male,3,4.71,21.73,35.6,Card,Hip-Hop,8,6,4,True
1874,VIP,2025-05-01,29,Female,5,17.78,1.26,48.04,Cash,Electronic,8,8,4,False
1875,3-day Pass,2025-05-01,21,Female,4,38.58,54.33,7.65,Card,Rock,8,8,3,True
1876,3-day Pass,2025-05-03,28,Female,3,27.38,39.7,59.71,Festival App,Reggaeton,8,4,3,True
1877,3-day Pass,2025-05-01,31,Female,5,15.75,56.96,80.59,Cash,Rock,7,8,10,True
1878,1-day Pass,2025-05-03,20,Female,2,32.33,10.37,78.06,Cash,Electronic,8,9,10,True
1879,3-day Pass,2025-05-03,20,Female,4,26.91,30.32,2.82,Cash,Reggaeton,5,9,6,True
1880,3-day Pass,2025-05-02,19,Female,2,18.62,43.39,82.31,Card,Electronic,2,8,7,False
1881,3-day Pass,2025-05-02,23,Female,5,14.04,19.47,14.34,Cash,Reggaeton,1,8,9,True
1882,VIP,2025-05-02,18,Female,5,42.84,46.63,57.09,Card,Hip-Hop,8,9,8,True
1883,3-day Pass,2025-05-01,26,Other,3,45.06,58.48,61.48,Card,Rock,8,8,3,True
1884,VIP,2025-05-02,27,Female,4,20.18,52.96,46.12,Card,Pop,10,6,7,False
1885,3-day Pass,2025-05-02,28,Female,4,28.8,18.48,58.06,Festival App,Rock,8,7,8,False
1886,3-day Pass,2025-05-01,18,Female,3,32.03,23.2,0.38,Card,Rock,6,9,6,True
1887,3-day Pass,2025-05-01,24,Female,5,21.83,57.95,30.27,Card,Hip-Hop,10,9,5,False
1888,VIP,2025-05-03,21,Female,4,40.19,55.1,48.39,Card,Rock,8,8,8,True
1889,1-day Pass,2025-05-02,23,Female,2,10.48,28.92,73.15,Card,Hip-Hop,3,8,8,True
1890,3-day Pass,2025-05-03,30,Female,2,22.74,47.21,59.45,Card,Rock,4,8,9,True
965,3-day Pass,2025-05-01,24,Male,2,10.14,56.45,99.67,Card,Rock,1,8,2,True
1891,3-day Pass,2025-05-01,28,Male,3,49.34,19.23,54.93,Festival App,Pop,5,10,10,False
1892,3-day Pass,2025-05-03,18,Male,5,32.03,14.08,72.91,Cash,Pop,3,7,7,True
1370,1-day Pass,2025-05-03,27,Other,2,29.09,44.27,8.81,Card,Pop,1,8,8,False
1893,3-day Pass,2025-05-02,26,Female,2,4.32,15.41,95.77,Card,Electronic,4,9,6,True
1894,3-day Pass,2025-05-01,26,Female,3,42.34,58.88,27.2,Card,Electronic,2,10,1,True
1895,VIP,2025-05-03,23,Female,5,13.39,2.46,43.83,Card,Pop,8,7,6,True
1896,3-day Pass,2025-05-03,30,Female,5,38.74,34.25,53.39,Card,Rock,8,8,3,True
1897,VIP,2025-05-01,18,Female,4,37.23,51.26,97.83,Card,Pop,4,8,2,True
1898,3-day Pass,2025-05-03,22,Female,3,28.2,56.21,16.43,Card,Rock,8,9,9,True
1899,1-day Pass,2025-05-02,26,Female,2,28.93,25.31,40.15,Cash,Reggaeton,4,7,5,True
1900,VIP,2025-05-02,31,Female,3,2.72,56.39,42.19,Card,Pop,1,8,7,True
1901,1-day Pass,2025-05-03,22,Male,5,16.45,34.31,40.06,Cash,Rock,4,2,3,True
1902,VIP,2025-05-01,30,Male,3,31.85,53.69,57.0,Cash,Pop,8,9,4,False
1903,3-day Pass,2025-05-03,22,Female,4,31.3,6.65,31.23,Card,Reggaeton,8,10,10,True
1904,3-day Pass,2025-05-03,28,Male,1,4.02,29.04,56.95,Card,Rock,6,10,4,True
1905,3-day Pass,2025-05-03,21,Female,2,14.98,45.35,20.88,Card,Rock,8,9,5,True
1906,1-day Pass,2025-05-03,23,Male,2,5.8,39.37,87.19,Card,Rock,2,10,2,False
1907,3-day Pass,2025-05-01,24,Male,5,39.34,15.43,8.19,Card,Rock,8,9,6,False
1908,VIP,2025-05-03,29,Male,2,4.96,29.79,81.74,Festival App,Rock,5,7,3,True
317,3-day Pass,2025-05-03,22,Female,1,46.62,50.38,70.41,Card,Electronic,9,7,3,True
1909,3-day Pass,2025-05-03,32,Male,3,16.15,4.96,72.62,Festival App,Pop,8,7,10,True
1910,3-day Pass,2025-05-03,18,Female,3,46.96,53.46,8.49,Cash,Hip-Hop,2,10,2,True
1911,3-day Pass,2025-05-01,28,Female,2,13.66,7.5,92.4,Card,Electronic,6,7,4,False
1912,VIP,2025-05-01,18,Male,2,46.55,9.49,60.07,Cash,Rock,5,8,9,True
1913,VIP,2025-05-02,21,Female,5,41.14,29.47,45.72,Card,Rock,8,9,2,True
817,3-day Pass,2025-05-02,21,Female,4,48.59,21.94,11.52,Card,Rock,6,6,4,True
1914,VIP,2025-05-01,27,Female,2,41.88,16.75,93.39,Card,Rock,8,10,4,False
1915,3-day Pass,2025-05-03,21,Female,3,48.9,22.68,28.44,Card,Hip-Hop,7,5,6,True
1916,3-day Pass,2025-05-01,19,Female,1,18.92,41.52,59.51,Cash,Hip-Hop,8,9,2,True
1917,VIP,2025-05-02,19,Female,1,16.85,33.63,44.13,Cash,Hip-Hop,5,10,3,True
1918,3-day Pass,2025-05-03,18,Male,2,47.23,49.47,6.54,Card,Hip-Hop,8,7,5,False
1600,1-day Pass,2025-05-02,24,Female,5,39.05,9.72,34.57,Card,Pop,3,1,1,False
