ticket_id,attendance_date,gender,age,age_group,ticket_type,favourite_genre,group_size,group_type,is_multiday,recommend_to_friend
1222,2025-05-03,Female,27,25-34,1-day Pass,Rock,4,Group,False,True
1223,2025-05-02,Male,18,18-24,3-day Pass,Pop,3,Group,True,True
1224,2025-05-02,Female,28,25-34,3-day Pass,Rock,1,Individual,True,False
428,2025-05-03,Other,24,18-24,3-day Pass,Pop,4,Group,True,True
1225,2025-05-03,Male,20,18-24,3-day Pass,Hip-Hop,5,Group,True,True
1226,2025-05-03,Male,29,25-34,1-day Pass,Rock,5,Group,False,True
1227,2025-05-01,Female,27,25-34,3-day Pass,Reggaeton,3,Group,True,True
1228,2025-05-02,Female,30,25-34,3-day Pass,Pop,5,Group,True,False
1229,2025-05-03,Other,31,25-34,1-day Pass,Reggaeton,1,Individual,False,False
1230,2025-05-02,Other,30,25-34,3-day Pass,Electronic,3,Group,True,True
1231,2025-05-03,Male,25,25-34,3-day Pass,Reggaeton,2,Couple,True,False
1232,2025-05-03,Female,30,25-34,3-day Pass,Rock,5,Group,True,True
1233,2025-05-02,Female,24,18-24,1-day Pass,Reggaeton,2,Couple,False,True
1234,2025-05-03,Female,23,18-24,3-day Pass,Rock,1,Individual,True,True
1235,2025-05-01,Female,27,25-34,VIP,Pop,3,Group,True,True
646,2025-05-03,Female,29,25-34,3-day Pass,Hip-Hop,4,Group,True,False
1236,2025-05-03,Male,29,25-34,3-day Pass,Hip-Hop,3,Group,True,False
1237,2025-05-01,Female,26,25-34,3-day Pass,Electronic,4,Group,True,False
1238,2025-05-01,Other,20,18-24,1-day Pass,Pop,3,Group,False,False
1239,2025-05-02,Female,18,18-24,VIP,Pop,3,Group,True,True
1240,2025-05-02,Male,30,25-34,3-day Pass,Hip-Hop,5,Group,True,True
1241,2025-05-03,Male,19,18-24,3-day Pass,Hip-Hop,3,Group,True,False
1242,2025-05-03,Female,31,25-34,VIP,Pop,4,Group,True,False
1243,2025-05-02,Male,18,18-24,VIP,Rock,4,Group,True,False
1244,2025-05-02,Male,26,25-34,3-day Pass,Hip-Hop,2,Couple,True,True
645,2025-05-03,Male,25,25-34,3-day Pass,Hip-Hop,3,Group,True,True
1245,2025-05-02,Female,19,18-24,3-day Pass,Hip-Hop,2,Couple,True,True
1246,2025-05-01,Female,23,18-24,3-day Pass,Electronic,3,Group,True,False
1247,2025-05-02,Male,21,18-24,3-day Pass,Electronic,5,Group,True,True
1248,2025-05-03,Female,18,18-24,3-day Pass,Hip-Hop,5,Group,True,True
1249,2025-05-03,Female,28,25-34,3-day Pass,Rock,5,Group,True,False
1250,2025-05-01,Other,18,18-24,3-day Pass,Pop,3,Group,True,False
1251,2025-05-01,Male,19,18-24,1-day Pass,Pop,4,Group,False,True
1252,2025-05-01,Male,23,18-24,VIP,Rock,2,Couple,True,True
1253,2025-05-01,Female,18,18-24,3-day Pass,Rock,5,Group,True,True
1254,2025-05-01,Female,31,25-34,3-day Pass,Rock,5,Group,True,True
87,2025-05-02,Female,18,18-24,3-day Pass,Rock,5,Group,True,False
1255,2025-05-03,Male,25,25-34,3-day Pass,Pop,1,Individual,True,False
1256,2025-05-01,Male,28,25-34,3-day Pass,Hip-Hop,4,Group,True,False
1257,2025-05-02,Female,28,25-34,VIP,Rock,3,Group,True,False
1258,2025-05-02,Female,21,18-24,3-day Pass,Pop,4,Group,True,False
1259,2025-05-02,Male,21,18-24,1-day Pass,Pop,3,Group,False,True
1260,2025-05-01,Female,30,25-34,VIP,Pop,3,Group,True,False
1261,2025-05-01,Male,24,18-24,1-day Pass,Reggaeton,2,Couple,False,True
1262,2025-05-03,Female,28,25-34,1-day Pass,Electronic,3,Group,False,True
1263,2025-05-02,Male,27,25-34,1-day Pass,Rock,4,Group,False,True
1264,2025-05-03,Male,18,18-24,3-day Pass,Pop,5,Group,True,False
410,2025-05-03,Other,25,25-34,VIP,Rock,4,Group,True,True
339,2025-05-01,Other,25,25-34,VIP,Hip-Hop,1,Individual,True,True
660,2025-05-01,Female,26,25-34,VIP,Rock,3,Group,True,True
1265,2025-05-02,Male,29,25-34,3-day Pass,Hip-Hop,1,Individual,True,True
1266,2025-05-02,Female,24,18-24,3-day Pass,Electronic,2,Couple,True,True
1267,2025-05-02,Male,29,25-34,3-day Pass,Pop,3,Group,True,True
1268,2025-05-01,Female,20,18-24,3-day Pass,Hip-Hop,4,Group,True,True
1269,2025-05-01,Male,28,25-34,1-day Pass,Pop,2,Couple,False,True
1270,2025-05-03,Female,26,25-34,3-day Pass,Rock,3,Group,True,True
1271,2025-05-03,Female,26,25-34,3-day Pass,Rock,5,Group,True,True
1272,2025-05-03,Female,18,18-24,3-day Pass,Rock,2,Couple,True,False
1273,2025-05-03,Female,29,25-34,3-day Pass,Reggaeton,2,Couple,True,False
1274,2025-05-03,Male,27,25-34,3-day Pass,Rock,3,Group,True,True
1275,2025-05-01,Female,19,18-24,3-day Pass,Pop,3,Group,True,True
1276,2025-05-03,Male,25,25-34,3-day Pass,Hip-Hop,3,Group,True,False
1277,2025-05-02,Male,29,25-34,3-day Pass,Pop,5,Group,True,True
1278,2025-05-03,Male,23,18-24,3-day Pass,Pop,1,Individual,True,True
1279,2025-05-03,Female,18,18-24,3-day Pass,Rock,3,Group,True,False
1280,2025-05-01,Female,19,18-24,VIP,Pop,4,Group,True,True
1281,2025-05-01,Female,26,25-34,3-day Pass,Pop,4,Group,True,False
1282,2025-05-02,Female,24,18-24,1-day Pass,Pop,4,Group,False,True
1283,2025-05-02,Other,21,18-24,3-day Pass,Rock,2,Couple,True,True
1284,2025-05-03,Female,18,18-24,3-day Pass,Pop,1,Individual,True,False
1285,2025-05-03,Female,18,18-24,3-day Pass,Rock,4,Group,True,False
1286,2025-05-01,Female,18,18-24,3-day Pass,Rock,5,Group,True,False
1287,2025-05-02,Male,30,25-34,1-day Pass,Hip-Hop,1,Individual,False,True
1288,2025-05-01,Male,24,18-24,1-day Pass,Rock,3,Group,False,True
1289,2025-05-01,Female,28,25-34,3-day Pass,Pop,5,Group,True,True
1290,2025-05-01,Female,25,25-34,3-day Pass,Hip-Hop,1,Individual,True,True
1291,2025-05-02,Female,19,18-24,VIP,Pop,3,Group,True,True
1292,2025-05-01,Female,20,18-24,VIP,Pop,3,Group,True,True
1293,2025-05-02,Female,23,18-24,1-day Pass,Rock,5,Group,False,True
1294,2025-05-03,Male,27,25-34,VIP,Hip-Hop,2,Couple,True,True
1295,2025-05-03,Female,23,18-24,1-day Pass,Rock,4,Group,False,False
1296,2025-05-03,Male,28,25-34,VIP,Pop,5,Group,True,True
1297,2025-05-01,Male,31,25-34,3-day Pass,Electronic,4,Group,True,True
1298,2025-05-02,Female,29,25-34,3-day Pass,Hip-Hop,5,Group,True,True
1299,2025-05-03,Male,24,18-24,1-day Pass,Reggaeton,2,Couple,False,True
1300,2025-05-01,Male,25,25-34,3-day Pass,Pop,5,Group,True,False
1301,2025-05-03,Male,31,25-34,1-day Pass,Pop,2,Couple,False,True
1302,2025-05-01,Male,28,25-34,1-day Pass,Reggaeton,4,Group,False,True
1303,2025-05-03,Female,21,18-24,3-day Pass,Hip-Hop,1,Individual,True,True
1304,2025-05-01,Other,22,18-24,3-day Pass,Pop,3,Group,True,True
1305,2025-05-03,Male,26,25-34,3-day Pass,Pop,4,Group,True,True
1306,2025-05-01,Female,28,25-34,VIP,Pop,2,Couple,True,False
1307,2025-05-01,Female,21,18-24,VIP,Rock,3,Group,True,True
1308,2025-05-01,Female,25,25-34,1-day Pass,Rock,3,Group,False,True
1309,2025-05-03,Female,18,18-24,3-day Pass,Reggaeton,5,Group,True,False
1310,2025-05-01,Other,24,18-24,3-day Pass,Rock,5,Group,True,True
1311,2025-05-02,Male,18,18-24,1-day Pass,Rock,3,Group,False,True
1312,2025-05-03,Male,23,18-24,3-day Pass,Reggaeton,5,Group,True,True
1313,2025-05-03,Male,18,18-24,3-day Pass,Rock,5,Group,True,False
1314,2025-05-03,Female,30,25-34,3-day Pass,Electronic,3,Group,True,True
1315,2025-05-01,Female,26,25-34,3-day Pass,Rock,3,Group,True,False
1316,2025-05-03,Female,18,18-24,3-day Pass,Pop,2,Couple,True,False
1317,2025-05-02,Female,28,25-34,3-day Pass,Hip-Hop,3,Group,True,False
1318,2025-05-01,Male,25,25-34,3-day Pass,Pop,3,Group,True,False
1319,2025-05-03,Male,25,25-34,3-day Pass,Rock,3,Group,True,True
1320,2025-05-01,Other,28,25-34,1-day Pass,Rock,3,Group,False,False
1321,2025-05-01,Male,29,25-34,3-day Pass,Rock,5,Group,True,True
1322,2025-05-01,Male,31,25-34,1-day Pass,Hip-Hop,4,Group,False,False
1323,2025-05-03,Female,27,25-34,3-day Pass,Hip-Hop,5,Group,True,False
1324,2025-05-02,Female,18,18-24,3-day Pass,Pop,5,Group,True,False
1325,2025-05-03,Female,27,25-34,VIP,Rock,4,Group,True,False
1326,2025-05-03,Female,29,25-34,3-day Pass,Rock,4,Group,True,True
1327,2025-05-03,Male,28,25-34,3-day Pass,Rock,3,Group,True,False
1328,2025-05-01,Female,23,18-24,3-day Pass,Electronic,2,Couple,True,True
1329,2025-05-02,Male,18,18-24,3-day Pass,Hip-Hop,2,Couple,True,True
1330,2025-05-03,Female,18,18-24,3-day Pass,Hip-Hop,2,Couple,True,True
225,2025-05-01,Other,28,25-34,1-day Pass,Rock,5,Group,False,True
1331,2025-05-01,Female,19,18-24,VIP,Rock,3,Group,True,False
1332,2025-05-02,Other,30,25-34,3-day Pass,Pop,3,Group,True,True
1333,2025-05-03,Female,23,18-24,3-day Pass,Pop,2,Couple,True,False
1334,2025-05-01,Male,22,18-24,1-day Pass,Reggaeton,3,Group,False,True
1335,2025-05-02,Female,31,25-34,3-day Pass,Pop,1,Individual,True,True
1336,2025-05-01,Other,19,18-24,3-day Pass,Pop,1,Individual,True,True
1337,2025-05-01,Female,21,18-24,3-day Pass,Rock,1,Individual,True,True
1338,2025-05-03,Female,23,18-24,3-day Pass,Rock,4,Group,True,True
1339,2025-05-03,Female,29,25-34,VIP,Rock,5,Group,True,True
525,2025-05-01,Female,19,18-24,3-day Pass,Pop,4,Group,True,True
1340,2025-05-03,Female,31,25-34,VIP,Electronic,1,Individual,True,True
1341,2025-05-02,Other,31,25-34,3-day Pass,Pop,3,Group,True,True
1342,2025-05-02,Female,27,25-34,3-day Pass,Hip-Hop,3,Group,True,True
1343,2025-05-03,Male,23,18-24,3-day Pass,Pop,2,Couple,True,True
1344,2025-05-01,Female,30,25-34,1-day Pass,Rock,3,Group,False,False
1345,2025-05-02,Female,26,25-34,1-day Pass,Hip-Hop,5,Group,False,False
1346,2025-05-01,Female,23,18-24,1-day Pass,Pop,4,Group,False,False
1347,2025-05-03,Male,21,18-24,VIP,Hip-Hop,2,Couple,True,True
1348,2025-05-03,Male,19,18-24,1-day Pass,Pop,1,Individual,False,True
1349,2025-05-03,Female,24,18-24,3-day Pass,Pop,5,Group,True,True
1350,2025-05-03,Female,29,25-34,3-day Pass,Pop,4,Group,True,False
1351,2025-05-03,Other,25,25-34,VIP,Pop,3,Group,True,False
1352,2025-05-01,Male,31,25-34,3-day Pass,Reggaeton,5,Group,True,False
1353,2025-05-01,Male,27,25-34,3-day Pass,Electronic,4,Group,True,True
1354,2025-05-01,Male,23,18-24,3-day Pass,Reggaeton,4,Group,True,True
1355,2025-05-02,Female,29,25-34,3-day Pass,Hip-Hop,3,Group,True,True
1356,2025-05-01,Female,27,25-34,3-day Pass,Rock,2,Couple,True,True
1357,2025-05-01,Female,30,25-34,VIP,Hip-Hop,4,Group,True,False
1358,2025-05-03,Female,21,18-24,1-day Pass,Reggaeton,2,Couple,False,False
1359,2025-05-02,Female,22,18-24,3-day Pass,Pop,5,Group,True,False
1360,2025-05-03,Other,27,25-34,3-day Pass,Electronic,2,Couple,True,False
1361,2025-05-01,Male,27,25-34,3-day Pass,Rock,4,Group,True,False
1362,2025-05-02,Female,29,25-34,1-day Pass,Rock,2,Couple,False,True
1363,2025-05-02,Female,18,18-24,3-day Pass,Electronic,2,Couple,True,True
1364,2025-05-02,Male,28,25-34,1-day Pass,Electronic,3,Group,False,True
1365,2025-05-02,Female,25,25-34,1-day Pass,Rock,4,Group,False,True
1366,2025-05-03,Female,23,18-24,3-day Pass,Hip-Hop,3,Group,True,True
1367,2025-05-01,Female,28,25-34,3-day Pass,Rock,3,Group,True,True
684,2025-05-03,Female,23,18-24,VIP,Pop,3,Group,True,True
1368,2025-05-03,Female,29,25-34,3-day Pass,Rock,3,Group,True,True
1369,2025-05-01,Female,30,25-34,1-day Pass,Pop,5,Group,False,True
1370,2025-05-02,Male,25,25-34,1-day Pass,Reggaeton,4,Group,False,False
1371,2025-05-02,Female,26,25-34,1-day Pass,Reggaeton,4,Group,False,True
1372,2025-05-02,Male,27,25-34,3-day Pass,Rock,3,Group,True,False
1373,2025-05-02,Female,29,25-34,3-day Pass,Reggaeton,4,Group,True,True
1374,2025-05-02,Female,29,25-34,3-day Pass,Electronic,2,Couple,True,False
1375,2025-05-03,Other,23,18-24,3-day Pass,Rock,5,Group,True,False
1376,2025-05-01,Other,23,18-24,1-day Pass,Pop,2,Couple,False,True
1377,2025-05-01,Male,25,25-34,1-day Pass,Hip-Hop,4,Group,False,True
1378,2025-05-02,Male,27,25-34,3-day Pass,Rock,2,Couple,True,False
1379,2025-05-01,Female,18,18-24,3-day Pass,Rock,3,Group,True,False
1380,2025-05-03,Female,26,25-34,3-day Pass,Pop,3,Group,True,True
1381,2025-05-03,Male,27,25-34,3-day Pass,Reggaeton,3,Group,True,True
1382,2025-05-02,Female,18,18-24,3-day Pass,Electronic,4,Group,True,False
1383,2025-05-02,Male,18,18-24,VIP,Rock,4,Group,True,True
1384,2025-05-01,Male,29,25-34,1-day Pass,Rock,3,Group,False,False
1385,2025-05-01,Female,24,18-24,1-day Pass,Rock,3,Group,False,False
1386,2025-05-01,Female,22,18-24,3-day Pass,Rock,3,Group,True,True
1387,2025-05-03,Other,29,25-34,3-day Pass,Rock,5,Group,True,True
1388,2025-05-02,Female,22,18-24,3-day Pass,Reggaeton,4,Group,True,True
1389,2025-05-03,Male,21,18-24,3-day Pass,Rock,3,Group,True,False
1390,2025-05-03,Female,23,18-24,3-day Pass,Pop,4,Group,True,True
1091,2025-05-03,Female,28,25-34,VIP,Electronic,5,Group,True,False
1391,2025-05-03,Male,25,25-34,3-day Pass,Electronic,2,Couple,True,True
1392,2025-05-03,Other,18,18-24,1-day Pass,Hip-Hop,4,Group,False,True
822,2025-05-01,Female,23,18-24,3-day Pass,Reggaeton,2,Couple,True,True
46,2025-05-03,Other,30,25-34,3-day Pass,Rock,2,Couple,True,True
1393,2025-05-01,Female,20,18-24,3-day Pass,Rock,4,Group,True,False
1394,2025-05-02,Female,27,25-34,3-day Pass,Rock,4,Group,True,True
1395,2025-05-02,Male,21,18-24,VIP,Rock,5,Group,True,False
1396,2025-05-03,Male,26,25-34,1-day Pass,Hip-Hop,2,Couple,False,True
1397,2025-05-01,Female,28,25-34,VIP,Pop,5,Group,True,True
1398,2025-05-03,Male,27,25-34,VIP,Reggaeton,3,Group,True,True
1399,2025-05-03,Female,30,25-34,3-day Pass,Rock,3,Group,True,True
1400,2025-05-03,Male,22,18-24,1-day Pass,Electronic,4,Group,False,True
1401,2025-05-01,Female,28,25-34,3-day Pass,Rock,5,Group,True,True
1402,2025-05-02,Male,18,18-24,3-day Pass,Hip-Hop,3,Group,True,True
1403,2025-05-01,Female,23,18-24,VIP,Pop,1,Individual,True,True
1404,2025-05-01,Female,27,25-34,3-day Pass,Hip-Hop,3,Group,True,False
1405,2025-05-03,Female,23,18-24,1-day Pass,Reggaeton,3,Group,False,True
1406,2025-05-02,Male,20,18-24,3-day Pass,Rock,1,Individual,True,True
1407,2025-05-02,Female,28,25-34,3-day Pass,Hip-Hop,3,Group,True,True
1408,2025-05-02,Female,31,25-34,3-day Pass,Rock,3,Group,True,True
1409,2025-05-01,Female,23,18-24,3-day Pass,Pop,3,Group,True,True
1275,2025-05-03,Male,21,18-24,3-day Pass,Electronic,3,Group,True,True
1410,2025-05-01,Male,22,18-24,1-day Pass,Pop,2,Couple,False,False
1411,2025-05-03,Male,26,25-34,VIP,Rock,2,Couple,True,True
1412,2025-05-01,Female,23,18-24,1-day Pass,Reggaeton,3,Group,False,True
1413,2025-05-02,Female,25,25-34,3-day Pass,Reggaeton,4,Group,True,True
1414,2025-05-03,Female,19,18-24,3-day Pass,Rock,5,Group,True,False
1415,2025-05-01,Female,30,25-34,VIP,Rock,3,Group,True,False
1416,2025-05-02,Male,21,18-24,VIP,Pop,4,Group,True,False
1417,2025-05-03,Female,31,25-34,3-day Pass,Rock,4,Group,True,False
1418,2025-05-02,Female,23,18-24,1-day Pass,Reggaeton,5,Group,False,False
1419,2025-05-03,Female,25,25-34,3-day Pass,Rock,5,Group,True,True
1337,2025-05-03,Female,29,25-34,3-day Pass,Hip-Hop,3,Group,True,False
1420,2025-05-03,Female,18,18-24,VIP,Pop,4,Group,True,True
1421,2025-05-01,Male,19,18-24,3-day Pass,Rock,3,Group,True,True
1422,2025-05-03,Female,28,25-34,3-day Pass,Rock,2,Couple,True,False
1423,2025-05-03,Other,25,25-34,VIP,Hip-Hop,5,Group,True,True
1424,2025-05-02,Female,27,25-34,3-day Pass,Reggaeton,4,Group,True,True
1425,2025-05-01,Male,21,18-24,VIP,Rock,4,Group,True,True
1426,2025-05-03,Male,18,18-24,3-day Pass,Hip-Hop,5,Group,True,True
1427,2025-05-01,Male,29,25-34,1-day Pass,Rock,4,Group,False,True
1428,2025-05-03,Female,25,25-34,3-day Pass,Rock,3,Group,True,True
1429,2025-05-01,Female,24,18-24,3-day Pass,Hip-Hop,5,Group,True,False
1430,2025-05-02,Male,31,25-34,1-day Pass,Pop,5,Group,False,False
1431,2025-05-01,Male,28,25-34,1-day Pass,Rock,4,Group,False,True
1432,2025-05-01,Male,24,18-24,VIP,Pop,5,Group,True,True
1433,2025-05-03,Male,18,18-24,VIP,Rock,3,Group,True,True
1434,2025-05-02,Female,27,25-34,3-day Pass,Reggaeton,3,Group,True,True
1435,2025-05-03,Female,27,25-34,VIP,Pop,2,Couple,True,True
1436,2025-05-03,Female,27,25-34,3-day Pass,Rock,5,Group,True,True
1437,2025-05-01,Female,18,18-24,3-day Pass,Pop,5,Group,True,False
1438,2025-05-03,Female,31,25-34,1-day Pass,Hip-Hop,5,Group,False,True
1439,2025-05-01,Female,26,25-34,3-day Pass,Electronic,3,Group,True,True
1440,2025-05-02,Female,27,25-34,3-day Pass,Reggaeton,4,Group,True,True
855,2025-05-03,Male,27,25-34,3-day Pass,Pop,3,Group,True,True
1441,2025-05-03,Other,29,25-34,1-day Pass,Rock,2,Couple,False,True
1371,2025-05-01,Male,18,18-24,1-day Pass,Rock,4,Group,False,False
1442,2025-05-01,Male,28,25-34,VIP,Pop,3,Group,True,True
1443,2025-05-01,Male,19,18-24,3-day Pass,Pop,3,Group,True,False
1444,2025-05-02,Male,20,18-24,3-day Pass,Electronic,2,Couple,True,True
1445,2025-05-03,Female,24,18-24,3-day Pass,Reggaeton,4,Group,True,False
1446,2025-05-03,Female,22,18-24,3-day Pass,Hip-Hop,3,Group,True,False
1447,2025-05-01,Male,21,18-24,3-day Pass,Rock,4,Group,True,True
1448,2025-05-02,Male,26,25-34,1-day Pass,Hip-Hop,5,Group,False,True
1449,2025-05-03,Female,22,18-24,3-day Pass,Rock,2,Couple,True,True
1450,2025-05-02,Female,18,18-24,3-day Pass,Hip-Hop,4,Group,True,False
1451,2025-05-02,Female,28,25-34,VIP,Rock,5,Group,True,True
1452,2025-05-02,Female,27,25-34,3-day Pass,Pop,1,Individual,True,True
1453,2025-05-03,Female,18,18-24,3-day Pass,Reggaeton,2,Couple,True,True
1454,2025-05-03,Other,20,18-24,VIP,Hip-Hop,5,Group,True,True
1455,2025-05-02,Female,25,25-34,3-day Pass,Pop,5,Group,True,True
1456,2025-05-03,Male,19,18-24,3-day Pass,Rock,5,Group,True,False
1457,2025-05-03,Male,22,18-24,1-day Pass,Rock,4,Group,False,True
1458,2025-05-01,Female,25,25-34,3-day Pass,Hip-Hop,5,Group,True,True
1459,2025-05-02,Female,23,18-24,3-day Pass,Pop,3,Group,True,True
1460,2025-05-03,Male,27,25-34,3-day Pass,Rock,1,Individual,True,True
1461,2025-05-02,Female,22,18-24,3-day Pass,Rock,2,Couple,True,True
1462,2025-05-02,Male,26,25-34,3-day Pass,Hip-Hop,3,Group,True,True
1463,2025-05-03,Female,20,18-24,3-day Pass,Reggaeton,1,Individual,True,False
1464,2025-05-01,Female,18,18-24,VIP,Rock,5,Group,True,False
1427,2025-05-02,Male,26,25-34,VIP,Reggaeton,3,Group,True,False
1465,2025-05-01,Male,25,25-34,3-day Pass,Hip-Hop,4,Group,True,False
1167,2025-05-02,Male,25,25-34,3-day Pass,Electronic,5,Group,True,True
1466,2025-05-01,Other,23,18-24,VIP,Rock,1,Individual,True,True
1467,2025-05-01,Male,29,25-34,3-day Pass,Pop,3,Group,True,True
1468,2025-05-02,Male,18,18-24,VIP,Hip-Hop,5,Group,True,True
1469,2025-05-02,Male,26,25-34,3-day Pass,Rock,4,Group,True,True
1470,2025-05-01,Female,18,18-24,3-day Pass,Reggaeton,5,Group,True,False
1471,2025-05-02,Male,21,18-24,1-day Pass,Pop,5,Group,False,False
1472,2025-05-01,Male,24,18-24,VIP,Pop,3,Group,True,True
1473,2025-05-02,Male,18,18-24,3-day Pass,Rock,1,Individual,True,False
1474,2025-05-02,Female,18,18-24,3-day Pass,Rock,5,Group,True,True
1475,2025-05-02,Female,23,18-24,VIP,Hip-Hop,2,Couple,True,True
1476,2025-05-01,Female,26,25-34,3-day Pass,Hip-Hop,4,Group,True,True
1477,2025-05-02,Female,20,18-24,VIP,Rock,1,Individual,True,False
1478,2025-05-03,Female,25,25-34,1-day Pass,Hip-Hop,4,Group,False,True
1479,2025-05-02,Female,24,18-24,1-day Pass,Rock,2,Couple,False,True
1480,2025-05-02,Other,30,25-34,3-day Pass,Rock,5,Group,True,True
1481,2025-05-01,Female,26,25-34,1-day Pass,Hip-Hop,5,Group,False,True
1482,2025-05-01,Male,28,25-34,1-day Pass,Rock,5,Group,False,False
1483,2025-05-02,Female,27,25-34,3-day Pass,Electronic,4,Group,True,True
1484,2025-05-02,Female,29,25-34,3-day Pass,Hip-Hop,3,Group,True,True
1485,2025-05-02,Female,27,25-34,3-day Pass,Rock,5,Group,True,False
1486,2025-05-01,Male,27,25-34,1-day Pass,Rock,5,Group,False,False
1487,2025-05-01,Male,28,25-34,3-day Pass,Pop,1,Individual,True,True
1488,2025-05-03,Male,20,18-24,1-day Pass,Reggaeton,3,Group,False,True
1489,2025-05-01,Female,30,25-34,VIP,Hip-Hop,3,Group,True,True
1490,2025-05-02,Female,23,18-24,1-day Pass,Hip-Hop,4,Group,False,False
1491,2025-05-01,Male,27,25-34,3-day Pass,Electronic,5,Group,True,True
1492,2025-05-02,Female,29,25-34,3-day Pass,Hip-Hop,4,Group,True,True
1493,2025-05-01,Female,30,25-34,3-day Pass,Reggaeton,2,Couple,True,False
1494,2025-05-02,Male,28,25-34,3-day Pass,Rock,2,Couple,True,True
1495,2025-05-01,Female,18,18-24,3-day Pass,Hip-Hop,3,Group,True,True
1496,2025-05-03,Female,18,18-24,3-day Pass,Rock,3,Group,True,True
1497,2025-05-02,Female,25,25-34,1-day Pass,Rock,3,Group,False,True
1498,2025-05-01,Male,23,18-24,3-day Pass,Rock,3,Group,True,True
1499,2025-05-01,Male,20,18-24,VIP,Rock,4,Group,True,True
1500,2025-05-02,Male,18,18-24,3-day Pass,Pop,3,Group,True,True
1501,2025-05-03,Female,29,25-34,3-day Pass,Rock,5,Group,True,False
1502,2025-05-03,Female,18,18-24,VIP,Electronic,5,Group,True,True
1503,2025-05-01,Male,22,18-24,3-day Pass,Hip-Hop,3,Group,True,True
1504,2025-05-03,Female,29,25-34,3-day Pass,Pop,3,Group,True,True
1505,2025-05-02,Male,29,25-34,3-day Pass,Rock,3,Group,True,False
1506,2025-05-02,Male,24,18-24,1-day Pass,Pop,4,Group,False,True
1507,2025-05-01,Male,18,18-24,3-day Pass,Electronic,4,Group,True,False
1508,2025-05-03,Male,23,18-24,VIP,Rock,5,Group,True,True
1509,2025-05-02,Female,22,18-24,3-day Pass,Pop,5,Group,True,False
1510,2025-05-02,Other,20,18-24,1-day Pass,Rock,3,Group,False,True
315,2025-05-03,Male,18,18-24,1-day Pass,Pop,3,Group,False,True
1511,2025-05-03,Male,29,25-34,3-day Pass,Pop,5,Group,True,True
1512,2025-05-02,Female,22,18-24,1-day Pass,Pop,3,Group,False,True
1513,2025-05-03,Male,20,18-24,3-day Pass,Pop,2,Couple,True,True
1514,2025-05-03,Female,18,18-24,1-day Pass,Rock,4,Group,False,False
1515,2025-05-01,Other,25,25-34,3-day Pass,Pop,1,Individual,True,True
1516,2025-05-03,Female,23,18-24,3-day Pass,Pop,3,Group,True,False
1517,2025-05-01,Female,24,18-24,3-day Pass,Hip-Hop,3,Group,True,True
1518,2025-05-02,Female,29,25-34,3-day Pass,Rock,3,Group,True,False
1519,2025-05-03,Female,28,25-34,1-day Pass,Electronic,2,Couple,False,True
1520,2025-05-02,Male,26,25-34,3-day Pass,Pop,3,Group,True,True
1521,2025-05-01,Male,22,18-24,1-day Pass,Hip-Hop,5,Group,False,True
1522,2025-05-02,Female,18,18-24,VIP,Electronic,4,Group,True,False
1523,2025-05-03,Male,34,25-34,3-day Pass,Rock,5,Group,True,True
1524,2025-05-01,Male,24,18-24,1-day Pass,Electronic,4,Group,False,False
1525,2025-05-01,Female,25,25-34,3-day Pass,Hip-Hop,2,Couple,True,True
1526,2025-05-03,Male,18,18-24,3-day Pass,Reggaeton,3,Group,True,False
1527,2025-05-03,Other,29,25-34,3-day Pass,Rock,1,Individual,True,True
1528,2025-05-02,Female,19,18-24,1-day Pass,Electronic,2,Couple,False,True
