ticket_id,ticket_type,attendance_date,age,gender,group_size,food_expense,drink_expense,merch_expense,payment_method,favourite_genre,satisfaction_rating,security_rating,cleanliness_rating,recommend_to_friend,spent_that_day,mean_rating,is_multiday,age_group,satisfaction_level,cleanliness_level,security_level,group_type
2049,3-day Pass,2025-05-03,18,Female,5,44.52,14.57,50.06,Card,Pop,7.0,5.67,3.67,True,109.15,5.45,True,18-24,Medium,Low,Medium,Group
2050,VIP,2025-05-03,27,Male,3,39.53,38.5,70.98,Card,Rock,7.0,8.0,5.0,True,149.01,6.67,True,25-34,Medium,Low,Medium,Group
2051,VIP,2025-05-03,20,Female,1,26.51,32.52,11.74,Card,Rock,5.0,1.0,7.0,False,70.77,4.33,True,18-24,Low,Medium,Low,Individual
2052,3-day Pass,2025-05-01,33,Female,2,8.64,45.25,68.43,Cash,Rock,8.0,8.0,4.0,True,122.32,6.67,True,25-34,Medium,Low,Medium,Couple
2053,3-day Pass,2025-05-03,23,Female,1,38.31,22.34,17.69,Cash,Rock,6.0,10.0,3.0,True,78.34,6.33,True,18-24,Medium,Low,High,Individual
1096,3-day Pass,2025-05-03,24,Female,2,21.08,14.96,70.44,Cash,Rock,7.0,5.33,3.0,True,106.48,5.11,True,18-24,Medium,Low,Medium,Couple
1440,3-day Pass,2025-05-01,26,Female,5,12.53,23.22,84.43,Cash,Reggaeton,6.33,7.67,6.33,False,120.18,6.78,True,25-34,Medium,Medium,Medium,Group
2054,3-day Pass,2025-05-03,28,Male,4,49.13,42.39,23.7,Cash,Rock,6.5,9.5,4.0,False,115.22,6.67,True,25-34,Medium,Low,High,Group
2055,3-day Pass,2025-05-01,29,Female,2,1.86,29.23,47.98,Cash,Hip-Hop,7.5,7.0,5.5,True,79.07,6.67,True,25-34,Medium,Medium,Medium,Couple
2056,VIP,2025-05-01,18,Female,5,44.44,57.65,82.04,Card,Rock,6.33,5.67,4.33,True,184.13,5.44,True,18-24,Medium,Low,Medium,Group
2057,3-day Pass,2025-05-02,21,Female,3,47.03,13.31,23.32,Card,Rock,4.0,10.0,6.0,False,83.66,6.67,True,18-24,Low,Medium,High,Group
2058,3-day Pass,2025-05-03,20,Male,1,5.1,53.94,20.31,Card,Pop,6.0,6.5,6.0,True,79.35,6.17,True,18-24,Medium,Medium,Medium,Individual
2059,3-day Pass,2025-05-02,28,Female,3,41.77,23.6,48.04,Festival App,Rock,6.0,7.0,5.5,True,113.41,6.17,True,25-34,Medium,Medium,Medium,Group
2060,3-day Pass,2025-05-01,28,Male,4,14.83,42.92,41.51,Card,Rock,6.0,10.0,7.0,True,99.26,7.67,True,25-34,Medium,Medium,High,Group
2061,3-day Pass,2025-05-03,27,Female,3,1.28,43.1,23.22,Cash,Pop,2.0,8.33,3.0,True,67.6,4.44,True,25-34,Low,Low,High,Group
2062,3-day Pass,2025-05-01,27,Male,4,30.54,38.24,73.42,Cash,Rock,4.0,7.0,9.0,True,142.2,6.67,True,25-34,Low,High,Medium,Group
2063,3-day Pass,2025-05-02,22,Other,3,12.04,3.07,28.26,Card,Rock,4.5,6.5,7.0,True,43.37,6.0,True,18-24,Low,Medium,Medium,Group
2064,3-day Pass,2025-05-02,26,Female,4,29.99,27.24,43.5,Card,Pop,5.0,7.0,6.0,True,100.73,6.0,True,25-34,Low,Medium,Medium,Group
2065,VIP,2025-05-03,21,Female,5,6.17,13.12,97.08,Card,Pop,7.0,7.0,9.0,False,116.37,7.67,True,18-24,Medium,High,Medium,Group
2066,VIP,2025-05-01,18,Female,2,34.38,56.32,74.76,Cash,Electronic,4.0,8.0,3.0,True,165.46,5.0,True,18-24,Low,Low,Medium,Couple
2067,3-day Pass,2025-05-03,20,Female,5,27.64,54.65,96.27,Cash,Pop,5.5,7.0,5.0,False,178.56,5.83,True,18-24,Medium,Low,Medium,Group
1750,3-day Pass,2025-05-01,31,Male,1,37.5,18.87,6.1,Cash,Reggaeton,8.0,9.33,4.0,True,62.47,7.11,True,25-34,Medium,Low,High,Individual
2068,3-day Pass,2025-05-03,30,Other,5,24.64,34.49,12.1,Card,Rock,10.0,7.5,4.0,False,71.23,7.17,True,25-34,High,Low,Medium,Group
2069,VIP,2025-05-01,30,Female,4,30.43,42.98,19.08,Card,Pop,2.67,8.0,6.33,False,92.49,5.67,True,25-34,Low,Medium,Medium,Group
2070,3-day Pass,2025-05-03,23,Female,3,10.16,5.62,45.6,Card,Pop,6.5,8.5,4.0,False,61.38,6.33,True,18-24,Medium,Low,High,Group
2071,3-day Pass,2025-05-01,25,Female,2,17.85,37.89,94.51,Card,Electronic,6.0,10.0,3.0,False,150.25,6.33,True,25-34,Medium,Low,High,Couple
2072,VIP,2025-05-02,28,Male,5,45.68,38.77,44.18,Card,Electronic,7.33,9.33,5.67,True,128.63,7.44,True,25-34,Medium,Medium,High,Group
2073,3-day Pass,2025-05-01,29,Male,4,29.75,34.91,22.06,Card,Pop,1.0,8.0,7.0,False,86.72,5.33,True,25-34,Low,Medium,Medium,Group
2074,VIP,2025-05-03,31,Female,3,28.19,33.37,96.15,Card,Rock,6.0,8.0,6.0,True,157.71,6.67,True,25-34,Medium,Medium,Medium,Group
2075,1-day Pass,2025-05-02,30,Male,4,16.06,29.18,38.57,Card,Rock,7.67,8.0,4.0,True,83.81,6.56,False,25-34,Medium,Low,Medium,Group
2076,1-day Pass,2025-05-01,18,Female,5,6.25,42.97,82.35,Card,Pop,8.0,6.0,4.0,False,131.57,6.0,False,18-24,Medium,Low,Medium,Group
2077,3-day Pass,2025-05-03,20,Male,5,34.69,14.24,8.31,Card,Reggaeton,7.67,7.33,5.67,True,57.24,6.89,True,18-24,Medium,Medium,Medium,Group
2078,3-day Pass,2025-05-03,31,Other,4,35.68,51.46,65.09,Cash,Rock,5.33,8.33,5.67,True,152.23,6.44,True,25-34,Medium,Medium,High,Group
2079,VIP,2025-05-03,21,Female,1,40.09,32.12,60.2,Cash,Reggaeton,6.0,7.0,5.0,True,132.41,6.0,True,18-24,Medium,Low,Medium,Individual
1143,3-day Pass,2025-05-01,21,Male,3,36.77,32.54,62.99,Card,Hip-Hop,3.5,8.0,8.0,False,132.3,6.5,True,18-24,Low,Medium,Medium,Group
2080,1-day Pass,2025-05-01,28,Female,5,48.96,4.81,29.63,Card,Electronic,8.0,5.0,5.0,True,83.4,6.0,False,25-34,Medium,Low,Low,Group
2081,3-day Pass,2025-05-02,18,Female,2,17.81,13.54,82.39,Card,Rock,7.0,7.0,7.67,True,113.74,7.22,True,18-24,Medium,Medium,Medium,Couple
2082,3-day Pass,2025-05-01,31,Female,4,20.02,16.23,28.66,Card,Pop,2.5,10.0,4.0,True,64.91,5.5,True,25-34,Low,Low,High,Group
2083,3-day Pass,2025-05-02,30,Male,5,21.58,34.54,19.19,Cash,Electronic,5.0,10.0,2.0,True,75.31,5.67,True,25-34,Low,Low,High,Group
2084,1-day Pass,2025-05-01,23,Male,3,22.25,10.43,23.7,Cash,Pop,3.0,8.67,5.67,True,56.38,5.78,False,18-24,Low,Medium,High,Group
2085,1-day Pass,2025-05-03,21,Female,2,6.44,15.73,85.32,Card,Rock,6.0,8.67,5.33,True,107.49,6.67,False,18-24,Medium,Medium,High,Couple
2086,3-day Pass,2025-05-01,27,Female,3,6.57,2.01,0.9,Cash,Rock,5.0,8.5,3.0,True,9.48,5.5,True,25-34,Low,Low,High,Group
2087,3-day Pass,2025-05-03,18,Female,3,46.11,46.83,97.16,Card,Rock,4.5,8.5,8.0,False,190.1,7.0,True,18-24,Low,Medium,High,Group
2088,VIP,2025-05-02,26,Male,4,43.28,31.3,54.69,Card,Hip-Hop,4.0,8.5,2.0,True,129.27,4.83,True,25-34,Low,Low,High,Group
2089,3-day Pass,2025-05-02,22,Male,2,25.15,4.16,9.7,Cash,Rock,1.0,9.0,1.0,True,39.01,3.67,True,18-24,Low,Low,High,Couple
2090,VIP,2025-05-02,23,Female,1,19.38,4.45,91.78,Card,Rock,5.0,7.0,6.5,True,115.61,6.17,True,18-24,Low,Medium,Medium,Individual
2091,3-day Pass,2025-05-03,23,Male,2,15.21,53.01,12.82,Card,Rock,7.0,7.0,5.5,False,81.04,6.5,True,18-24,Medium,Medium,Medium,Couple
2092,3-day Pass,2025-05-03,28,Female,3,6.67,23.08,93.22,Cash,Hip-Hop,5.0,9.0,2.0,True,122.97,5.33,True,25-34,Low,Low,High,Group
2093,1-day Pass,2025-05-01,22,Female,3,41.25,3.12,43.34,Card,Reggaeton,2.5,7.5,4.0,True,87.71,4.67,False,18-24,Low,Low,Medium,Group
2094,3-day Pass,2025-05-01,19,Female,4,30.57,23.02,92.09,Cash,Rock,7.0,8.0,3.0,True,145.68,6.0,True,18-24,Medium,Low,Medium,Group
2095,3-day Pass,2025-05-02,29,Female,3,18.57,45.08,57.53,Card,Electronic,7.5,7.0,7.5,True,121.18,7.33,True,25-34,Medium,Medium,Medium,Group
2096,3-day Pass,2025-05-01,22,Other,3,18.93,54.9,68.28,Card,Hip-Hop,6.5,8.0,3.0,True,142.11,5.83,True,18-24,Medium,Low,Medium,Group
2097,3-day Pass,2025-05-02,20,Male,3,13.25,51.82,11.09,Card,Hip-Hop,5.67,6.33,5.33,True,76.16,5.78,True,18-24,Medium,Medium,Medium,Group
2098,3-day Pass,2025-05-02,21,Male,4,14.56,30.09,0.2,Card,Rock,6.33,7.67,3.33,True,44.85,5.78,True,18-24,Medium,Low,Medium,Group
2099,VIP,2025-05-03,18,Female,2,46.23,30.96,6.27,Cash,Hip-Hop,8.0,9.0,4.5,True,83.46,7.17,True,18-24,Medium,Low,High,Couple
2100,1-day Pass,2025-05-03,21,Male,5,33.99,40.62,83.91,Card,Reggaeton,8.0,8.0,6.0,True,158.52,7.33,False,18-24,Medium,Medium,Medium,Group
2101,VIP,2025-05-03,31,Female,2,28.54,45.74,69.65,Card,Rock,6.0,8.0,6.0,True,143.93,6.67,True,25-34,Medium,Medium,Medium,Couple
2102,3-day Pass,2025-05-01,18,Male,5,47.22,19.98,9.07,Card,Electronic,8.0,6.0,5.0,False,76.27,6.33,True,18-24,Medium,Low,Medium,Group
2103,3-day Pass,2025-05-03,32,Other,1,12.27,31.81,54.04,Cash,Reggaeton,8.0,9.0,5.5,True,98.12,7.5,True,25-34,Medium,Medium,High,Individual
2104,VIP,2025-05-02,18,Female,1,45.36,27.49,24.28,Card,Electronic,4.5,8.0,6.0,True,97.13,6.17,True,18-24,Low,Medium,Medium,Individual
2105,3-day Pass,2025-05-03,29,Male,4,23.97,20.12,69.83,Card,Rock,1.0,9.0,7.0,True,113.92,5.67,True,25-34,Low,Medium,High,Group
2106,VIP,2025-05-02,26,Male,4,44.94,48.67,28.24,Card,Hip-Hop,5.0,7.0,6.0,False,121.85,6.0,True,25-34,Low,Medium,Medium,Group
2107,3-day Pass,2025-05-01,22,Male,4,27.22,17.68,52.73,Festival App,Rock,3.0,7.5,4.0,True,97.63,4.83,True,18-24,Low,Low,Medium,Group
1105,1-day Pass,2025-05-02,22,Female,4,15.63,25.33,88.1,Card,Pop,7.5,7.0,4.0,False,129.06,6.17,False,18-24,Medium,Low,Medium,Group
2108,3-day Pass,2025-05-02,21,Female,4,7.62,17.05,5.67,Card,Reggaeton,5.33,8.33,6.0,True,30.34,6.55,True,18-24,Medium,Medium,High,Group
2109,3-day Pass,2025-05-02,20,Male,4,6.9,37.0,1.49,Card,Reggaeton,5.0,5.67,4.67,True,45.39,5.11,True,18-24,Low,Low,Medium,Group
2110,3-day Pass,2025-05-03,27,Male,5,36.5,28.32,23.51,Card,Pop,9.0,10.0,4.0,True,88.33,7.67,True,25-34,High,Low,High,Group
2111,3-day Pass,2025-05-01,26,Male,4,24.64,12.89,22.56,Card,Pop,3.0,9.0,5.0,True,60.09,5.67,True,25-34,Low,Low,High,Group
2112,3-day Pass,2025-05-02,25,Male,1,4.33,59.46,12.67,Card,Hip-Hop,8.0,10.0,5.0,False,76.46,7.67,True,25-34,Medium,Low,High,Individual
2113,3-day Pass,2025-05-03,27,Female,4,31.94,27.88,84.14,Cash,Pop,7.0,8.0,4.0,True,143.96,6.33,True,25-34,Medium,Low,Medium,Group
2114,1-day Pass,2025-05-03,30,Male,1,47.99,28.36,9.36,Card,Hip-Hop,5.0,8.0,3.0,True,85.71,5.33,False,25-34,Low,Low,Medium,Individual
2115,3-day Pass,2025-05-01,19,Female,4,41.25,35.13,10.78,Card,Pop,4.0,6.67,4.67,True,87.16,5.11,True,18-24,Low,Low,Medium,Group
2116,3-day Pass,2025-05-02,24,Male,4,20.94,59.5,29.37,Cash,Pop,4.0,8.5,6.5,True,109.81,6.33,True,18-24,Low,Medium,High,Group
2117,3-day Pass,2025-05-02,18,Female,4,18.37,16.14,2.04,Card,Rock,6.67,8.33,5.67,True,36.55,6.89,True,18-24,Medium,Medium,High,Group
330,3-day Pass,2025-05-03,28,Female,4,33.14,39.16,65.53,Card,Pop,8.67,7.67,8.0,False,137.83,8.11,True,25-34,High,Medium,Medium,Group
2118,VIP,2025-05-01,18,Female,3,4.93,39.33,41.51,Cash,Electronic,8.0,7.0,2.0,True,85.77,5.67,True,18-24,Medium,Low,Medium,Group
2119,3-day Pass,2025-05-01,18,Male,3,44.3,18.56,51.34,Card,Reggaeton,6.0,7.0,6.0,False,114.2,6.33,True,18-24,Medium,Medium,Medium,Group
2120,3-day Pass,2025-05-03,26,Male,5,6.79,28.54,55.79,Cash,Rock,4.0,10.0,4.0,False,91.12,6.0,True,25-34,Low,Low,High,Group
2121,3-day Pass,2025-05-01,23,Male,2,43.98,26.45,17.39,Festival App,Reggaeton,7.0,6.5,8.0,False,87.82,7.17,True,18-24,Medium,Medium,Medium,Couple
2122,1-day Pass,2025-05-01,19,Male,1,25.46,17.37,59.33,Cash,Pop,3.33,5.67,4.33,True,102.16,4.44,False,18-24,Low,Low,Medium,Individual
2123,3-day Pass,2025-05-03,26,Male,4,41.26,30.7,80.17,Card,Hip-Hop,8.33,7.33,6.33,True,152.13,7.33,True,25-34,High,Medium,Medium,Group
962,3-day Pass,2025-05-02,18,Male,3,45.04,18.62,23.61,Cash,Rock,7.67,8.0,4.67,False,87.27,6.78,True,18-24,Medium,Low,Medium,Group
2124,VIP,2025-05-03,28,Male,4,21.21,45.01,29.44,Card,Rock,5.67,7.67,7.0,False,95.66,6.78,True,25-34,Medium,Medium,Medium,Group
2125,3-day Pass,2025-05-01,24,Male,5,23.31,40.53,19.48,Cash,Hip-Hop,7.0,8.0,2.0,False,83.32,5.67,True,18-24,Medium,Low,Medium,Group
2126,1-day Pass,2025-05-01,30,Female,3,11.03,35.59,59.81,Card,Rock,4.0,7.67,5.33,True,106.43,5.67,False,25-34,Low,Medium,Medium,Group
1318,1-day Pass,2025-05-03,28,Male,4,11.43,9.81,2.45,Card,Rock,4.5,7.0,7.5,False,23.69,6.33,False,25-34,Low,Medium,Medium,Group
1953,3-day Pass,2025-05-03,18,Male,3,9.65,55.92,81.38,Cash,Hip-Hop,5.33,7.0,6.0,True,146.95,6.11,True,18-24,Medium,Medium,Medium,Group
2127,3-day Pass,2025-05-03,31,Female,3,14.63,10.9,21.64,Cash,Rock,3.5,8.0,6.5,True,47.17,6.0,True,25-34,Low,Medium,Medium,Group
1702,1-day Pass,2025-05-01,18,Other,4,14.7,22.86,5.38,Cash,Pop,8.5,7.5,4.5,True,42.94,6.83,False,18-24,High,Low,Medium,Group
2128,3-day Pass,2025-05-03,22,Male,2,24.5,6.63,44.4,Card,Rock,8.0,8.0,3.0,False,75.53,6.33,True,18-24,Medium,Low,Medium,Couple
2129,3-day Pass,2025-05-02,23,Other,4,2.97,47.07,51.63,Card,Hip-Hop,4.67,7.0,2.0,False,101.67,4.56,True,18-24,Low,Low,Medium,Group
2130,3-day Pass,2025-05-02,28,Male,3,45.61,52.0,38.19,Festival App,Pop,6.0,7.67,7.0,True,135.8,6.89,True,25-34,Medium,Medium,Medium,Group
2131,3-day Pass,2025-05-03,23,Other,5,26.76,35.88,72.22,Cash,Rock,8.5,8.5,4.0,True,134.86,7.0,True,18-24,High,Low,High,Group
2132,3-day Pass,2025-05-02,20,Female,5,37.42,12.21,94.9,Card,Rock,3.5,6.5,7.0,True,144.53,5.67,True,18-24,Low,Medium,Medium,Group
1369,VIP,2025-05-03,22,Female,1,45.02,43.03,44.11,Card,Electronic,8.0,7.33,4.33,False,132.16,6.55,True,18-24,Medium,Low,Medium,Individual
2133,3-day Pass,2025-05-02,27,Other,1,13.0,44.75,31.17,Cash,Pop,7.0,6.0,3.0,True,88.92,5.33,True,25-34,Medium,Low,Medium,Individual
2134,VIP,2025-05-01,32,Female,3,26.14,16.78,57.78,Card,Reggaeton,5.5,7.5,4.5,True,100.7,5.83,True,25-34,Medium,Low,Medium,Group
2135,3-day Pass,2025-05-03,19,Female,5,48.79,28.2,75.65,Card,Rock,5.67,10.0,6.33,False,152.64,7.33,True,18-24,Medium,Medium,High,Group
2136,1-day Pass,2025-05-03,27,Female,4,12.17,43.56,75.14,Card,Rock,6.67,9.0,4.67,False,130.87,6.78,False,25-34,Medium,Low,High,Group
2137,3-day Pass,2025-05-01,31,Female,3,16.56,47.0,71.13,Card,Rock,2.0,8.0,9.0,True,134.69,6.33,True,25-34,Low,High,Medium,Group
2138,3-day Pass,2025-05-01,18,Female,2,48.25,15.33,7.48,Card,Pop,8.0,7.0,5.0,False,71.06,6.67,True,18-24,Medium,Low,Medium,Couple
2139,3-day Pass,2025-05-02,31,Male,3,45.22,59.89,87.29,Card,Hip-Hop,8.0,7.5,5.5,False,192.4,7.0,True,25-34,Medium,Medium,Medium,Group
144,3-day Pass,2025-05-02,20,Female,4,7.96,42.55,84.92,Cash,Electronic,6.33,6.67,2.67,True,135.43,5.22,True,18-24,Medium,Low,Medium,Group
470,VIP,2025-05-01,27,Male,5,12.07,46.39,72.92,Card,Hip-Hop,8.0,7.0,7.0,True,131.38,7.33,True,25-34,Medium,Medium,Medium,Group
2140,3-day Pass,2025-05-01,28,Male,5,42.7,56.23,63.6,Card,Electronic,6.5,8.5,5.5,True,162.53,6.83,True,25-34,Medium,Medium,High,Group
630,VIP,2025-05-03,24,Male,3,12.67,31.09,34.17,Card,Pop,6.5,5.0,5.0,True,77.93,5.5,True,18-24,Medium,Low,Low,Group
2141,1-day Pass,2025-05-03,30,Male,2,44.43,55.38,77.47,Card,Rock,2.0,9.0,4.0,False,177.28,5.0,False,25-34,Low,Low,High,Couple
2142,VIP,2025-05-01,28,Female,3,45.81,56.75,85.62,Card,Hip-Hop,4.5,8.0,6.5,False,188.18,6.33,True,25-34,Low,Medium,Medium,Group
2085,3-day Pass,2025-05-02,25,Female,5,18.0,10.68,77.32,Card,Rock,6.0,8.67,5.33,True,106.0,6.67,True,25-34,Medium,Medium,High,Group
2143,VIP,2025-05-02,27,Male,2,26.91,16.61,86.13,Card,Electronic,2.67,8.67,6.0,False,129.65,5.78,True,25-34,Low,Medium,High,Couple
2144,3-day Pass,2025-05-01,27,Female,4,33.19,6.4,21.2,Cash,Reggaeton,7.0,8.0,2.0,True,60.79,5.67,True,25-34,Medium,Low,Medium,Group
2145,1-day Pass,2025-05-02,29,Female,3,45.47,1.3,45.86,Cash,Rock,9.0,8.0,4.0,True,92.63,7.0,False,25-34,High,Low,Medium,Group
2146,3-day Pass,2025-05-01,19,Female,5,14.38,34.01,24.5,Festival App,Rock,8.0,9.0,7.33,False,72.89,8.11,True,18-24,Medium,Medium,High,Group
991,3-day Pass,2025-05-01,18,Female,2,35.51,17.43,4.44,Card,Pop,2.5,8.0,5.5,True,57.38,5.33,True,18-24,Low,Medium,Medium,Couple
2147,3-day Pass,2025-05-02,18,Female,5,25.65,23.23,2.3,Card,Pop,8.0,8.0,2.0,False,51.18,6.0,True,18-24,Medium,Low,Medium,Group
2148,1-day Pass,2025-05-02,23,Female,3,41.68,11.24,90.96,Card,Rock,3.0,8.0,8.0,True,143.88,6.33,False,18-24,Low,Medium,Medium,Group
2149,1-day Pass,2025-05-02,18,Male,3,8.22,14.26,10.51,Cash,Rock,5.5,9.0,3.5,False,32.99,6.0,False,18-24,Medium,Low,High,Group
1880,VIP,2025-05-01,18,Female,4,31.11,37.25,62.43,Cash,Hip-Hop,5.0,9.33,8.0,False,130.79,7.44,True,18-24,Low,Medium,High,Group
735,3-day Pass,2025-05-02,18,Female,1,3.38,29.92,70.51,Cash,Pop,5.33,8.67,7.33,True,103.81,7.11,True,18-24,Medium,Medium,High,Individual
2150,3-day Pass,2025-05-02,29,Male,3,32.96,16.22,49.42,Card,Rock,5.0,8.5,6.0,False,98.6,6.5,True,25-34,Low,Medium,High,Group
909,VIP,2025-05-03,30,Male,3,37.17,12.35,85.61,Cash,Pop,6.0,3.5,6.5,True,135.13,5.33,True,25-34,Medium,Medium,Low,Group
2151,3-day Pass,2025-05-02,18,Female,3,48.39,58.86,63.36,Card,Electronic,8.0,8.0,6.0,False,170.61,7.33,True,18-24,Medium,Medium,Medium,Group
2152,1-day Pass,2025-05-01,26,Male,3,43.22,42.19,93.22,Card,Pop,3.5,8.5,4.5,True,178.63,5.5,False,25-34,Low,Low,High,Group
2153,3-day Pass,2025-05-03,24,Female,5,18.5,21.52,55.62,Cash,Rock,8.0,9.0,2.0,True,95.64,6.33,True,18-24,Medium,Low,High,Group
2154,3-day Pass,2025-05-01,28,Female,3,7.59,34.44,54.06,Card,Hip-Hop,8.0,9.0,5.0,False,96.09,7.33,True,25-34,Medium,Low,High,Group
2155,VIP,2025-05-03,28,Female,1,25.58,22.18,35.19,Card,Pop,6.5,8.0,4.5,False,82.95,6.33,True,25-34,Medium,Low,Medium,Individual
2156,VIP,2025-05-02,22,Female,1,29.22,56.13,44.85,Cash,Rock,4.0,9.0,5.0,False,130.2,6.0,True,18-24,Low,Low,High,Individual
2157,1-day Pass,2025-05-02,23,Male,3,20.36,17.27,72.81,Festival App,Pop,8.0,8.0,3.0,True,110.44,6.33,False,18-24,Medium,Low,Medium,Group
2158,3-day Pass,2025-05-02,29,Female,5,0.83,12.05,49.05,Card,Pop,7.5,6.0,2.5,True,61.93,5.33,True,25-34,Medium,Low,Medium,Group
2159,3-day Pass,2025-05-02,29,Female,3,37.72,46.6,16.3,Card,Electronic,4.67,8.0,8.33,False,100.62,7.0,True,25-34,Low,High,Medium,Group
2160,1-day Pass,2025-05-03,25,Male,2,20.36,56.03,51.78,Card,Rock,8.0,8.5,6.0,True,128.17,7.5,False,25-34,Medium,Medium,High,Couple
2161,3-day Pass,2025-05-03,30,Male,3,37.01,54.79,6.39,Card,Rock,6.0,8.5,6.5,True,98.19,7.0,True,25-34,Medium,Medium,High,Group
2162,3-day Pass,2025-05-03,25,Female,3,33.49,4.02,36.53,Cash,Rock,7.0,8.0,4.0,True,74.04,6.33,True,25-34,Medium,Low,Medium,Group
2163,1-day Pass,2025-05-01,30,Female,3,16.7,43.31,38.42,Card,Pop,7.0,8.5,4.0,False,98.43,6.5,False,25-34,Medium,Low,High,Group
2164,3-day Pass,2025-05-02,18,Female,1,21.1,23.67,21.71,Card,Reggaeton,8.0,8.0,4.5,True,66.48,6.83,True,18-24,Medium,Low,Medium,Individual
2165,3-day Pass,2025-05-03,19,Female,4,17.12,38.27,11.48,Card,Rock,4.33,8.33,5.33,False,66.87,6.0,True,18-24,Low,Medium,High,Group
2166,VIP,2025-05-02,28,Male,3,49.03,48.22,42.47,Card,Rock,5.0,7.0,4.33,True,139.72,5.44,True,25-34,Low,Low,Medium,Group
1643,3-day Pass,2025-05-03,18,Female,3,47.09,0.37,20.62,Cash,Hip-Hop,9.0,7.5,6.5,True,68.08,7.67,True,18-24,High,Medium,Medium,Group
2167,VIP,2025-05-01,29,Female,5,47.69,48.9,33.1,Cash,Pop,3.0,8.33,5.33,True,129.69,5.55,True,25-34,Low,Medium,High,Group
2168,VIP,2025-05-03,24,Female,5,31.96,0.18,90.87,Cash,Pop,7.5,7.0,6.5,True,123.01,7.0,True,18-24,Medium,Medium,Medium,Group
2169,3-day Pass,2025-05-01,25,Male,5,4.38,11.03,29.91,Cash,Rock,1.0,2.0,6.0,True,45.32,3.0,True,25-34,Low,Medium,Low,Group
2170,VIP,2025-05-01,26,Male,5,22.07,39.15,54.1,Card,Rock,2.0,7.0,2.0,True,115.32,3.67,True,25-34,Low,Low,Medium,Group
781,VIP,2025-05-01,18,Female,3,39.23,46.32,20.86,Card,Reggaeton,7.33,8.0,3.33,True,106.41,6.22,True,18-24,Medium,Low,Medium,Group
2171,3-day Pass,2025-05-01,29,Other,2,47.57,32.05,50.95,Card,Rock,4.67,7.33,5.0,True,130.57,5.67,True,25-34,Low,Low,Medium,Couple
2172,VIP,2025-05-03,24,Male,2,14.63,7.95,83.37,Card,Rock,5.0,8.0,6.0,True,105.95,6.33,True,18-24,Low,Medium,Medium,Couple
1547,1-day Pass,2025-05-03,32,Female,2,23.38,8.74,19.36,Card,Hip-Hop,3.33,4.67,7.0,False,51.48,5.0,False,25-34,Low,Medium,Low,Couple
2173,3-day Pass,2025-05-01,29,Female,2,49.74,25.3,71.89,Card,Reggaeton,10.0,10.0,5.0,True,146.93,8.33,True,25-34,High,Low,High,Couple
2174,3-day Pass,2025-05-03,18,Female,4,0.61,34.35,62.94,Card,Hip-Hop,6.67,8.33,5.67,True,97.9,6.89,True,18-24,Medium,Medium,High,Group
2175,1-day Pass,2025-05-01,18,Female,3,14.85,22.5,97.26,Card,Hip-Hop,7.33,9.67,4.33,True,134.61,7.11,False,18-24,Medium,Low,High,Group
2176,VIP,2025-05-02,26,Female,1,38.58,9.88,26.7,Cash,Pop,6.5,8.0,5.0,False,75.16,6.5,True,25-34,Medium,Low,Medium,Individual
2177,3-day Pass,2025-05-02,21,Female,3,13.41,24.97,24.59,Card,Pop,2.0,10.0,4.0,True,62.97,5.33,True,18-24,Low,Low,High,Group
2178,3-day Pass,2025-05-02,26,Male,4,26.18,49.34,25.96,Card,Rock,8.0,7.0,10.0,False,101.48,8.33,True,25-34,Medium,High,Medium,Group
2179,3-day Pass,2025-05-03,22,Male,2,21.16,59.93,81.43,Cash,Hip-Hop,8.0,1.0,4.0,False,162.52,4.33,True,18-24,Medium,Low,Low,Couple
2180,3-day Pass,2025-05-01,29,Male,3,2.35,46.46,88.71,Cash,Hip-Hop,8.0,8.0,2.33,True,137.52,6.11,True,25-34,Medium,Low,Medium,Group
2181,3-day Pass,2025-05-01,18,Female,2,48.82,38.59,79.65,Cash,Reggaeton,9.0,9.0,1.0,True,167.06,6.33,True,18-24,High,Low,High,Couple
2182,VIP,2025-05-01,26,Female,4,45.85,3.31,53.44,Card,Rock,4.0,9.0,9.0,True,102.6,7.33,True,25-34,Low,High,High,Group
2183,VIP,2025-05-02,18,Female,5,11.96,31.0,71.44,Cash,Rock,7.0,4.5,6.5,False,114.4,6.0,True,18-24,Medium,Medium,Low,Group
2184,3-day Pass,2025-05-01,19,Male,2,4.8,37.34,93.23,Cash,Rock,4.33,7.33,6.0,True,135.37,5.89,True,18-24,Low,Medium,Medium,Couple
2185,VIP,2025-05-03,26,Female,1,47.73,23.25,87.19,Card,Rock,10.0,9.0,5.0,True,158.17,8.0,True,25-34,High,Low,High,Individual
2186,3-day Pass,2025-05-01,32,Female,4,14.88,25.89,72.98,Festival App,Pop,4.0,9.0,3.0,False,113.75,5.33,True,25-34,Low,Low,High,Group
2187,3-day Pass,2025-05-01,29,Female,4,23.21,38.59,29.55,Card,Hip-Hop,7.0,9.0,3.0,True,91.35,6.33,True,25-34,Medium,Low,High,Group
2188,3-day Pass,2025-05-02,25,Female,3,38.78,31.64,59.34,Card,Reggaeton,4.5,9.5,4.0,False,129.76,6.0,True,25-34,Low,Low,High,Group
