ticket_id,ticket_type,attendance_date,age,gender,group_size,food_expense,drink_expense,merch_expense,payment_method,favourite_genre,satisfaction_score,security_rating,cleanliness_rating,recommend_to_friend
TCK107946,3-day Pass,2025-05-02,28,Female,2,18.15,38.49,77.32,Card,Pop,8,7,7,True
TCK103694,1-day Pass,2025-05-01,23,Female,4,34.36,20.96,1.92,Card,Rock,8,7,10,False
TCK101916,3-day Pass,2025-05-02,25,Female,1,6.67,8.79,33.18,Cash,Pop,6,8,3,False
TCK100523,3-day Pass,2025-05-01,30,Female,3,5.25,8.69,31.46,Card,Hip-Hop,8,7,6,False
TCK103296,3-day Pass,2025-05-03,31,Female,5,36.9,15.58,66.32,Cash,Rock,4,2,2,True
TCK106063,3-day Pass,2025-05-02,28,Female,3,8.1,24.97,11.37,Cash,Pop,8,7,2,True
TCK103071,3-day Pass,2025-05-01,28,Female,3,22.99,12.9,96.21,Cash,Hip-Hop,2,9,3,False
TCK103554,1-day Pass,2025-05-03,27,Female,2,33.87,25.13,39.77,Card,Hip-Hop,8,5,5,True
TCK105888,3-day Pass,2025-05-02,18,Female,3,21.84,24.25,77.14,Card,Pop,6,10,6,False
TCK107342,3-day Pass,2025-05-03,24,Female,5,0.09,25.49,41.41,Cash,Rock,7,9,10,True
TCK103652,VIP,2025-05-01,25,Female,3,30.39,25.22,63.73,Cash,Rock,6,7,4,True
TCK102250,VIP,2025-05-02,19,Female,2,9.71,37.39,65.02,Cash,Hip-Hop,7,10,3,True
TCK107971,3-day Pass,2025-05-02,32,Female,3,37.25,4.87,71.79,Card,Reggaeton,9,8,3,False
TCK101184,3-day Pass,2025-05-01,20,Female,3,3.78,45.7,93.24,Card,Rock,6,1,5,False
TCK108819,1-day Pass,2025-05-01,32,Male,3,31.69,14.19,89.71,Card,Rock,8,10,6,True
TCK101964,3-day Pass,2025-05-01,24,Female,3,29.18,17.37,26.85,Card,Pop,8,10,1,True
TCK103024,1-day Pass,2025-05-03,25,Male,4,20.75,44.46,88.72,Cash,Rock,1,9,5,True
TCK107805,1-day Pass,2025-05-03,22,Female,4,9.35,45.94,50.65,Cash,Rock,7,7,1,True
TCK100238,3-day Pass,2025-05-03,25,Male,5,25.52,45.35,32.62,Card,Pop,7,7,7,True
TCK108412,3-day Pass,2025-05-02,22,Female,1,23.93,15.39,89.91,Card,Reggaeton,5,6,7,True
TCK107675,3-day Pass,2025-05-01,18,Female,4,44.21,54.83,37.42,Card,Reggaeton,7,8,2,True
TCK102227,3-day Pass,2025-05-01,28,Female,3,27.75,33.22,17.0,Card,Rock,7,6,6,False
TCK100030,1-day Pass,2025-05-01,23,Female,1,48.6,15.27,69.02,Card,Rock,7,8,4,True
TCK100532,VIP,2025-05-02,26,Other,2,22.0,22.05,5.3,Card,Rock,7,9,6,True
TCK102356,1-day Pass,2025-05-03,20,Female,3,13.27,12.57,26.72,Card,Electronic,8,9,2,False
TCK106857,3-day Pass,2025-05-02,25,Male,3,4.34,54.39,34.84,Cash,Rock,5,2,6,False
TCK100650,3-day Pass,2025-05-01,26,Female,3,19.91,49.8,46.75,Card,Rock,1,8,3,True
TCK102312,1-day Pass,2025-05-03,21,Male,4,46.43,10.0,21.23,Card,Pop,6,7,2,True
TCK107700,3-day Pass,2025-05-01,18,Male,4,43.88,51.51,73.41,Cash,Pop,1,7,10,True
TCK103232,VIP,2025-05-03,22,Male,1,39.37,46.41,24.07,Card,Reggaeton,3,8,7,True
TCK108256,VIP,2025-05-03,25,Female,5,31.27,11.23,2.34,Card,Rock,8,10,6,False
TCK109135,3-day Pass,2025-05-02,18,Female,3,41.94,7.81,16.43,Cash,Pop,6,8,3,False
TCK104057,VIP,2025-05-03,26,Male,3,6.94,59.76,7.21,Card,Pop,9,8,4,False
TCK104657,VIP,2025-05-03,21,Male,4,44.46,21.13,62.53,Card,Pop,5,7,3,True
TCK109159,3-day Pass,2025-05-01,31,Female,4,23.48,54.46,3.91,Card,Rock,8,10,6,True
TCK104752,1-day Pass,2025-05-03,18,Female,5,2.95,34.19,89.38,Cash,Rock,2,7,2,True
TCK101829,3-day Pass,2025-05-01,19,Male,2,33.66,30.31,8.74,Cash,Pop,8,9,8,True
TCK100609,3-day Pass,2025-05-01,25,Male,4,13.48,32.62,71.98,Card,Pop,2,7,2,True
TCK101079,1-day Pass,2025-05-02,20,Other,3,0.82,29.68,8.93,Card,Pop,6,6,6,False
TCK103254,3-day Pass,2025-05-03,25,Female,3,29.87,40.82,96.82,Cash,Rock,8,9,1,False
TCK104110,VIP,2025-05-01,30,Female,4,14.52,49.83,85.79,Cash,Pop,8,7,7,True
TCK101429,VIP,2025-05-02,27,Male,3,18.91,55.45,60.89,Card,Rock,8,9,2,False
TCK101214,3-day Pass,2025-05-02,20,Other,3,30.11,0.76,77.77,Cash,Reggaeton,5,9,3,False
TCK103495,3-day Pass,2025-05-01,23,Male,3,26.54,28.73,94.87,Card,Reggaeton,9,5,6,True
TCK103420,3-day Pass,2025-05-01,24,Female,5,42.3,39.33,63.87,Card,Pop,8,8,3,True
TCK103217,3-day Pass,2025-05-02,31,Male,2,24.94,0.72,75.87,Card,Rock,4,7,4,False
TCK104358,VIP,2025-05-02,22,Male,3,49.68,37.52,17.14,Card,Pop,1,9,6,True
TCK106349,3-day Pass,2025-05-01,27,Female,4,12.19,28.23,68.82,Cash,Pop,8,9,2,True
TCK107253,1-day Pass,2025-05-03,20,Male,3,43.8,35.19,50.7,Cash,Rock,10,7,3,False
TCK106687,3-day Pass,2025-05-02,25,Female,3,17.37,15.76,76.94,Card,Rock,8,7,4,False
TCK100519,3-day Pass,2025-05-02,26,Female,4,33.37,32.31,8.63,Cash,Pop,5,9,7,True
TCK106804,3-day Pass,2025-05-03,18,Male,1,4.81,21.73,33.7,Cash,Hip-Hop,5,8,3,True
TCK107640,3-day Pass,2025-05-03,27,Male,3,39.33,3.69,6.18,Card,Pop,7,7,3,True
TCK106582,VIP,2025-05-01,23,Female,2,4.82,1.74,69.13,Card,Electronic,1,8,2,True
TCK106025,3-day Pass,2025-05-01,18,Female,4,34.01,36.11,62.09,Cash,Pop,5,7,3,True
TCK107102,VIP,2025-05-03,24,Female,3,22.06,20.33,35.28,Card,Rock,8,5,5,False
TCK101601,VIP,2025-05-03,23,Female,5,30.1,58.12,70.87,Card,Rock,5,9,6,True
TCK104553,3-day Pass,2025-05-03,30,Other,2,46.71,53.9,34.56,Card,Hip-Hop,7,8,6,False
TCK102791,1-day Pass,2025-05-03,18,Female,2,38.46,43.3,58.48,Cash,Reggaeton,7,8,7,False
TCK101432,3-day Pass,2025-05-02,32,Male,4,20.7,21.87,90.35,Card,Hip-Hop,4,10,6,False
TCK106718,3-day Pass,2025-05-03,32,Female,5,8.95,27.89,91.8,Cash,Rock,4,2,6,False
TCK101955,3-day Pass,2025-05-01,23,Female,3,40.95,5.42,57.52,Cash,Electronic,1,7,2,True
TCK105921,VIP,2025-05-02,28,Male,5,35.93,12.54,85.35,Card,Hip-Hop,2,5,3,True
TCK106409,1-day Pass,2025-05-02,21,Female,5,18.9,8.97,54.69,Card,Pop,2,6,8,False
TCK102582,VIP,2025-05-02,23,Other,3,37.42,35.93,91.06,Card,Rock,8,5,5,True
TCK103478,1-day Pass,2025-05-02,22,Male,3,11.12,45.64,54.85,Cash,Hip-Hop,1,9,6,True
TCK105473,3-day Pass,2025-05-01,33,Female,4,12.46,8.92,15.63,Card,Reggaeton,7,1,5,True
TCK103996,3-day Pass,2025-05-02,27,Female,2,14.53,7.22,49.32,Card,Hip-Hop,8,8,2,True
TCK106712,3-day Pass,2025-05-01,18,Other,5,29.53,11.62,28.94,Card,Rock,5,9,7,False
TCK107902,3-day Pass,2025-05-02,26,Other,3,41.5,18.59,73.32,Card,Reggaeton,1,7,3,True
TCK103677,VIP,2025-05-02,28,Male,3,38.95,20.84,93.71,Card,Rock,8,6,6,True
TCK102004,1-day Pass,2025-05-03,24,Female,5,13.68,42.96,12.87,Cash,Hip-Hop,7,9,6,True
TCK102364,1-day Pass,2025-05-03,22,Female,5,4.39,24.55,81.78,Card,Electronic,3,7,10,False
TCK102179,3-day Pass,2025-05-01,29,Male,5,44.59,24.47,20.95,Card,Pop,2,8,5,True
TCK103784,3-day Pass,2025-05-01,25,Female,3,17.08,55.26,77.01,Cash,Rock,4,9,6,True
TCK108891,1-day Pass,2025-05-03,26,Female,3,40.96,39.85,69.92,Cash,Hip-Hop,6,5,4,True
TCK108626,3-day Pass,2025-05-03,31,Male,5,10.31,9.51,0.54,Card,Rock,4,9,5,True
TCK103290,3-day Pass,2025-05-03,18,Male,1,44.84,47.89,26.48,Card,Rock,1,10,4,True
TCK101861,VIP,2025-05-02,28,Female,3,23.43,14.18,57.22,Cash,Pop,6,9,7,True
TCK101470,1-day Pass,2025-05-03,28,Male,4,16.51,41.33,82.81,Cash,Rock,8,8,5,True
TCK104326,VIP,2025-05-01,22,Male,2,12.25,18.86,65.39,Card,Rock,8,7,9,False
TCK106088,3-day Pass,2025-05-01,19,Female,5,41.3,32.01,26.55,Cash,Hip-Hop,8,9,6,True
TCK106820,3-day Pass,2025-05-03,21,Male,4,36.05,4.38,38.03,Card,Pop,8,8,7,False
TCK102081,3-day Pass,2025-05-01,29,Other,4,15.37,17.34,14.01,Card,Electronic,8,7,6,True
TCK104386,3-day Pass,2025-05-01,20,Female,3,48.27,56.57,0.98,Cash,Pop,8,8,5,True
TCK103656,3-day Pass,2025-05-03,21,Other,2,49.4,52.19,26.44,Card,Pop,1,8,3,False
TCK102868,3-day Pass,2025-05-03,18,Female,4,35.58,17.88,1.61,Card,Rock,6,5,3,False
TCK107243,3-day Pass,2025-05-01,26,Male,3,14.01,13.09,28.91,Card,Pop,6,8,3,True
TCK101404,3-day Pass,2025-05-01,28,Male,5,9.71,15.97,81.55,Cash,Rock,4,10,4,False
TCK105981,3-day Pass,2025-05-01,22,Female,5,28.9,32.31,28.51,Card,Pop,7,9,6,True
TCK107043,1-day Pass,2025-05-01,18,Female,4,42.16,15.51,59.17,Card,Reggaeton,8,9,4,True
TCK102639,3-day Pass,2025-05-02,28,Female,3,12.91,39.41,64.74,Card,Rock,5,7,7,True
TCK103116,3-day Pass,2025-05-01,25,Female,3,30.33,47.27,17.52,Card,Rock,10,5,3,True
TCK102014,3-day Pass,2025-05-01,28,Male,3,7.47,33.42,83.7,Card,Rock,9,9,1,False
TCK104831,3-day Pass,2025-05-02,23,Male,3,2.04,47.77,97.62,Card,Rock,5,8,3,False
TCK106722,VIP,2025-05-01,18,Other,2,42.41,43.26,19.22,Card,Rock,9,8,3,True
TCK102184,3-day Pass,2025-05-01,30,Male,5,46.24,7.55,25.4,Card,Rock,3,10,6,False
TCK101576,3-day Pass,2025-05-02,23,Male,3,39.16,59.1,3.64,Card,Rock,5,9,4,True
TCK105695,VIP,2025-05-02,22,Female,2,49.41,48.86,12.81,Card,Pop,10,7,7,True
TCK107174,3-day Pass,2025-05-03,25,Female,2,17.87,0.71,25.0,Card,Reggaeton,7,7,3,True
TCK100299,VIP,2025-05-01,29,Female,1,21.03,4.98,91.73,Card,Pop,1,2,4,False
TCK107862,3-day Pass,2025-05-03,26,Female,3,32.39,54.39,6.74,Card,Pop,7,7,7,False
TCK105255,1-day Pass,2025-05-02,29,Male,3,3.36,21.49,19.61,Festival App,Rock,5,8,5,True
TCK108339,1-day Pass,2025-05-02,28,Female,1,47.7,11.3,42.91,Cash,Pop,7,8,6,False
TCK105294,1-day Pass,2025-05-02,19,Male,2,38.23,33.48,32.3,Card,Rock,6,1,3,True
TCK106115,1-day Pass,2025-05-03,24,Female,3,12.9,6.91,35.41,Card,Hip-Hop,1,8,6,False
TCK100815,3-day Pass,2025-05-01,23,Female,2,8.19,13.61,95.2,Cash,Electronic,9,8,6,False
TCK105222,VIP,2025-05-03,23,Female,3,19.95,36.01,98.74,Cash,Pop,5,8,8,True
TCK101723,3-day Pass,2025-05-01,21,Female,4,40.33,32.95,20.04,Card,Electronic,6,9,4,True
TCK102159,3-day Pass,2025-05-01,18,Female,1,7.82,54.48,55.29,Card,Rock,9,8,7,True
TCK105098,VIP,2025-05-01,30,Other,2,21.95,3.57,94.18,Card,Rock,8,7,3,False
TCK104290,3-day Pass,2025-05-01,20,Female,2,47.16,50.6,60.9,Cash,Rock,1,7,4,True
TCK108726,3-day Pass,2025-05-03,21,Male,4,3.77,31.18,4.49,Card,Pop,2,9,6,True
TCK104864,3-day Pass,2025-05-03,26,Female,4,45.38,53.23,4.79,Card,Hip-Hop,8,9,10,True
TCK101789,3-day Pass,2025-05-01,26,Female,5,16.64,37.78,6.32,Card,Rock,8,10,2,True
TCK102746,VIP,2025-05-01,27,Female,2,10.4,13.21,76.69,Card,Reggaeton,9,9,3,False
TCK106119,1-day Pass,2025-05-02,21,Male,3,36.34,13.85,11.93,Card,Pop,8,6,3,True
TCK103582,3-day Pass,2025-05-03,20,Female,4,41.4,30.53,69.14,Card,Rock,8,9,6,False
TCK101493,3-day Pass,2025-05-01,27,Male,2,41.33,48.07,99.86,Card,Hip-Hop,7,1,9,True
TCK101701,3-day Pass,2025-05-03,21,Female,3,17.94,50.55,16.32,Card,Rock,5,9,7,True
TCK104935,3-day Pass,2025-05-03,27,Male,2,31.54,29.41,15.6,Card,Rock,6,8,7,False
TCK105102,3-day Pass,2025-05-03,30,Male,3,22.49,58.15,55.31,Card,Rock,7,9,2,False
TCK107289,1-day Pass,2025-05-01,29,Male,1,6.74,30.95,86.43,Card,Electronic,4,8,2,True
TCK102434,VIP,2025-05-01,18,Other,4,3.07,51.81,29.81,Card,Reggaeton,2,7,10,False
TCK100260,3-day Pass,2025-05-03,19,Female,4,36.17,58.25,57.76,Card,Rock,8,6,9,False
TCK106138,3-day Pass,2025-05-03,21,Male,4,23.04,47.19,37.94,Card,Hip-Hop,1,2,10,True
TCK103374,3-day Pass,2025-05-02,29,Other,4,16.11,4.1,48.57,Cash,Pop,6,9,9,False
TCK104241,VIP,2025-05-03,28,Male,5,32.44,48.59,20.47,Card,Rock,5,10,4,True
TCK105055,1-day Pass,2025-05-02,29,Male,5,25.35,25.18,14.24,Cash,Hip-Hop,8,6,6,True
TCK100904,3-day Pass,2025-05-03,21,Male,5,35.08,11.92,25.9,Card,Rock,4,7,1,True
TCK102126,VIP,2025-05-02,18,Male,3,23.03,24.71,61.44,Card,Electronic,8,9,6,True
TCK101357,3-day Pass,2025-05-01,18,Male,2,20.74,7.93,56.58,Card,Rock,1,10,3,True
TCK100328,1-day Pass,2025-05-02,18,Male,2,18.24,48.35,89.44,Card,Pop,7,10,6,True
TCK106173,3-day Pass,2025-05-03,30,Female,4,19.68,17.99,7.85,Cash,Pop,9,8,7,False
TCK100519,1-day Pass,2025-05-03,30,Other,3,6.45,24.21,48.97,Card,Hip-Hop,8,9,4,True
TCK104786,3-day Pass,2025-05-02,27,Male,5,9.62,0.52,97.61,Cash,Hip-Hop,8,7,2,False
TCK106860,1-day Pass,2025-05-02,25,Male,5,46.74,7.15,19.29,Cash,Pop,7,9,3,False
TCK107164,3-day Pass,2025-05-01,21,Male,2,3.78,3.52,30.59,Card,Rock,3,10,3,False
TCK102153,3-day Pass,2025-05-03,27,Male,4,5.22,32.31,78.09,Cash,Hip-Hop,3,7,5,True
TCK105479,3-day Pass,2025-05-03,18,Female,3,36.06,24.17,27.45,Cash,Pop,5,2,1,True
TCK103374,3-day Pass,2025-05-01,27,Male,3,43.03,8.74,3.82,Card,Electronic,6,5,9,True
TCK107502,1-day Pass,2025-05-01,20,Male,4,31.15,25.92,84.02,Cash,Electronic,7,10,3,False
TCK105869,1-day Pass,2025-05-02,20,Female,1,21.84,59.76,97.55,Cash,Rock,8,9,4,True
TCK109306,3-day Pass,2025-05-01,25,Male,4,45.45,44.21,46.61,Card,Hip-Hop,6,9,1,True
TCK106584,3-day Pass,2025-05-01,27,Female,5,17.37,35.47,77.95,Card,Rock,2,8,9,True
TCK104830,3-day Pass,2025-05-02,18,Female,3,30.37,52.37,38.84,Cash,Pop,3,10,6,False
TCK105183,1-day Pass,2025-05-02,24,Female,4,21.19,39.39,57.6,Card,Rock,10,8,10,False
TCK101277,3-day Pass,2025-05-01,26,Other,4,22.94,7.63,61.08,Card,Pop,8,7,4,True
TCK103381,3-day Pass,2025-05-02,25,Female,3,7.2,49.36,21.3,Card,Rock,3,9,3,True
TCK106036,VIP,2025-05-01,24,Female,1,23.15,27.66,1.49,Card,Pop,1,6,6,False
TCK104627,1-day Pass,2025-05-01,19,Female,4,23.39,1.59,24.62,Card,Rock,6,8,6,True
TCK102316,3-day Pass,2025-05-03,21,Male,4,41.75,22.85,69.04,Card,Rock,7,10,7,True
TCK101422,3-day Pass,2025-05-01,23,Male,2,46.67,39.9,82.71,Festival App,Rock,4,8,1,True
TCK108916,3-day Pass,2025-05-03,23,Female,3,44.77,54.76,98.63,Card,Rock,9,7,2,True
TCK103233,VIP,2025-05-01,22,Female,2,19.14,12.47,44.46,Card,Hip-Hop,9,6,5,True
TCK100493,3-day Pass,2025-05-02,20,Female,2,49.59,33.93,75.8,Card,Pop,6,8,8,False
TCK105260,3-day Pass,2025-05-03,31,Male,3,13.37,18.63,32.39,Cash,Rock,1,10,3,False
TCK104886,VIP,2025-05-01,27,Female,3,7.21,24.81,0.99,Cash,Hip-Hop,8,6,8,False
TCK105898,3-day Pass,2025-05-01,28,Male,2,6.6,41.6,93.14,Card,Rock,8,6,3,True
TCK103790,3-day Pass,2025-05-02,25,Male,2,40.05,20.05,44.44,Card,Pop,8,10,6,False
TCK107403,3-day Pass,2025-05-02,24,Female,3,46.98,24.74,89.88,Cash,Hip-Hop,8,1,5,True
TCK108621,VIP,2025-05-03,18,Female,2,19.01,8.14,67.71,Card,Pop,4,10,6,True
TCK102979,VIP,2025-05-01,18,Female,5,18.28,30.65,45.36,Card,Hip-Hop,8,6,7,True
TCK102300,3-day Pass,2025-05-01,28,Female,4,48.62,25.05,28.23,Card,Pop,5,9,2,False
TCK108568,VIP,2025-05-02,30,Male,5,38.38,3.14,70.8,Card,Rock,8,7,2,True
TCK103007,3-day Pass,2025-05-03,26,Male,2,0.77,1.7,45.89,Card,Rock,6,10,4,False
TCK101888,1-day Pass,2025-05-03,23,Female,4,37.31,46.01,97.99,Card,Pop,7,10,7,True
TCK105406,VIP,2025-05-03,20,Male,4,31.78,25.47,76.42,Card,Hip-Hop,8,2,2,True
TCK108245,3-day Pass,2025-05-03,26,Female,5,4.11,2.16,57.43,Cash,Hip-Hop,6,6,9,True
TCK105671,3-day Pass,2025-05-01,25,Female,3,44.68,7.92,35.43,Cash,Pop,8,7,9,True
TCK104085,VIP,2025-05-02,18,Female,4,27.72,17.91,14.63,Card,Pop,4,7,8,True
TCK103154,3-day Pass,2025-05-03,27,Male,4,25.57,37.88,62.86,Cash,Rock,7,9,3,False
TCK103934,VIP,2025-05-02,18,Female,3,39.93,2.86,53.53,Card,Rock,1,7,6,True
TCK107553,3-day Pass,2025-05-03,26,Male,4,48.57,51.53,78.45,Cash,Pop,8,8,3,True
TCK103730,3-day Pass,2025-05-02,28,Other,5,43.97,16.72,29.6,Card,Electronic,4,9,6,True
TCK101214,3-day Pass,2025-05-03,29,Male,3,7.99,37.43,78.24,Card,Rock,4,9,6,True
TCK105880,3-day Pass,2025-05-02,28,Male,4,42.76,33.39,79.49,Card,Pop,8,9,6,False
TCK106356,1-day Pass,2025-05-02,31,Female,5,34.46,13.06,24.11,Card,Pop,8,2,8,True
TCK107832,3-day Pass,2025-05-01,21,Female,5,19.34,19.16,37.52,Card,Pop,8,8,6,False
TCK106113,3-day Pass,2025-05-01,27,Female,3,14.94,4.15,83.99,Card,Hip-Hop,9,8,3,False
TCK103342,3-day Pass,2025-05-03,26,Male,5,40.45,36.71,14.96,Card,Rock,7,10,3,True
TCK105768,VIP,2025-05-01,18,Female,2,44.08,15.46,22.52,Cash,Hip-Hop,6,6,6,False
TCK104527,1-day Pass,2025-05-02,23,Male,3,3.16,54.6,58.98,Card,Rock,6,10,4,False
TCK103326,1-day Pass,2025-05-02,18,Female,4,34.11,5.24,98.46,Card,Hip-Hop,1,8,9,True
TCK105841,VIP,2025-05-03,28,Female,3,1.06,4.93,98.75,Card,Reggaeton,1,7,6,True
TCK101990,3-day Pass,2025-05-02,27,Female,3,42.32,48.87,9.85,Card,Rock,4,8,8,True
TCK100016,1-day Pass,2025-05-01,18,Female,4,47.25,46.74,47.53,Card,Pop,1,7,8,True
TCK104320,3-day Pass,2025-05-01,32,Female,5,48.51,7.58,95.72,Card,Rock,6,7,8,False
TCK102354,3-day Pass,2025-05-02,23,Female,1,15.96,39.77,55.46,Card,Hip-Hop,1,9,6,True
TCK107356,3-day Pass,2025-05-03,19,Male,4,46.81,10.27,47.12,Card,Pop,1,6,2,True
TCK103855,3-day Pass,2025-05-01,21,Female,2,17.14,19.38,95.64,Card,Pop,3,10,3,False
TCK105596,3-day Pass,2025-05-02,22,Female,5,47.28,17.03,62.91,Card,Electronic,7,9,5,False
TCK100871,3-day Pass,2025-05-02,26,Female,4,4.25,48.47,70.47,Card,Hip-Hop,5,10,5,False
TCK109269,3-day Pass,2025-05-03,26,Male,2,12.76,49.16,42.79,Card,Pop,1,5,5,True
TCK105049,3-day Pass,2025-05-01,22,Male,3,26.69,1.97,61.78,Card,Hip-Hop,1,7,4,True
TCK102324,1-day Pass,2025-05-01,25,Male,4,25.42,28.05,6.38,Card,Hip-Hop,8,7,3,True
TCK100524,3-day Pass,2025-05-01,21,Female,5,48.56,9.59,30.27,Cash,Hip-Hop,9,7,7,False
TCK107627,3-day Pass,2025-05-02,27,Male,4,1.97,25.73,26.79,Festival App,Rock,6,9,6,True
TCK107879,3-day Pass,2025-05-03,28,Male,4,12.55,30.8,94.07,Card,Rock,10,9,9,True
TCK104130,3-day Pass,2025-05-01,29,Male,5,34.15,19.85,22.68,Card,Rock,7,6,2,True
TCK102183,3-day Pass,2025-05-02,28,Male,3,4.68,35.76,26.29,Card,Electronic,7,10,4,False
TCK103793,3-day Pass,2025-05-02,27,Male,4,39.34,27.62,91.8,Card,Rock,8,10,7,True
TCK101676,VIP,2025-05-03,28,Male,2,41.14,41.38,46.72,Card,Rock,7,8,3,True
TCK102911,VIP,2025-05-02,23,Other,1,44.93,58.27,10.91,Card,Hip-Hop,8,9,5,False
TCK106806,3-day Pass,2025-05-01,29,Male,4,1.32,12.48,86.5,Card,Rock,10,8,3,True
TCK105435,3-day Pass,2025-05-03,18,Female,2,15.25,18.49,53.26,Card,Electronic,8,8,5,True
TCK104180,VIP,2025-05-02,28,Female,4,40.19,49.64,89.27,Cash,Electronic,7,9,10,True
TCK108922,3-day Pass,2025-05-01,27,Female,4,37.57,3.47,78.8,Card,Reggaeton,8,8,6,False
TCK103179,1-day Pass,2025-05-03,29,Male,4,45.71,2.05,67.26,Card,Pop,8,7,6,True
TCK105539,3-day Pass,2025-05-02,18,Female,5,37.21,52.88,47.01,Festival App,Electronic,8,9,7,True
TCK102465,1-day Pass,2025-05-01,20,Female,4,43.8,20.81,28.1,Card,Electronic,8,7,4,True
TCK100925,3-day Pass,2025-05-03,18,Female,5,25.57,3.92,93.73,Card,Hip-Hop,9,9,6,True
TCK108003,1-day Pass,2025-05-02,26,Male,2,19.64,50.45,29.43,Cash,Hip-Hop,8,9,4,True
TCK108130,3-day Pass,2025-05-03,28,Female,4,29.83,59.34,55.12,Card,Pop,8,8,6,True
TCK103135,3-day Pass,2025-05-02,26,Male,4,45.51,46.44,56.3,Card,Hip-Hop,9,6,7,True
TCK109276,VIP,2025-05-01,28,Female,2,11.88,54.19,99.39,Cash,Rock,1,2,9,True
TCK103297,3-day Pass,2025-05-02,28,Male,4,30.71,4.24,95.31,Card,Reggaeton,6,5,7,False
TCK106094,3-day Pass,2025-05-02,23,Female,4,36.3,31.08,35.33,Card,Hip-Hop,6,10,4,True
TCK103488,VIP,2025-05-02,26,Other,1,2.31,59.25,76.56,Card,Pop,9,5,7,True
TCK108829,3-day Pass,2025-05-03,20,Female,4,20.25,43.96,43.83,Card,Hip-Hop,8,8,6,True
TCK104222,3-day Pass,2025-05-03,18,Other,4,26.93,30.34,52.94,Festival App,Hip-Hop,8,7,4,False
TCK103364,3-day Pass,2025-05-02,25,Female,4,40.29,8.45,98.5,Card,Hip-Hop,8,5,6,False
TCK103444,3-day Pass,2025-05-02,21,Female,3,38.1,59.77,10.26,Cash,Electronic,8,5,2,True
TCK105880,3-day Pass,2025-05-03,25,Female,3,12.8,19.83,70.94,Card,Hip-Hop,1,9,4,False
TCK102194,3-day Pass,2025-05-01,23,Female,5,49.56,0.55,36.27,Card,Pop,7,9,2,False
TCK107972,3-day Pass,2025-05-03,31,Male,3,32.4,52.32,2.4,Card,Hip-Hop,4,9,5,True
TCK106389,3-day Pass,2025-05-01,27,Male,5,1.75,40.49,18.36,Card,Electronic,6,6,4,True
TCK106702,3-day Pass,2025-05-02,24,Female,3,3.02,46.57,28.09,Cash,Rock,1,9,7,True
TCK104134,VIP,2025-05-02,26,Female,3,13.45,47.68,88.85,Card,Rock,5,6,7,True
TCK100474,1-day Pass,2025-05-02,23,Male,3,25.42,54.11,31.35,Card,Pop,10,10,4,True
TCK102843,3-day Pass,2025-05-01,19,Female,3,5.66,27.5,17.74,Card,Pop,8,8,8,True
TCK106797,1-day Pass,2025-05-03,24,Female,3,0.8,37.09,92.73,Cash,Pop,2,7,1,True
TCK105454,3-day Pass,2025-05-01,27,Female,3,31.64,12.8,8.0,Card,Reggaeton,8,1,7,False
TCK109020,1-day Pass,2025-05-03,27,Male,2,42.16,33.1,94.05,Card,Electronic,1,8,8,True
TCK101208,3-day Pass,2025-05-01,29,Female,3,27.03,20.57,16.41,Card,Rock,4,8,9,True
TCK105827,3-day Pass,2025-05-01,22,Female,1,47.96,31.06,3.54,Card,Reggaeton,7,7,2,False
TCK103662,3-day Pass,2025-05-03,29,Male,2,17.23,35.03,43.81,Card,Electronic,1,7,7,False
TCK109202,1-day Pass,2025-05-02,21,Male,5,42.88,37.74,98.04,Cash,Pop,4,9,6,False
TCK108165,1-day Pass,2025-05-03,26,Female,4,45.55,16.5,94.5,Cash,Hip-Hop,10,7,3,True
TCK104998,1-day Pass,2025-05-03,31,Female,2,31.67,48.24,94.32,Card,Hip-Hop,7,10,6,True
TCK103841,1-day Pass,2025-05-02,25,Female,5,26.01,57.77,11.12,Cash,Electronic,7,10,6,True
TCK101316,3-day Pass,2025-05-03,28,Female,4,49.55,22.02,53.11,Card,Reggaeton,5,8,8,True
TCK107417,3-day Pass,2025-05-03,29,Female,5,3.33,56.56,73.46,Cash,Electronic,8,6,3,True
TCK102170,1-day Pass,2025-05-01,33,Male,4,15.68,36.75,34.57,Card,Rock,8,9,8,False
TCK105628,3-day Pass,2025-05-01,30,Male,2,26.66,41.46,95.87,Card,Hip-Hop,7,1,7,True
TCK100171,3-day Pass,2025-05-01,25,Male,4,7.43,0.49,41.05,Card,Rock,3,10,7,True
TCK106933,3-day Pass,2025-05-02,24,Male,2,10.5,27.05,44.18,Card,Pop,9,5,1,True
TCK101398,3-day Pass,2025-05-02,29,Male,2,49.24,32.77,93.59,Card,Rock,8,9,9,True
TCK104241,1-day Pass,2025-05-02,21,Female,2,9.33,40.85,81.16,Card,Rock,5,8,7,True
TCK107037,3-day Pass,2025-05-03,27,Female,4,4.84,2.51,30.18,Card,Hip-Hop,8,8,2,True
TCK102451,3-day Pass,2025-05-02,18,Female,3,34.5,0.11,22.85,Card,Rock,3,6,4,True
TCK104744,3-day Pass,2025-05-02,22,Male,4,44.24,1.7,84.47,Card,Rock,3,7,2,False
TCK106741,VIP,2025-05-03,22,Female,2,40.08,18.53,53.14,Cash,Electronic,7,10,3,True
